"","clues","answers"
"1","Editor's overruling ","STET"
"2","Oddball ","FLAKE"
"3","Antifur org. ","PETA"
"4","""St. Elmo's Fire"" singer John ","PARR"
"5","Admit ","LETIN"
"6","North Carolina school ","ELON"
"7","Played charades ","ACTED"
"8","Vessel that's poled ","RAFT"
"9","Is like a stumped puzzle solver? ","DOESNTHAVEACLUE"
"10","Golf unit ","HOLE"
"11","Eyeshadow shade ","ASH"
"12","Voluble ","CHATTY"
"13","Morning cupful, slangily ","JAVA"
"14","Lennon's lady ","ONO"
"15","Green beans ","LIMAS"
"16","Disney's ""___ & Stitch"" ","LILO"
"17","Cowboy boot attachment ","SPUR"
"18","Like a stumped puzzle solver? ","ATALOSSFORWORDS"
"19","Cologne scent ","MUSK"
"20","Parisian hangout ","CAFE"
"21","Old enough ","OFAGE"
"22","Second letter addendum: Abbr. ","PPS"
"23","Compassion ","PITY"
"24","""Psycho"" figure ","MOTHER"
"25","Headmaster's title ","SIR"
"26","Hatchling's sound ","PEEP"
"27","Where a stumped puzzle solver goes? ","BACKTOSQUAREONE"
"28","Feel sympathy (for) ","ACHE"
"29","Produce hurriedly, with ""out"" ","CHURN"
"30","Scott in a noted court case ","DRED"
"31","Picnic dish ","SLAW"
"32","Halt ","CEASE"
"33","Piedmont province ","ASTI"
"34","Brewski ","SUDS"
"35","Less predictable ","ODDER"
"36","Leave behind ","LOSE"
"37","Starchy veggie ","SPUD"
"38","Edible shell ","TACO"
"39","___ Stanley Gardner ","ERLE"
"40","Insults and such from athletes ","TRASHTALK"
"41","Point-blank ","FLATLY"
"42","Milk for un bebé ","LECHE"
"43","""___ boy!"" ","ATTA"
"44","City on the Dneiper ","KIEV"
"45","Undertaking ","ENDEAVOR"
"46","Vantage point ","PERCH"
"47","Meat substitute ","TOFU"
"48","Kitty starter ","ANTE"
"49","""Wrong!"" ","NOTSO"
"50","Simile words ","ASA"
"51","Jumper cable's end ","CLAMP"
"52","Touch for funds ","HITUP"
"53","Build up ","AMASS"
"54","Instant ","JIFFY"
"55","Burn remedy ","ALOE"
"56","Colleague of Dr. Phil ","OPRAH"
"57","Prod gently ","NUDGE"
"58","Canadian skater Brian ","ORSER"
"59","Future J.D.'s hurdle ","LSAT"
"60","Play down, as an issue ","SOFTPEDAL"
"61","Volkswagen named for a desert wind ","SCIROCCO"
"62","Gentleman caller, e.g. ","WOOER"
"63","Fruit center ","PIT"
"64","Less kind ","MEANER"
"65","Depicts distortedly ","SKEWS"
"66","Race winnings ","PURSE"
"67","McCartney's instrument ","BASS"
"68","Bill of Rights defender: Abbr. ","ACLU"
"69","Neighbor of Niger ","CHAD"
"70","Outbuilding ","SHED"
"71","Campus hangout ","QUAD"
"72","Roughly ","ORSO"
"73","Butterfly catchers' needs ","NETS"
"74","Falco of ""The Sopranos"" ","EDIE"
