"","clues","answers"
"1","Doesn't this beat all? ","CAPPER"
"2","Eastern royal ","RANI"
"3","U.S. ambassador to the Soviet Union during W.W. II ","HARRIMAN"
"4","Take back ","RECANT"
"5","Home of a literary ghost ","ELSINORE"
"6","Currency replaced by the euro ","ESCUDO"
"7","Enthrones ","ELEVATES"
"8","Region of southern England on the English Channel ","DORSET"
"9","A telephone technician might perform one ","LINETEST"
"10","Smooth ","FLUENT"
"11","Bland quality ","NOTASTE"
"12","Work in a cabin, say ","AVIATE"
"13","Cultural institution ","ARTCENTER"
"14","Old-fashioned warning ","ALARUM"
"15","Bet both ways ","HEDGED"
"16","Halloween game of biting fruit dangling on a string ","SNAPAPPLE"
"17","Not over the line ","ONSIDE"
"18","Protective plastic sheet ","ACETATE"
"19","Not forget ","RETAIN"
"20","Civic club member ","ROTARIAN"
"21","Muzzle packer ","RAMROD"
"22","Make a member of little by little ","DRAWINTO"
"23","Title heroine with a turtle named Skipperdee ","ELOISE"
"24","Volunteered ","ENLISTED"
"25","Like some big banks ","LEVEED"
"26","Properly deals with after an exhumation ","REINTERS"
"27","Holiday ","REST"
"28","Severity ","RIGORS"
"29","""Larry King Live,"" for one ","CALLIN"
"30","Poisonous element: Prefix ","ARSENO"
"31","Shrub often used to mark a boundary ","PRIVET"
"32","The hit of a party? ","PINATA"
"33","Engages in melodrama ","EMOTES"
"34","One cannot take it at face value ","RARESTAMP"
"35","Motion starter ","RESOLVED"
"36","Growing ","ACCRUING"
"37","Revolt ","NAUSEATE"
"38","Not far out ","INDENTED"
"39","Contemptible one ","HEEL"
"40","Home maker ","NESTER"
"41","Sign of anger ","REDFACE"
"42","Go this way and that ","TOTTER"
"43","""Love is just around"" it in a Bing Crosby song ","THECORNER"
"44","Glassworker, at times ","ANNEALER"
"45","Checkmate ","LASTMOVE"
"46","Places for combs ","APIARIES"
"47","Ham's equipment ","RADIOSET"
"48","No longer in first place ","UPENDED"
"49","Light reddish-brown ","SORREL"
"50","Storage spot ","LARDER"
"51","And more ","ETALII"
"52","Shooting marbles ","TAWING"
"53","Upper cruster ","ARISTO"
"54","Photographic worker ","TINTER"
"55","Restaurant clientele ","EATERS"
"56","Go-aheads ","NODS"
