"","clues","answers"
"1","Cut closely ","SHAVE"
"2","Dog-___ ","EARED"
"3","Conundrum ","POSER"
"4","Four-time Japanese prime minister ","ITO"
"5","Start of a quote by jazz legend Miles Davis ","WHENYOUHITA"
"6","Unlikely to raise one's hand in class ","SHY"
"7","Prefix with technology ","NANO"
"8","They may be part of a moving experience ","UHAULS"
"9","Some people at nude beaches ","OGLERS"
"10","So yesterday ","PASSE"
"11","___-Cat ","SNO"
"12","Medicinal shrub ","SENNA"
"13","Inscrutable one ","SPHINX"
"14","Rate ___ (perform perfectly) ","ATEN"
"15","Feeling that makes you go ""hmm"" ","DEJAVU"
"16","Appliance brand ","AMANA"
"17","Tennis ace Shriver ","PAM"
"18","Some wampum ","BEADS"
"19","End, after all is said and done ","LANDUP"
"20","___ Bora caves ","TORA"
"21","Ewe, for one ","SHE"
"22","End of the quote ","ITGOODORBAD"
"23","""Thimble Theatre"" name ","OYL"
"24","Designer Geoffrey ","BEENE"
"25","Recipe abbr. ","TSP"
"26","Long baths ","SOAKS"
"27","Isn't serious ","JESTS"
"28","In stitches ","SEWNUP"
"29","""Oh, yeah, that's funny"" ","HAHAHA"
"30","Play stations ","ARENAS"
"31","Pertaining to blood vessels ","VENOUS"
"32","Big name in ice cream ","EDY"
"33","Side line ","SPUR"
"34","Alternative to a Twinkie ","HOHO"
"35","""Beauty ___ the eye ..."" ","ISIN"
"36","""Unhand me!"" ","LETGO"
"37","Swinging set ","ORANGS"
"38","Heed ","LISTENTO"
"39","Means of computer networking ","ETHERNET"
"40","___ sauce ","SOY"
"41","They may follow bee stings ","OWS"
"42","City in upstate New York ","OLEAN"
"43","""___ we forget ..."" ","LEST"
"44","Court-appointed psychiatrist's ruling ","SANE"
"45","Pen filler ","SHEEP"
"46","Martial arts expert ","NINJA"
"47","Wee hour ","ONEAM"
"48","Third degree, often ","PHD"
"49","Super Bowl in which the Giants beat the Bills ","XXV"
"50","Nest eggs, briefly ","IRAS"
"51","Hollywood's Dalton and Hutton ","TIMOTHYS"
"52","Good samaritan's assurance ","ICANHELP"
"53","Yemen's capital ","SANAA"
"54","Part of the back of an orchestra ","TUBA"
"55","Web sites ","ATTICS"
"56","Admission ","ENTREE"
"57","Some desert homes ","ADOBES"
"58","Historian Will ","DURANT"
"59","Ground breakers ","SPADES"
"60","""Are not!"" response ","AMTOO"
"61","Hallucinogen ","LSD"
"62","Taj Mahal site ","AGRA"
"63","Nut case ","KOOK"
"64","Forever and a day ","EONS"
"65","Martini guzzler ","SOT"
"66","Kind of case, in gram. ","OBJ"
