"","clues","answers"
"1","Rumble","MELEE"
"2","Not fancy?","FACT"
"3","Difficult obligation","TASK"
"4","""___of do or die""","ACASE"
"5","Bing Crosby best seller","AMOR"
"6","Guthrie the younger","ARLO"
"7","Hearty entree","THICKJUICYSTEAK"
"8","Kibbutzniks' dance","HORA"
"9","Reverse","UNDO"
"10","Must","HASTO"
"11","Place to crash","PAD"
"12","Kipling novel","KIM"
"13","Tasty side dish","FRIEDONIONRINGS"
"14","Mortgage matter","RATES"
"15","Words before ""in the arm"" or ""in the dark""","ASHOT"
"16","Detective's cry","AHA"
"17","Them in ""Them!""","ANTS"
"18","Common key signature","BFLAT"
"19","Composer___ Carlo Menotti","GIAN"
"20","Cpl., for one","NCO"
"21","Feed a fete","CATER"
"22","Stood for","MEANT"
"23","Yummy dessert","CHOCOLATESUNDAE"
"24","Cherbourg chum","AMI"
"25","Latin I?","EGO"
"26","Lamb Chop's ""spokesperson""","SHARI"
"27","Oceania republic","FIJI"
"28","Windmill segment","VANE"
"29","Eventual bonus?","HIGHCHOLESTEROL"
"30","Cream-filled sandwich","OREO"
"31","Debouchment","EXIT"
"32","Internet patrons","USERS"
"33","Blubber","WEEP"
"34","Yeltsin veto","NYET"
"35","Koch's predecessor","BEAME"
"36","Calculator work","MATH"
"37","Radar blip","ECHO"
"38","Thieves' hideout","LAIR"
"39","They're loose","ESCAPEES"
"40","""Yikes!""","EEK"
"41","""The Afternoon of a ___""","FAUN"
"42","In the thick of","AMID"
"43","First name in perfumery","COCO"
"44","Venture","TRY"
"45","Japanese mats","TATAMI"
"46","Olympic hawk","ARES"
"47","Bed-frame crosspiece","SLAT"
"48","""Mikado"" executioner","KOKO"
"49","Sport whose name means ""soft way""","JUDO"
"50","Polo, e.g.","SHIRT"
"51","Circulars","ADS"
"52","Carpenter's woe","KNOT"
"53","French bread?","FRANC"
"54","High-priced spread?","RANCH"
"55",""".... and eat ___""","ITTOO"
"56","Key","ISLET"
"57","Midway alternative","OHARE"
"58","River nymph","NAIAD"
"59","The Gold Coast, today","GHANA"
"60","""A votre___!""","SANTE"
"61","Java neighbor","BALI"
"62","Columbus, by birth","GENOVESE"
"63","""Nancy"" or ""Cathy""","COMIC"
"64","Puss","MUG"
"65","Server on skates","CARHOP"
"66","DOS + cuatro","SEIS"
"67","Take third","SHOW"
"68","Take on","HIRE"
"69","Conniving","FOXY"
"70","Coach Nastase","ILIE"
"71","Rock's Joan","JETT"
"72","Sphere","AREA"
"73","""Cheers"" habitue","NORM"
"74","Alternatively","ELSE"
"75","Lady lobster","HEN"
"76","Ungainly craft","TUB"
