"","clues","answers"
"1","It's found on a casino table ","FELT"
"2","Ship part ","HOLD"
"3","Overly stiff ","PRIM"
"4","Thrash ","WHALE"
"5","Literally, the God ","ALLAH"
"6","This and that ","OLIO"
"7","Facing extinction ","RARE"
"8","Like an anathema ","HATED"
"9","PLAYGIRL, soft-hearted, huggable. Red hair, brown eyes, great smile. Loves kids ... ","RAGGEDYANN"
"10","Taliban mullah ","OMAR"
"11","___ friends ","AMONG"
"12","Must-do ","PRIORITY"
"13","TIRED OF BREAKING UP! Separated white male, looking for togetherness ... ","HUMPTYDUMPTY"
"14","Detected ","SENSED"
"15","""___ fan tutte"" ","COSI"
"16","Skip ","ELIDE"
"17","Popular Mazda ","MIATA"
"18","Subject of a psych. experiment ","ESP"
"19","Biblical units ","VERSES"
"20","CATCH ME IF YOU CAN! Warm, sweet, well-rounded guy. Into running ... ","THEGINGERBREADMAN"
"21","Computer key ","ALT"
"22","Homebuyer's concern ","RADON"
"23","Bank take-back ","REPO"
"24","Bank claim ","LIEN"
"25","Stat starter ","RHEO"
"26","Intestinal parts ","ILEA"
"27","Form of shiatsu ","ZEN"
"28","Italian sub layer ","SALAMI"
"29","Isabel II was one ","REINA"
"30","Lookouts ","SENTRIES"
"31","CUTE, NAUGHTY vegetarian seeks female for fuzzy times in underground digs. Large family not a problem ... ","PETERRABBIT"
"32","___ Canals ","SOO"
"33","Water tower? ","BARGE"
"34","""The Simpsons"" regular ","APU"
"35","MATURE, FUN-LOVING man, smoker, music lover. Come share a palatial home ... ","OLDKINGCOLE"
"36","Teakettle, e.g. ","WHISTLER"
"37","Iceberg, for some ","PERIL"
"38","A Gallo brother ","ERNEST"
"39","Sweets ","HON"
"40","Uncle Remus offering ","TALE"
"41","""The ___ Boating Song"" ","ETON"
"42","Stimulus ","PROD"
"43","God attended by Valkyries ","ODIN"
"44","Curved nail ","TALON"
"45","The Everly Brothers, e.g. ","DUO"
"46","ENGLISH GIRL, cat lover, party-goer, seeks fellow-adventurer to share dreams ... ","ALICEINWONDERLAND"
"47","Slat ","SPLINE"
"48","Test material? ","DNA"
"49","Bait ","TEASE"
"50","Bigwig ","NABOB"
"51","Apple cores?: Abbr. ","CPUS"
"52","Squeal ","TATTLE"
"53","COUNTRY GAL, petite, hopes to recapture what's been lost ... ","LITTLEBOPEEP"
"54","Like some steps ","MEASURED"
"55","Valuable dentine ","IVORY"
"56","Privy to ","INON"
"57","BABE MAGNET. Very tall, rugged outdoorsman. Enjoys cutting-edge technology ... ","PAULBUNYAN"
"58","Old LP's ","MONOS"
"59","I problems? ","EGOS"
"60","Big Bad Wolf's doing ","EVIL"
"61","Mrs. Gorbachev ","RAISA"
"62","French naval station site ","BREST"
"63","It's under a foot ","SOLE"
"64","Appear on ""Fear Factor,"" say ","DARE"
"65","Town near Padua ","ESTE"
"66","Bell-bottom feature ","FLARE"
"67","Hoopster Baylor ","ELGIN"
"68","Former African capital ","LAGOS"
"69","Early electronic musical instrument ","THEREMIN"
"70","Hall-of-Fame pitcher Waite ___ ","HOYT"
"71","Oil of ___ ","OLAY"
"72","Architect Maya ","LIN"
"73","Crooner from Kakaako ","DONHO"
"74","""You swear?"" ","PROMISE"
"75","Car ferry need ","RAMP"
"76","Seeing red ","IRATE"
"77","Sophie's player in ""Sophie's Choice"" ","MERYL"
"78","""The Age of Anxiety"" poet ","WHAUDEN"
"79","Ear's malleus, nonmedically ","HAMMER"
"80","On ","ATOP"
"81","Fast time ","LENT"
"82","Uptight ","EDGY"
"83","Certain Dadaist works ","ARPS"
"84","Iced ","DIDIN"
"85","One who isn't ""clean"" ","USER"
"86","Parlor piece ","DIVAN"
"87","Beef ","CARP"
"88","Match ","AGREE"
"89","Parenting challenges ","TEENS"
