"","clues","answers"
"1","Baseball All-Star's nickname ... or a popular food product ","BIGMAC"
"2","Music that may make you get down ","SADSONGS"
"3","Crazy Horse, e.g. ","OGLALA"
"4","Kooky ","OUTTHERE"
"5","Physically show elation ","DOAJIG"
"6","U.S. Civil War starting point ","FTSUMTER"
"7","Financial report abbr. ","YTD"
"8","Coming up on the hour ","TENTO"
"9","Old Chicago Outfit frontman ","NITTI"
"10","Go for ","COST"
"11","Actor Rogen and others ","SETHS"
"12","Register indicator ","CLEF"
"13","Like monster trucks or their spectators ","AROAR"
"14","Hardly inclined ","LOATH"
"15","Commuting options ","ELS"
"16","Macaque or marmoset ","SIMIAN"
"17","Many a benefit tourney ","PROAM"
"18","Axel alternative ","TOELOOP"
"19","Argumentative ","POLEMIC"
"20","Cause of a rash reaction? ","SUMAC"
"21","Reel revolution ","DOSIDO"
"22","Settings for much stitching, briefly ","ORS"
"23","Capital near Lake Titicaca ","LAPAZ"
"24","Capital near Green Peter Lake ","SALEM"
"25","NOW head?: Abbr. ","NATL"
"26","Buns may cover them ","NAPES"
"27","Cheese portion ","SLAB"
"28","Bolt ","SCRAM"
"29","John's neighbor ","BIDET"
"30","Oslo Accords grp. ","PLO"
"31","Treats served toasted and buttered ","TEACAKES"
"32","One drawing many blanks ","AMNESIAC"
"33","Rodin worked in it ","BRONZE"
"34","Past paranoia producer ","REDSCARE"
"35","At that place ","YONDER"
"36","Wear after a serious spill ","BODYCAST"
"37","Signature song of Peter Allen ","IGOTORIO"
"38","Delightful ","GLADSOME"
"39","Lt. col.'s inferior ","MAJ"
"40","Put down ","ALIT"
"41","Aviary supply ","CAGES"
"42","Feature of many a Jeep ","SOFTTOP"
"43","Producer of simple chords ","AUTOHARP"
"44","Woe while getting clean ","DTS"
"45","Floor ","STUN"
"46","Like some resistance ","OHMIC"
"47","Vex ","NETTLE"
"48","Fictional woodcutter's daughter ","GRETEL"
"49","Character traits? ","SERIFS"
"50","""Regnava ___ silenzio"" (Donizetti aria) ","NEL"
"51","Flip response? ","TAILS"
"52","Bore ","STOOD"
"53","Dadaist Hausmann ","RAOUL"
"54","They may appear over icons ","HALOS"
"55","""___ of Her Own"" (Clark Gable film) ","NOMAN"
"56","Western scenery ","MESAS"
"57","One with a notably hard bed ","PAPABEAR"
"58","Wheel-powering reservoir ","MILLPOND"
"59","Put on a pedestal ","IDEALIZE"
"60","Cover-up unlikely to fool anyone ","COMBOVER"
"61","""Got it?"" ","CAPISCE"
"62","G.M. system with a ""Virtual Advisor"" ","ONSTAR"
"63","Poinciana feature ","RACEME"
"64","Part of an English wizard's spell? ","ZED"
"65","Doctors with spirits ","LACES"
"66","Reserve for future use ","SETBY"
"67","Zodiaco animal ","TORO"
"68","Rondo producer ","KIA"
"69","Host ","TON"
