"","clues","answers"
"1","""___ Poetica"" ","ARS"
"2","Build (on) ","ADD"
"3","Money set aside ","ESCROW"
"4","Doo-wop syllable ","SHA"
"5","Wimbledon five-peater ","BORG"
"6","Nigerian novelist Chinua ___ ","ACHEBE"
"7","Tap-dancing without taps ","SOFTSHOE"
"8","Move unsteadily ","TEETER"
"9","Jewish month ","ADAR"
"10","Reinking on Broadway ","ANN"
"11","Actually, legally ","INESSE"
"12","A von Trapp ","MARIA"
"13","Like paradise ","EDENIC"
"14","Post-E.R. destination, maybe ","ICU"
"15","Increase, with ""up"" ","REV"
"16","Hopscotch player's buy ","CHALK"
"17","Fla. vacation spot ","STPETE"
"18","Necessary: Abbr. ","REQD"
"19","Tell a whopper ","LIE"
"20","Sportage maker ","KIA"
"21","Scalia colleague ","OCONNOR"
"22","""Solaris"" author ","LEM"
"23","Like some verbs: Abbr. ","IRR"
"24","Bush adviser Karl ","ROVE"
"25","Get a little teary ","MISTUP"
"26","Grade of tea ","PEKOE"
"27","Mo. named for an emperor ","AUG"
"28","Southern Conference sch. ","VMI"
"29","Like many models ","SVELTE"
"30","Chair designer Charles ","EAMES"
"31","Containing cracks, maybe ","FLAWED"
"32","Liquor in a shot ","RYE"
"33","Block brand ","LEGO"
"34","Detection devices ","RADARS"
"35","""Not to mention ..."" ","ASWELLAS"
"36","Ultimatum words ","ORELSE"
"37","Suffix with boff, in old slang ","OLA"
"38","Comic Howie ","MANDEL"
"39","""Citizen Kane"" studio ","RKO"
"40","Joined ","WED"
"41","State of India ","ASSAM"
"42","Zoo alternative ","SAFARIPARK"
"43","Crunch targets ","ABS"
"44","Qatar's capital ","DOHA"
"45","Yawn-inducing speaker ","DRONER"
"46","Have a home-cooked meal ","EATIN"
"47","Coastal highway, say ","SCENICDRIVE"
"48","Marin of comedy ","CHEECH"
"49","Soaks, as flax ","RETS"
"50","U.K. awards ","OBES"
"51","Like ""waitperson"" ","GENDERNEUTRAL"
"52","Jiffy ","TRICE"
"53","Cassette deck feature ","AUTOREVERSE"
"54","Squared ","EVEN"
"55","Worst ever ","ALLTIMELOW"
"56","Stead ","LIEU"
"57","Go past ","SKIP"
"58","Get jaded ","TIRE"
"59","""Foucault's Pendulum"" author ","ECO"
"60","Iranian city ","QOM"
"61","Picture frame shape ","OVAL"
"62","Like some talk ","SMALL"
"63","Warren Report name ","OSWALD"
"64","It blows off steam ","GEYSER"
"65","Detroit dud ","EDSEL"
"66","Tied, as a French score ","EGALE"
"67","""Alas!"" ","SOSAD"
"68","Memo word ","FROM"
"69","Yemen's Gulf of ___ ","ADEN"
"70","""Star Wars"" creature ","EWOK"
"71","Prefix with skeleton ","EXO"
