"","clues","answers"
"1","Cracked a bit ","AJAR"
"2","Gadget shaped like its first letter ","CLAMP"
"3","Minor dust-up ","SPAT"
"4","Pixar film that premiered in Mexico ","COCO"
"5","Conference group ","PANEL"
"6","Keepeth ","HATH"
"7","Fried Hanukkah treat ","POTATOPANCAKE"
"8","Not bamboozled by ","ONTO"
"9","Watch brand featured in James Bond films ","SEIKO"
"10","""Do or die"" time ","DDAY"
"11","The one over here ","THIS"
"12","Parapsychology research subj. ","ESP"
"13","Apollo command module, for one ","SPACECAPSULE"
"14","Thunder, but not Lightning ","NBATEAM"
"15","One doing menial work ","PEON"
"16","One adorns the Statue of Liberty ","POEM"
"17","Rama and Krishna, e.g. ","GODS"
"18","Home of Whitman College ","WALLAWALLAWASHINGTON"
"19","""See ya!"" ","CIAO"
"20","What chickenpox can cause ","SCAR"
"21","Before time ","EVE"
"22","""Butt out!,"" briefly ","MYOB"
"23","Theater : usher :: restaurant : ___ ","MAITRED"
"24","Fruity loaf with a moist texture ","BANANABREAD"
"25","Trident-shaped letter ","PSI"
"26","Soprano's co-star? ","ALTO"
"27","Synthetic ","MOCK"
"28","Bank security option? ","LEVEE"
"29","Got even with ","TIED"
"30","Zany action ","ANTIC"
"31","Natural sunburn soother ","ALOE"
"32","Meh ","SOSO"
"33","Bumps into ","MEETS"
"34","Tear up ","REND"
"35","AA ","ACES"
"36","""What a ___!"" ","JOKE"
"37","Berry from Brazil ","ACAI"
"38","Zoom ","ROCKET"
"39","H&R Block worker, for short ","CPA"
"40","Org. in ""Die Hard"" ","LAPD"
"41","Core of an alkaline battery ","ANODE"
"42","U, V or W, on the periodic table ","METAL"
"43","Exaggerate for effect ","PLAYUP"
"44","Made like a shark? ","SHOTPOOL"
"45","One seeking change ","PANHANDLER"
"46","Unfinished story? ","ATTIC"
"47","The ones over there ","THOSE"
"48","Facial feature missing from many emojis ","NOSE"
"49","Big ___, nickname for slugger David Ortiz ","PAPI"
"50","Sonic the Hedgehog creator ","SEGA"
"51","Photographer Goldin ","NAN"
"52","Group of voters ","BLOC"
"53","Devices that work by comparing air pressures ","ALTIMETERS"
"54","Mineralogical eponym ","MOHS"
"55","Key used to get out, not in ","ESC"
"56","Polite term of address ","MAAM"
"57","Action under a File menu ","SAVE"
"58","Gaming novice, slangily ","NOOB"
"59","Finish, with ""up"" ","WRAP"
"60","Get unionized? ","WED"
"61","Former pro wrestling star ___ Bigelow ","BAMBAM"
"62","Place to be marooned ","ISLE"
"63","Accessory clipped to a dress shirt ","TIEBAR"
"64","Some answers on history exams ","DATES"
"65","Colleague of Ginsburg and Roberts ","ALITO"
"66","Not quite right? ","ACUTE"
"67","Work with needles ","KNIT"
"68","Glen ","VALE"
"69","Monopoly subj. ","ECON"
"70","Scraped (out) ","EKED"
"71","Keeps posted, in a way ","CCS"
