"","clues","answers"
"1","They get sore easily ","HOTHEADS"
"2","Pretty poor chances ","ONEINTEN"
"3","Pro's remark ","IAGREE"
"4","Shake ","UNSETTLE"
"5","They're lit ","SOTS"
"6","Places to make notes ","STAFFS"
"7","___-Aztecan language ","UTO"
"8","Itinerary abbr. ","ETA"
"9","Up to snuff ","OKAY"
"10","Take off ","FLEE"
"11","Rivals for the folks' attention, maybe ","SIBS"
"12","Wasn't straight ","LIED"
"13","Part of some disguises ","BEARD"
"14","Org. that fought warrantless wiretapping ","ACLU"
"15","Words of expectation ","ODDSARE"
"16","Raise canines? ","TEETHE"
"17","Meanie ","SADIST"
"18","Ingredients in a protein shake ","RAWEGGS"
"19","Get bronze, say ","MEDAL"
"20","Butcher's offering ","LOIN"
"21","Mother of Hades ","RHEA"
"22","Dumps ","AXES"
"23","""A Chapter on Ears"" essayist ","ELIA"
"24","Where Mt. Tabor is: Abbr. ","ISR"
"25","Paris possessive ","SES"
"26","What reindeer do ","PRANCE"
"27","Pro fighter ","ANTI"
"28","""Enough!"" ","QUITIT"
"29","Fail to keep ","GOBACKON"
"30","Not at all close to ","UNLIKE"
"31","Dessert of chilled fruit and coconut ","AMBROSIA"
"32","Liszt's ""Paganini ___"" ","ETUDES"
"33","They're fried ","TOSSPOTS"
"34","Filled in for a vacationer, in a way ","HOUSESAT"
"35","Warned ","ONNOTICE"
"36","Subject to an assessment? ","TESTABLE"
"37","Rushes ","HIES"
"38","Fangorn Forest dweller ","ENT"
"39","Caseworkers?: Abbr. ","ATTS"
"40","Muscle named for its shape ","DELTOID"
"41","Didn't proceed forthrightly ","SNEAKED"
"42","Flash ","JIFFY"
"43","Jostles ","JARS"
"44","Org. with aces and chips ","PGA"
"45","Sci-fi author Le Guin ","URSULA"
"46","Be about to fall ","TEETER"
"47","Took dead aim, with ""in"" ","ZEROED"
"48","They come and go ","FADS"
"49","Tributary ","FEEDER"
"50","Buddhist teachings ","SUTRAS"
"51","Eponymous theater mogul ","LOEW"
"52","Top piece ","BRA"
"53","Grp. with a common purpose ","ASSN"
"54","""I'm sorry, Dave"" speaker of sci-fi ","HAL"
"55","""Probably"" ","ITHINKSO"
"56","Gets the job done ","SEESTOIT"
"57","Catherine I and others ","TSARINAS"
"58","___ Peterson, lead role in ""Bells Are Ringing"" ","ELLA"
"59","Beginning with vigor ","GOINGAT"
"60","Composer Puccini ","GIACOMO"
"61","Certain ball ","MASQUE"
"62","Order to leave ","EXEUNT"
"63","""Symphony in Black"" and others ","ERTES"
"64","Main route ","PIKE"
"65","Low points ","EBBS"
"66","""Rent-___"" ","ACOP"
"67","Rx instruction ","TID"
"68","""___ sine scientia nihil est"" (old Latin motto) ","ARS"
