"","clues","answers"
"1","Celebratory cry ","MAZELTOV"
"2","It can leave you breathless ","ASTHMA"
"3","Two-time Nicaraguan president Chamorro ","EMILIANO"
"4","Draw successfully ","LUREIN"
"5","County whose seat is Redwood City ","SANMATEO"
"6","""Ya got me!"" ","IDUNNO"
"7","Union in D.C., e.g. ","STN"
"8","Sets up ","READIES"
"9","Cleanse ","RID"
"10","Beaucoup de Louises ","ROIS"
"11","Dismiss as unworthy ","SCORN"
"12","""Well, I declare!"" ","MYMY"
"13","Three Stooges' actions ","SLAPS"
"14","___ man ","TOA"
"15","San Francisco mayor Newsom ","GAVIN"
"16","Skeleton part ","RIB"
"17","Handicap, say ","EQUALIZE"
"18","""The Da Vinci Code"" sequence ","FIBONACCISERIES"
"19","Sly slur ","INNUENDO"
"20","Motor additive? ","OLA"
"21","They have five sects. of multiple-choice questions ","LSATS"
"22","Temp takers ","RNS"
"23","___ Bay (South China Sea inlet) ","SUBIC"
"24","Court interferences ","LETS"
"25","Out there ","KOOKY"
"26","Gabrielle's sidekick, in a TV series ","XENA"
"27","Undercover wear? ","JAMMIES"
"28","Prescription notation ","TER"
"29","Bottle ","NURSER"
"30","Horror cry ","ITSALIVE"
"31","Religious leader who wrote ""Peace With God"" ","GRAHAM"
"32","Baseball coverings ","COWHIDES"
"33","Jennifer Lopez title role ","SELENA"
"34","Bakes ","SWELTERS"
"35","Salutation abbreviation ","MESSRS"
"36","Stuff in a bomb ","AMATOL"
"37","Flower named for a German botanist ","ZINNIA"
"38","Hackberry relative ","ELM"
"39","Pseudologue ","LIAR"
"40","""Soap"" family ","TATES"
"41","Breakless, in a way ","ONEACT"
"42","Derogatory term popularized by George H. W. Bush ","VOODOOECONOMICS"
"43","Superman, for one ","ALIEN"
"44","Head makeup ","SUDS"
"45","The Wars of the Roses ended in his reign ","HENRYVII"
"46","Dwarf ","MINIMIZE"
"47","Soothing things ","ANODYNES"
"48","Prime Minister Nouri al-Maliki, e.g. ","IRAQI"
"49","Salad bar binful ","SPROUTS"
"50","They can make waves ","SINES"
"51","Iona College athletes ","GAELS"
"52","Stop O.K.'ing ","BAN"
"53","Hope offerer: Abbr. ","USO"
"54","They might follow the drill ","FILLINGS"
"55","Wobbly ","INSECURE"
"56","Note offering good advice for life? ","BNATURAL"
"57","Information holder ","CDROM"
"58","Help in getting up ","SKITOW"
"59","Come to pass ","BETIDE"
"60","""How dare you!"" ","INEVER"
"61","Treat affectionately ","CARESS"
"62","Belief in Hinduism ","KARMA"
"63","""___ have no ..."" ","YESWE"
"64","Sturdy, twilled cotton fabric ","JEAN"
"65","""Look Forward in Anger"" comedian ","SAHL"
"66","Word before some animal names ","SHE"
"67","Books, for short ","LIT"
