"","clues","answers"
"1","Pay hike ","RAISE"
"2","""Humble"" living quarters ","ABODE"
"3","Inner part of an ear of corn ","COB"
"4","Killer whales ","ORCAS"
"5","Like some processed apples ","CORED"
"6","King topper ","ACE"
"7","Hawaiian neckwear ","LEI"
"8","Put up, as a picture ","HANG"
"9","The Washington Post, CNN, etc. ","MEDIA"
"10","Think ahead ","PLAN"
"11","Airport screening grp. ","TSA"
"12","Gossiping ","DISHING"
"13","Had breakfast or lunch ","ATE"
"14","Let (up) ","EASE"
"15","Command before giving a dog a bone ","SIT"
"16","Carry with effort ","LUG"
"17","Single-stranded molecule ","RNA"
"18","Ill-bred fellows ","CADS"
"19","PlayStation competitor ","WII"
"20","Leaning left ","LIBERAL"
"21","It's kept in a pen ","INK"
"22","S.&L. offerings ","IRAS"
"23","Finish in the top three, in the Olympics ","MEDAL"
"24","""What's gotten ___ you?"" ","INTO"
"25","Prominent shark feature ","FIN"
"26","___ of the line ","END"
"27","Kitchen cutting tool ","DICER"
"28","Likelier to win a baby contest ","CUTER"
"29","British rule in colonial India ","RAJ"
"30","Joe ___ (ordinary sort) ","SCHMO"
"31","Saw logs ","SNORE"
"32","___ Hashana (Jewish holy day) ","ROSH"
"33","Words of self-empowerment ","ICAN"
"34","Serenaded ","SANGTO"
"35","Keyboard key ","ESC"
"36","Clearasil target ","ACNE"
"37","What the answers to the starred clues share, in two ways ","BOND"
"38","Frozen potato brand ","OREIDA"
"39","Jumps the track ","DERAILS"
"40","Big name in ice cream ","EDY"
"41","Format of some talk radio shows ","CALLIN"
"42","Most of our planet's surface ","OCEAN"
"43","Human ___ ","BEING"
"44","Largest city in Nebraska ","OMAHA"
"45","Instagram upload ","PHOTO"
"46","Less forgiving ","STERNER"
"47","Henry L. ___, secretary of war during W.W. II ","STIMSON"
"48","La Brea goo ","TAR"
"49","""What was ___ think?"" ","ITO"
"50","Actress Ryan of ""Sleepless in Seattle"" ","MEG"
"51","Designer letters on a handbag ","YSL"
"52","Two, in cards ","DEUCE"
"53","Iroquoians of New York ","ERIES"
"54","Talk incessantly ","GAB"
"55","Have the title to ","OWN"
"56","River inlet ","RIA"
"57","German ""one"" ","EIN"
"58","Jesus' language ","ARAMAIC"
"59","Tool for a carpenter or dentist ","DRILL"
"60","Popular sandwich, informally ","PBANDJ"
"61","Tighten, as a fist ","CLENCH"
"62","Vail trail ","SKIRUN"
"63","Long-term inmate ","LIFER"
"64","One of Chekhov's ""Three Sisters"" ","IRINA"
"65","Per ___ (daily) ","DIEM"
"66","Commercial prefix with postale ","AERO"
"67","Alliance that keeps a wary eye on Russia ","NATO"
"68","Wedding cake layer ","TIER"
"69","Shrek, for one ","OGRE"
"70","Cavity filler's deg. ","DDS"
"71","Dosage amts. ","CCS"
