"","clues","answers"
"1","Boeing headquarters site ","SEATTLE"
"2","Midshipmen rivals ","CADETS"
"3","Kind of orange ","JAFFA"
"4","Some cats ","ANGORAS"
"5","Unparalleled ","UNIQUE"
"6","Atlantic islands: Var. ","FAROES"
"7","*Harold Macmillian contemporary ","KONRADADENAUER"
"8","Protects, in a way ","ARMORS"
"9","North Carolina school ","ELON"
"10","First U.N. Secretary General ","LIE"
"11","Like some bands ","ELASTIC"
"12","Border ","EDGE"
"13","Lansbury role ","MAME"
"14","Item of value ","ASSET"
"15","Broadcasting worry ","DEADAIR"
"16","*Flee ","SKEDADDLE"
"17","*Froufrou ","DOODADS"
"18","""N.Y.P.D. Blue"" title: Abbr. ","DET"
"19","West Point byword ","HONOR"
"20","Bakery selection ","RYES"
"21","Mini-spacecraft ","POD"
"22","Core ","ESSENCE"
"23","Wiped out ","ERASED"
"24","Lawn item ","CHAISE"
"25","Multitude ","SEA"
"26","Ancient Persian teacher ","ZOROASTER"
"27","Rod ","GAT"
"28","Like some records ","ALLTIME"
"29","Neighbor of Leb. ","ISR"
"30","A little of this, a little of that ","OLIO"
"31","Verdi's ""___tu"" ","ERI"
"32","Censor's target ","SMUT"
"33","Jazzman Dickenson ","VIC"
"34","Not moving so much ","STILLER"
"35","*Uninhibited school ","DADAISM"
"36","Superlative ending ","EST"
"37","Brief fashion ","MINIDRESS"
"38","Edible seaweed ","KELP"
"39","Lettuce arrangement ","BED"
"40","Catches, in a way ","LASSOS"
"41","Figures in capes ","TOREROS"
"42","Forensic science tool ","DNA"
"43","On the hoof, in lunch counter lingo ","RARE"
"44","Plain ","OVERT"
"45","Swimwear item ","BRA"
"46","*Stream denizen ","CRAWDAD"
"47","Hunt of ""Twister"" ","HELEN"
"48","Feeler ","TEST"
"49","Contemporary of Bjorn ","ILIE"
"50","Rock producer Brain ","ENO"
"51","Prong ","TINE"
"52","Form a connection ","LIAISE"
"53","*Long time ","FOREVERANDADAY"
"54","Borrower's need ","LENDER"
"55","Portrayal in ""They Died With Their Boots On"" ","CUSTER"
"56","Famed bacteriologist ","PASTEUR"
"57","A Davis ","OSSIE"
"58","Guides ","STEERS"
"59","Gluck opera ","ALCESTE"
"60","Benefit ","SAKE"
"61","Chemical compound ","ENOL"
"62","Nicknames ","AGNOMENS"
"63","Important weather news ","TORNADOES"
"64","La preceder ","TRA"
"65","Dished out ","LADLED"
"66","Actor Morales ","ESAI"
"67","Signal ","CUE"
"68","Two of six for Henry VIII ","ANNES"
"69","Called ","DIALED"
"70","Some circle ","EQUATORS"
"71","Calendar abbr. ","TUES"
"72","Barcelona-born architect ","SERT"
"73","Bump hard ","JAR"
"74","Having a heater ","ARMED"
"75","*MSG, e.g. ","FOODADDITIVE"
"76","Tabloid favorite ","FERGIE"
"77","Express ","ASSERT"
"78","Veneered ","FACED"
"79","Mergers and buyouts ","DEALS"
"80","Muckraker Tarbell et al. ","IDAS"
"81","""What fools these mortals be"" writer ","SENECA"
"82","Hard-top ","ASPHALT"
"83","Flattens ","KOS"
"84","Stop working ","DIE"
"85","Court cry ","OYEZ"
"86","Finger: Sp. ","DEDO"
"87","Trafficked ","TRADED"
"88","Hop-drying kiln ","OAST"
"89","Talk-show features ","CALLERS"
"90","Cold-weather garb ","ANORAKS"
"91","Familiar raincoat wearer ","COLUMBO"
"92","Wimbledon sections ","SEMIS"
"93","Raise ","ERECT"
"94","Witness's words ","IDO"
"95","Some butters ","RAMS"
"96","Doohickey ","GISMO"
"97","Up ","ASTIR"
"98","*West Indies residents ","TRINIDADIANS"
"99","Concession attachment ","AIRE"
"100","Creasey's Scotland Yarder ","GIDEON"
"101","Arsenic accompaniment ","OLDLACE"
"102","Spoonful ","SIP"
"103","Bank claim ","LIEN"
"104","Strasbourg's locale ","ALSACE"
"105","Deli dish ","SLAW"
"106","Quartz variety ","SARD"
"107","Fall off, as support ","ERODE"
"108","Overwhelm ","DEVASTATE"
"109","Fish that can twine its tail ","SEAHORSE"
"110","Thrash ","TAN"
"111","Water conditions toxic to shellfish ","REDTIDES"
"112","Eight-time Norris Trophy winner ","ORR"
"113","Dump, so to speak ","STY"
"114","""Hair"" co-lyricist ","RADO"
"115","More judicious ","SANER"
"116","Scratch pad? ","BRILLO"
"117","Counts ","RELIES"
"118","It's kept on track ","RACER"
"119","Expunge ","DELETE"
"120","Not keyed ","ATONAL"
"121","Fictional orphan ","HEIDI"
"122","Aussie tennis great ","LAVER"
"123","Subordinates to cpls. ","PFCS"
"124","Fit of pique ","POUT"
"125","Western wine center ","NAPA"
"126","Cosmo follower ","NAUT"
"127","Bronte heroine ","EYRE"
"128","Notice ","SEE"
"129","Hems' relatives ","ERS"
"130","Mil. medal ","DSC"
