"","clues","answers"
"1","Tiff ","SPAT"
"2","Go out on the ocean ","SAIL"
"3","Bogged down ","MIRED"
"4","Letter before kappa ","IOTA"
"5","Longest river of Spain ","EBRO"
"6","""___ fired"" (Trump catchphrase) ","YOURE"
"7","Classic holiday entertainment ","NUTCRACKERSUITE"
"8","In whatever way ","ANYHOW"
"9","Swing that rips the leather off the ball ","SWAT"
"10","Co. photo badges, e.g. ","IDS"
"11","W.W. II female ","WAC"
"12","Expectorate ","SPIT"
"13","Houston major-leaguer ","ASTRO"
"14","Crouches ","SQUATS"
"15","Amo, amas, ___ ","AMAT"
"16","Morays ","EELS"
"17","Dickens's ___ Heep ","URIAH"
"18","Shock ","BOLTFROMTHEBLUE"
"19","Three to one, e.g. ","RATIO"
"20","Nick and ___ Charles of ""The Thin Man"" ","NORA"
"21","Lagoons' surroundings ","ATOLLS"
"22","Sleek fabric ","SATIN"
"23","""Too bad!"" ","ALAS"
"24","Mos. and mos. ","YRS"
"25","Clemson competes in it: Abbr. ","ACC"
"26","Fit ___ fiddle ","ASA"
"27","Horse feed ","OATS"
"28","""The Thin Man,"" for one ","SCREWBALLCOMEDY"
"29","Bygone airline ","PANAM"
"30","Corner chesspiece ","ROOK"
"31","Sacked out ","ABED"
"32","Sound made while sacked out ","SNORE"
"33","I's ","EGOS"
"34","Chess ending ","MATE"
"35","Biblical mount ","SINAI"
"36","Hit with a hammer ","POUND"
"37","Lawyers: Abbr. ","ATTYS"
"38","Dashboard dial, for short ","TACH"
"39","Brine ","SEAWATER"
"40","Network of ""Lost"" ","ABC"
"41","Nettles ","IRKS"
"42","Many movie houses ","LOEWS"
"43","Magical aura ","MYSTIQUE"
"44","Letters of debt ","IOU"
"45","Undo ","RUIN"
"46","Art Deco master ","ERTE"
"47","Monopoly card ","DEED"
"48","Has the oars ","ROWS"
"49","Emulates Eminem ","RAPS"
"50","King of Thebes, in myth ","CREON"
"51","Headdress that's wound ","TURBAN"
"52","Head of the Huns ","ATTILA"
"53","Actor Edward James ___ ","OLMOS"
"54","Is under the weather ","AILS"
"55","Stretched tight ","TAUT"
"56","Queens stadium ","SHEA"
"57","Magician's opening ","ABRA"
"58","Castle protector ","MOAT"
"59","Choir voice ","ALTO"
"60","Leave the straight and narrow ","STRAY"
"61","Leader's cry, said with a wave ","FOLLOWME"
"62","Where to hang derbies and fedoras ","HATRACKS"
"63","Volvo rival ","SAAB"
"64","""But there ___ joy in Mudville ..."" ","ISNO"
"65","Look steadily ","STARE"
"66","Itsy-bitsy creature ","AMEBA"
"67","West Pointer ","CADET"
"68","Bonnie's partner in crime ","CLYDE"
"69","Nile slitherers ","ASPS"
"70","Good, close look ","SCAN"
"71","Florence's river ","ARNO"
"72","Walk with difficulty ","SLOG"
"73","Mosque V.I.P. ","IMAM"
"74","Hearing aid ","EAR"
"75","British john ","LOO"
