"","clues","answers"
"1","""Attention please ..."" ","AHEM"
"2","Mensa figs. ","IQS"
"3","F.B.I. operation involving a nonexistent sheik ","ABSCAM"
"4","Nattily dressed ad figure ","MRPEANUT"
"5","Queen's Guard workplace ","PALACE"
"6","Want badly ","YEARNFOR"
"7","Going nowhere, jobwise ","INARUT"
"8","Early second-century year ","CVI"
"9","Took advantage of ","USED"
"10","Suffix with bleacher ","ITE"
"11","Dickens character who says ""Something will turn up"" ","WILKINSMICAWBER"
"12","Lupino of ""High Sierra"" ","IDA"
"13","Dogpatch diminutive ","LIL"
"14","Philosopher Descartes ","RENE"
"15","Mineral in tailor's chalk ","TALC"
"16","Toy with an axis ","TOP"
"17","Jim Crow-fighting org. ","NAACP"
"18","Wisecracking dummy of old radio ","CHARLIEMCCARTHY"
"19","Mandel of ""Deal or No Deal"" ","HOWIE"
"20","""Stifle!"" ","SHH"
"21","Plod along ","SLOG"
"22","Lessen, as difficulties ","EASE"
"23","Yahoo! competitor ","AOL"
"24","Shirt part ","ARM"
"25","Dorothy L. Sayers's bon vivant sleuth ","LORDPETERWIMSEY"
"26","Therapists' org. ","APA"
"27","Kind of collar ","FLEA"
"28","Bucolic setting ","LEA"
"29","Colbert or Stewart specialty ","SATIRE"
"30","Giggling nervously ","TWITTERY"
"31","Moon of Neptune ","TRITON"
"32","Any of a comedic trio ","STOOGE"
"33","One of a Roman septet ","HILL"
"34","Charlemagne's realm: Abbr. ","HRE"
"35","DDT-banning org. ","EPA"
"36","Maker of Zocor and Fosamax ","MERCK"
"37","Status ___ ","QUO"
"38","Play lightly ","STRUM"
"39","Pricing word ","APIECE"
"40","Part of many a bank robber's outfit ","BANDANNA"
"41","Native encountered by Columbus ","CARIB"
"42","Sharp ","ACUTE"
"43","It's fed at curbside ","METER"
"44","Smithery sight ","ANVIL"
"45","Title for Mick Jagger ","SIR"
"46","Broom-Hilda, for one ","WITCH"
"47","Home to part of Yellowstone Park ","IDAHO"
"48","Steven Bochco TV drama ","LALAW"
"49","Plumlike fruit ","SLOE"
"50","Is tiresome ","WEARS"
"51","Sang the blues ","CRIED"
"52","Meir and Rabin, briefly ","PMS"
"53","Big name in tires ","ATLAS"
"54","Milking the cows, e.g. ","CHORE"
"55","Tiny tribesman ","PYGMY"
"56","Jumping game ","LEAPFROG"
"57","Blacken ","CHAR"
"58","Mess queue ","CHOWLINE"
"59","Greek moon goddess ","SELENE"
"60","Saison on the Seine ","ETE"
"61","Be dishonest with ","LIETO"
"62","Hangs in there ","LASTS"
"63","Some eyeball benders ","OPART"
"64","Track odds, e.g. ","RATIO"
"65","Wonderland cake words ","EATME"
"66","Success on TV's ""Concentration"" ","MATCH"
"67","""Am ___ believe ..."" ","ITO"
"68","Blow the socks off ","WOW"
"69","New Haven student ","ELI"
"70","Fam. member ","REL"
"71","Fashion monogram ","YSL"
