"","clues","answers"
"1","""Baywatch"" beauties ","BABES"
"2","Gulf war missiles ","SCUDS"
"3","Purged ","RID"
"4","Water colors ","AQUAS"
"5","""My Cousin Vinny"" Oscar winner ","TOMEI"
"6","Leb. neighbor ","ISR"
"7","Start of a point to ponder ","JUSTWHATWAS"
"8","Thickness ","PLY"
"9","Gofer ","AIDE"
"10","""... but is it ___?"" ","ART"
"11","Heavenly ladle ","DIPPER"
"12","Once, once ","ERST"
"13","""That feels good!"" ","AAH"
"14","Chorus girl? ","ALTO"
"15","""The Raven"" writer's monogram ","EAP"
"16","Parkinson's treatment ","LDOPA"
"17","Take back ","RECANT"
"18","One waltzing Down Under ","MATILDA"
"19","Now and then ","ATTIMES"
"20","Kind of salad ","CAESAR"
"21","No-goodniks ","HEELS"
"22","Point to argue ","NIT"
"23","Half: Prefix ","HEMI"
"24","Part of E.T.A.: Abbr. ","ARR"
"25","Strike callers ","UMPS"
"26","Medicinal syrup ","IPECAC"
"27","Dander ","IRE"
"28","Some punches ","AWLS"
"29","DVD player maker ","RCA"
"30","End of the point to ponder ","SLICEDBREAD"
"31","Perp prosecutors ","DAS"
"32","Coffee break time, perhaps ","TENAM"
"33","Japan's second-largest city ","OSAKA"
"34","Pig's pad ","STY"
"35","Grps. ","ASSNS"
"36","Mexican peninsula ","BAJA"
"37","End of the line ","BUSDEPOT"
"38","Lotus-___ ","EATER"
"39","Sacramento-to-Santa Cruz dir. ","SSW"
"40","Top banana ","STAR"
"41","Vacation home ","COTTAGE"
"42","Underground org. ","UMW"
"43","Tie ","DEADHEAT"
"44","""Aye aye, capitán!"" ","SISI"
"45","Wee wave ","RIPPLE"
"46","Sea spots ","ISLETS"
"47","Wood worry ","DRYROT"
"48","Possesses, old-style ","HATH"
"49","Peppermint ___ (candy purchase) ","PATTIE"
"50","""Hogan's Heroes"" setting ","STALAG"
"51","Five-time Derby winner ","ARCARO"
"52","Nightmarish street ","ELM"
"53","Org. for drillers and fillers ","ADA"
"54","Chalkboard accessory ","ERASER"
"55","Country music? ","ANTHEM"
"56","Walk in the park, so to speak ","PICNIC"
"57","Complete collapses ","DEBACLES"
"58","Department store department ","MENSWEAR"
"59","Samuel's mentor ","ELI"
"60","Atl. crosser ","SST"
"61","Kind of violet ","AFRICAN"
"62","Fair portions for the Andrews Sisters ","THIRDS"
"63","""Makes no difference to me"" ","IMEASY"
"64","Lamented ","RUED"
"65","Analyze syntactically ","PARSE"
"66","Wirehair of film ","ASTA"
"67","Radiation units ","REMS"
"68","Superior, e.g. ","LAKE"
"69","Badlands state: Abbr. ","SDAK"
"70","Seat holders ","INS"
