"","clues","answers"
"1","Go off course ","YAW"
"2","Natural ","INNATE"
"3","Enjoy a pleasant situation ","BASK"
"4","Foreman fighter ","ALI"
"5","Symbol of Middle America ","PEORIA"
"6","Fighting ","ANTI"
"7","Start of a silly underwear joke ","DIDYOUHEARABOUT"
"8","Wine region of Italy ","ASTI"
"9","Extinct kin of the kiwi ","MOA"
"10","""The Scarlet Letter"" heroine ","PRYNNE"
"11","PC linkup ","LAN"
"12","Leftovers ","RESIDUE"
"13","Popular bit of candy ","MANDM"
"14","Suffix with symptom ","ATIC"
"15","Final, say ","TEST"
"16","Previously ","AGO"
"17","Satisfied ","MET"
"18","Gordon of ""Harold and Maude"" ","RUTH"
"19","Small bottle ","VIAL"
"20","Wear ","ERODE"
"21","When many alarms go off ","SEVENAM"
"22","Good name for an investor? ","IRA"
"23","Five iron ","MASHIE"
"24","Exposed ","BARE"
"25","End of the joke ","BRIEFSWEREFILED"
"26","Eastern nanny ","AMAH"
"27","""No way!"" ","CANTBE"
"28","Something not good to have on one's face ","EGG"
"29","Sylvia who played the Queen Mother in ""The Queen"" ","SYMS"
"30","Fake ","ERSATZ"
"31","Literary inits. ","TSE"
"32","When tripled, et cetera ","YADA"
"33","Elite ","ALIST"
"34","B, C or D, at a shoe store ","WIDTH"
"35","Wall St. debut ","IPO"
"36","Mad face? ","NEUMAN"
"37","At all ","NOHOW"
"38","Geometric figures ","AREAS"
"39","Aunt, in Acapulco ","TIA"
"40","Standard-issue item for a Secret Service agent ","EARPIECE"
"41","What some teens do to earn money ","BABYSIT"
"42","Soon ","ANON"
"43","Render open-mouthed ","STUN"
"44","Flier with a ground connection? ","KITE"
"45","Farm measure ","YIELD"
"46","The second ""A"" of A.M.P.A.S. ","ARTS"
"47","Symbol of gentleness ","LAMB"
"48","One of the archangels ","URIEL"
"49","Sampler ","DEMO"
"50","Took advantage of ","USED"
"51","Major closing? ","ETTE"
"52","Fit of shaking chills ","AGUE"
"53","Child's punishment, maybe ","NOTV"
"54","Grisham's ""___ to Kill"" ","ATIME"
"55","Pan Am rival ","TWA"
"56","Gradually disappear ","EVANESCE"
"57","Lover of brain games ","NERD"
"58","Sinister laughs ","HEHHEHS"
"59","Service leader ","RABBI"
"60","One who's easily duped ","NAIF"
"61","Behind on payments ","INDEBT"
"62","British guns ","STENS"
"63","Major artery ","AORTA"
"64","Country club employee ","VALET"
"65","Leftovers ","DREGS"
"66","Corp. recruits ","MBAS"
"67","Host ","ARMY"
"68","Kingdom in ""The King and I"" ","SIAM"
"69","Best, but barely ","EDGE"
"70","Card game for two ","WAR"
"71","Moroccan topper ","FEZ"
