"","clues","answers"
"1","Ice cream utensil ","SCOOP"
"2","Sea creature that moves sideways ","CRAB"
"3","""But wait! There's more ..."" ","ALSO"
"4","Cuban ""line"" dance ","CONGA"
"5","Lasso ","ROPE"
"6","Italian ""bye"" ","CIAO"
"7","Crowd sounds ","ROARS"
"8","Bullets ","AMMO"
"9","Buffalo wings or bruschetta, e.g. ","APPETIZERORDER"
"10","Kid's ""shooter"" projectile ","PEA"
"11","Formula ___ racing ","ONE"
"12","Overly ","TOO"
"13","Kanye West's genre ","RAP"
"14","""E"" on a baseball scoreboard ","ERRORS"
"15","Sylvania product ","BULB"
"16","Rightmost number on a grandfather clock ","III"
"17","Dish under a teacup ","SAUCER"
"18","High point ","ACME"
"19","Winners' opposites ","LOSERS"
"20","Auto additive brand ","STP"
"21","Hole-punching tools ","AWLS"
"22","Swung and missed ","FANNED"
"23","Equal: Prefix ","ISO"
"24","W. Hemisphere alliance ","OAS"
"25","Allow ","LET"
"26","Music source on many an old fairground ","WURLITZERORGAN"
"27","Western writer Grey ","ZANE"
"28","Heading into overtime ","TIED"
"29","Source of amber ","RESIN"
"30","___-European languages ","INDO"
"31","Prefix with potent or present ","OMNI"
"32","Ridiculous ","INANE"
"33","""No bid"" ","PASS"
"34","Noble gas ","NEON"
"35","Weasel family member ","OTTER"
"36","Predicament ","SCRAPE"
"37","""The Last of the Mohicans"" author ","COOPER"
"38","Commensurate (with) ","ONAPAR"
"39","Shrek, for one ","OGRE"
"40","Rustic ","PASTORAL"
"41","Part to play ","ROLE"
"42","Camera openings ","APERTURES"
"43","""Take a chill pill!"" ","BECOOL"
"44","Military sch. ","ACAD"
"45","Verse often beginning ""There once was a ..."" ","LIMERICK"
"46","""Spider-Man"" series director ","SAMRAIMI"
"47","Tic-tac-toe victory ","OOO"
"48","All together ","INSUM"
"49","Burgle ","ROB"
"50","Baked dessert ","PIE"
"51","Norway's capital ","OSLO"
"52","Jeff who founded Amazon.com ","BEZOS"
"53","Gives teams a short break ","CALLSTIME"
"54","Professional org. ","ASSN"
"55","Neighbor of South Africa ","BOTSWANA"
"56","Seizes, as a car ","IMPOUNDS"
"57","Direct elsewhere ","REFER"
"58","Handel's ""Messiah,"" e.g. ","ORATORIO"
"59","CBS forensic series ","CSI"
"60","Serve attentively ","WAITON"
"61","Pesters ","NAGSAT"
"62","Jerry's ex on ""Seinfeld"" ","ELAINE"
"63","Supper ","DINNER"
"64","Ushered ","LEDIN"
"65","Old-fashioned Speed Wagons ","REOS"
"66","Greek philosopher known for paradoxes ","ZENO"
"67","Landlord's due ","RENT"
