"","clues","answers"
"1","Coarse tobacco ","SHAG"
"2","Arm, to Armand ","BRAS"
"3","It holds the mayo ","JAR"
"4","Garage jobs ","LUBES"
"5","Message at the dawn of Creation? ","UPANDADAM"
"6","Daughter of Juan Carlos ","ELENA"
"7","Have coming ","DESERVE"
"8","Number corresponding to an exponent ","ANTILOG"
"9","Milne baby ","ROO"
"10","Patient's program ","REHAB"
"11","They're nuts ","PECANS"
"12","Daughter of Homer ","LISA"
"13","Wife of Saturn ","OPS"
"14","Find ___ for (pair with) ","AMATE"
"15","Reserved ","BOTTLEDUP"
"16","Shady way ","LANE"
"17","""Heimskringla"" stories ","SAGAS"
"18","Kind of bread ","PITA"
"19","English dramatist Thomas ","MIDDLETON"
"20","Butler of fiction ","RHETT"
"21","He's had a Rocky career ","SLY"
"22","Cries from Krupp ","ACHS"
"23","Produce hippie attire ","TIEDYE"
"24","Grocery carriers ","CARTS"
"25","Hackberry's cousin ","ELM"
"26","High school subject ","SPANISH"
"27","Odd place for a cradle ","TREETOP"
"28","Board with a planchette ","OUIJA"
"29","Overhears Satan tempt? ","EVESDROPS"
"30","Words after ""whether"" ","ORNOT"
"31","Ill temper ","BILE"
"32","Shaq's alma mater ","LSU"
"33","Copycat ","APER"
"34","Fast time ","LENT"
"35","Common tater ","SPUD"
"36","Ballyhoo ","HYPE"
"37","Start of Hamlet's ""Yorick"" speech ","ALAS"
"38","Produced ","GENERATED"
"39","Menudo's kudos ","BRAVOS"
"40","Heckle ","RIDE"
"41","One-time connector ","ATA"
"42","Helper of parable ","SAMARITAN"
"43","Child who's six-foot-two ","JULIA"
"44","Fit for Eden? ","ABELBODIED"
"45","Seat of Washoe County ","RENO"
"46","""___ Weapon"" ","LETHAL"
"47","Droop ","SAG"
"48","Go on and on ","DRONE"
"49","Puts one within another ","NESTS"
"50","Chiromancers read them ","PALMS"
"51","Internet messages ","EMAIL"
"52","Forbidden tree decor? ","CANDYCAINS"
"53","Trademarked items ","LOGOS"
"54","Glazier's goop ","PUTTY"
"55","Outpouring ","SPATE"
"56","Solomon's mother ","BATHSHEBA"
"57","Fleeting ","EPHEMERAL"
"58","Factions ","SECTS"
"59","Cow catcher ","LARIAT"
"60","Upset ","RILED"
"61","Less verbose ","TERSER"
"62","Winter pear ","ANJOU"
"63","___ Canals ","SOO"
"64","Use a reverse stitch ","PURL"
"65","Prefix with conference or commute ","TELE"
"66","Volume ","TOME"
"67","Receptive ","OPEN"
"68","""Hey, you!"" ","PSST"
"69","Big shot ","VIP"
