"","clues","answers"
"1","Ways to get inside hip joints? ","MRIS"
"2","Results of compliments ","EGOBOOSTS"
"3","Is not misused? ","AINT"
"4","Invention convention ","PATENTLAW"
"5","Bad mark ","DPLUS"
"6","Opening on an environmentalist's agenda? ","OZONEHOLE"
"7","Wrangler rival ","LEE"
"8","Pay stub data ","TAXES"
"9","Person after a lifestyle change, self-descriptively ","NEWME"
"10","How a goose acts ","INANELY"
"11","Charge ","FIREUP"
"12","Lug ","BIGAPE"
"13","Modern vent outlet? ","BLOG"
"14","You may pass on these: Abbr. ","RDS"
"15","Underachievers are not up to it ","SNUFF"
"16","Old hippie hangout, with ""the"" ","HAIGHT"
"17","""Start doing your job!"" ","GETONTHESTICK"
"18","Restaurants are full of them ","AROMAS"
"19","Singer Lennon and others ","SEANS"
"20","___ shop ","PRO"
"21","Where a tongue can be found ","DELI"
"22","""No more!"" ","STOPIT"
"23","Rolls over, in a way ","RENEWS"
"24","Probably will, circumstances permitting ","PLANSTO"
"25","Fragrant resin ","ELEMI"
"26","Cornerback Sanders ","DEION"
"27","Africa's westernmost point ","CAPEVERDE"
"28","Woozy ","DAZED"
"29","Like some salesmen and preachers ","ITINERANT"
"30","Ryan of ""Boston Public"" ","JERI"
"31","Brushes off ","SENDSAWAY"
"32","Club: Abbr. ","ASSN"
"33","What ethylene may be used for ","RIPENING"
"34","Conspiring ","INLEAGUE"
"35","Longtime Lakers commentator Lantz ","STU"
"36","Kind of resin ","EPOXY"
"37","See stars? ","GAZE"
"38","Natives of Noble County, Okla. ","OTOS"
"39","Big ___ ","BEN"
"40","Short-term relationship ","ONENIGHTSTAND"
"41","Alternate ","OTHER"
"42","Less apt to learn ","SLOWER"
"43","Much-studied religious writings ","TALMUD"
"44","May TV event ","SWEEPS"
"45","Ultra-obedient companions ","STEPFORDWIVES"
"46","Mugful, maybe ","ALE"
"47","Measure that resulted in multilingual labeling on goods ","NAFTA"
"48","They're hard to see through ","FOGS"
"49","Sect governed by the Universal House of Justice ","BAHAI"
"50","Storyteller's pack ","LIES"
"51","Web code ","HTML"
"52","Attach ","TIEON"
"53","They're not positive ","NOES"
"54","Turns over ","CAPSIZES"
"55","Jersey workers ","KNITTERS"
"56","Pinch-hit ","STOODIN"
"57","Abstract ","PRECIS"
"58","Have a connection ","RELATE"
"59","Spare part? ","ONEPIN"
"60","Pitch preceder ","SLO"
"61","Correct ","EMEND"
"62","It brings many people to church ","PIETY"
"63","Duel action? ","DRAW"
"64","""The Facts of Life"" housemother ___ Garrett ","EDNA"
"65","Silent ___ ","ERA"
