"","clues","answers"
"1","Jessica of ""Dark Angel"" ","ALBA"
"2","Calcutta's home ","INDIA"
"3","Partially open ","AJAR"
"4","Drug agent ","NARC"
"5","Banks have them on property ","LIENS"
"6","Fury ","RAGE"
"7","Bit of whatnot ","KNICKKNACK"
"8","Gulf war missile ","SCUD"
"9","Vietnam's capital ","HANOI"
"10","Singer Adams ","EDIE"
"11","Squeezes (out) ","EKES"
"12","Nap in Oaxaca ","SIESTA"
"13","Ritzy ","SWANK"
"14","Again and then once again ","THRICE"
"15","Explosive devices ","MINES"
"16","Places for experiments ","LABS"
"17","Moo ___ gai pan ","GOO"
"18","Easily managed ","DOCILE"
"19","""Days of ___ Lives"" ","OUR"
"20","Certain ranch name ... or this puzzle's theme ","DOUBLEK"
"21","Blubber ","FAT"
"22","Where the X-axis meets the Y-axis ","ORIGIN"
"23","One of Gen. Lee's men ","REB"
"24","Sitcom diner ","MELS"
"25","Indiana basketballer ","PACER"
"26","Soundness of mind ","SANITY"
"27","Prepared to be knighted ","KNELT"
"28","Knight, dame, etc. ","TITLES"
"29","___ fun at (ridicule) ","POKE"
"30","Killer whale ","ORCA"
"31","Pulitzer Prize category ","DRAMA"
"32","Final notice ","OBIT"
"33","Worker with a ledger ","BOOKKEEPER"
"34","Pastrami purveyor ","DELI"
"35","Almost any doo-wop song, e.g. ","OLDIE"
"36","Between ports ","ASEA"
"37","In ___ (together) ","SYNC"
"38","Like much hip-hop lingo ","SLANG"
"39","Relative of a sea gull ","TERN"
"40","Old Egyptian crosses ","ANKHS"
"41","Hawaiian island ","LANAI"
"42","Pickling liquid ","BRINE"
"43","Confronts boldly ","ACCOSTS"
"44","Variety ","ILK"
"45","Almost perfect rating ","NINE"
"46","Without juice, as an electrical wire ","DEAD"
"47","Cut into ","INCISE"
"48","Cockeyed ","ASKEW"
"49","Poison in classic mysteries ","ARSENIC"
"50","Certain dive ","JACKKNIFE"
"51","Chills and fever ","AGUE"
"52","Commies ","REDS"
"53","Friends and neighbors ","KITH"
"54","Inert gas ","ARGON"
"55","Run ___ (go wild) ","AMOK"
"56","Gambler's marker ","IOU"
"57","Snake charmer's snake ","COBRA"
"58","Israeli airline ","ELAL"
"59","Complete collections ","SETS"
"60","Chicago locale, with ""the"" ","LOOP"
"61","Surrounding glow ","AURA"
"62","Oven for making building blocks ","BRICKKILN"
"63","Subtraction from a bank account ","DEBIT"
"64","In ___ straits ","DIRE"
"65","Novelist Deighton ","LEN"
"66","Heredity-related ","GENETIC"
"67","""It's on me!"" ","MYTREAT"
"68","Leisurely walk ","STROLL"
"69","Neap, e.g. ","TIDE"
"70","University of New Mexico athletes ","LOBOS"
"71","Expire ","LAPSE"
"72","Mideast V.I.P. ","EMEER"
"73","Popular food wrap ","SARAN"
"74","Pea holders ","PODS"
"75","Follow orders ","OBEY"
"76","Musical finale ","CODA"
"77","Related ","AKIN"
"78","Beer barrel ","KEG"
