"","clues","answers"
"1","Ready for publication ","EDITED"
"2","Flag ","COLORS"
"3","Certain Internet connection: Abbr. ","DSL"
"4","Things refs raise their arms for ","TDS"
"5","Full chromosome set ","GENOME"
"6","Pairs' debarking point ","ARARAT"
"7","Joy ","ELATION"
"8","Cash in the music business ","ROSANNE"
"9","Perfect specimens ","TENS"
"10","Divided ","TORN"
"11","___ Bros. ","WARNER"
"12","Unit of force ","DYNE"
"13","Workers in a global peace organization? ","THEUNEMPLOYED"
"14","Hard look? ","SQUINT"
"15","Pass off as genuine ","FOIST"
"16","Hip ","COOL"
"17","Unconventional ","OUTRE"
"18","Remove from a talent show, maybe ","GONG"
"19","Come under criticism ","TAKEFLAK"
"20","What gumshoes charge in the City of Bridges? ","PITTSBURGHPIRATE"
"21","Kid ","JAPE"
"22","Native Coloradan ","UTE"
"23","Some court evidence ","TAPES"
"24","Signs of spoilage ","ODORS"
"25","Group following a star? ","POSSE"
"26","Left at sea ","PORT"
"27","Drinker's problem, for short ","DTS"
"28","Word that comes from the Greek for ""indivisible"" ","ATOM"
"29","Not stay long for shots? ","BARHOP"
"30","Symmetrical power conductor for appliances? ","BILATERALACCORD"
"31","Hole ","CAVITY"
"32","Makes holes ","DIGS"
"33","Sounds of understanding ","AHS"
"34","Wrapped garment ","SARI"
"35","Nimble ","AGILE"
"36","Any singer of ""Hotel California"" ","EAGLE"
"37","""Stop!"" ","AVAST"
"38","Grp. of connected PCs ","LAN"
"39","What's borne at a funeral ","PALL"
"40","Too much guitar work by a professor's helper? ","EXCESSIVETARIFFS"
"41","Like some English muffins ","PRESPLIT"
"42","Scullers' needs ","OARS"
"43","Best ","ELITE"
"44","Aquatic shockers ","EELS"
"45","""The Addams Family"" co-star ","ASTIN"
"46","Most easily sunburned, maybe ","PALEST"
"47","""Pay in cash and your second surgery is half-price""? ","STRANGEORDEAL"
"48","Small islands ","AITS"
"49","Nuevo Laredo store ","TIENDA"
"50","Get along ","FARE"
"51","Singer Fitzgerald ","ELLA"
"52","Galoot ","APE"
"53","Second ","INSTANT"
"54","Typical termite in a California city? ","COMMONLABORER"
"55","Inactive state ","LATENCY"
"56","Using fraudulently altered checks ","KITING"
"57","Sharpie alternatives ","FLAIRS"
"58","Pack rat ","STORER"
"59","""Opening"" word ","SESAME"
"60","""Good grief!"" ","EGAD"
"61","Art ___ ","DECO"
"62","Quechua speaker ","INCA"
"63","Low digit ","TOE"
"64","What many older parents face ","EMPTYNEST"
"65","Locking lever ","DETENT"
"66","Rogues ","CADS"
"67","Tulsa sch. ","ORU"
"68","___ Cruces ","LAS"
"69","Elocutes ","ORATES"
"70","Seasoned stew ","RAGOUT"
"71","Harsh ","STERN"
"72","Dawdler ","SLOWPOKE"
"73","Explorer who claimed Louisiana for France ","LASALLE"
"74","Thin-toned ","TINNY"
"75","Recipient ","DONEE"
"76","Bergen's foil ","SNERD"
"77","Poi ingredient ","TARO"
"78","General dir. of Sal Paradise's return trip in ""On the Road"" ","ENE"
"79","Peach ___ ","NECTAR"
"80","Gossip ","DIRT"
"81","Grillers' grabbers ","TONGS"
"82","On dope ","HIGH"
"83","Things that drawbridges bridge ","MOATS"
"84","Absorb ","SOPUP"
"85","Headquarters of the Union of South American Nations ","QUITO"
"86","Speak ","UTTER"
"87","""Hansel and Gretel"" setting ","FOREST"
"88","CNN's Sanjay ","GUPTA"
"89","Northern inlets ","FJORDS"
"90","Any tail in a cat-o'-nine-tails ","LASH"
"91","Lhasa ___ ","APSO"
"92","Not spoil ","KEEP"
"93","Not well ","BADLY"
"94","Thick soups ","POTAGES"
"95","Miley Cyrus and Lady Gaga, e.g. ","IDOLS"
"96","Tomato type ","ROMA"
"97","Hole number ","PAR"
"98","Some short-term investments, briefly ","TBILLS"
"99","Seed coverings ","ARILS"
"100","___ nova ","BOSSA"
"101","Adherent: Suffix ","ITE"
"102","Advantage ","EDGE"
"103","Site of some paintings ","CAVERN"
"104","Informal exchanges ","CHATS"
"105","Li'l Abner creator ","CAPP"
"106","Food thickener ","AGAR"
"107","Loathsome ","VILE"
"108","Some constructions on ""Survivor"" ","RAFTS"
"109","Certain detail ","INSET"
"110","Bobby Fischer, once ","EXILE"
"111","Words before ""kindness"" and ""the Apostles"" ","ACTSOF"
"112","Be of use ","AVAIL"
"113","Like diabetes ","TREATABLE"
"114","Refinement ","ELEGANCE"
"115","Tiny bit ","IOTA"
"116","Woes ","ILLS"
"117","Cross or star, often ","PENDANT"
"118","Dexterous ","ADROIT"
"119","Apparently do ","SEEMTO"
"120","Rice dishes ","PILAFS"
"121","Steps that a farmer might take ","STILE"
"122","Brown and Turner ","TINAS"
"123","""The defense ___"" ","RESTS"
"124","Stake ","ANTE"
"125","Prepares to play pool, say ","RACKS"
"126","Tie indicator ","ALL"
"127","Many an M.I.T. grad ","ENGR"
"128","""Che gelida manina,"" e.g. ","ARIA"
"129","Salon option ","PERM"
"130","Celtic tongue ","ERSE"
"131","Nautical rope ","TYE"
"132","Novy ___, Russian literary magazine ","MIR"
"133","Low digit ","ONE"
