"","clues","answers"
"1","Places where surgeries are performed, for short ","ORS"
"2","Not in any way, in dialect ","NOHOW"
"3","Composition of many reefs ","CORAL"
"4","Sneaky laugh ","HEH"
"5","Practice piano piece ","ETUDE"
"6","""The Phantom of the ___"" ","OPERA"
"7","Gets past, as an obstacle ","OVERCOMES"
"8","Say ","UTTER"
"9","Spiral shapes ","HELICES"
"10","Private eye, quaintly ","TEC"
"11","Tattoos, informally ","INK"
"12","In that case ","IFSO"
"13","Where pirates roam ","HIGHSEAS"
"14","Vogue competitor ","ELLE"
"15","Period in human history after bronze was supplanted in toolmaking ","IRONAGE"
"16","___ Lilly & Co. ","ELI"
"17","Website for techies ","CNET"
"18","Zaps, in a way ","LASES"
"19","Omitted ","LEFTOFF"
"20","Worrisome directive from a boss ","SEEME"
"21","Divisions of a subdivision ","LOTS"
"22","___ Bird, many-time W.N.B.A. All-Star ","SUE"
"23","Child's play ","ABREEZE"
"24","It rhymes with fire, appropriately ","PYRE"
"25","Frisbee, e.g. ","DISC"
"26","Flexible blackjack card ","ACE"
"27","Male cat ","TOM"
"28","Hyundai compact ","ELANTRA"
"29","Place to go for the highlights? ","SALON"
"30","Wham or bam ","NOISE"
"31","Pig follower in the Chinese zodiac ","RAT"
"32","Beginning ","ONSET"
"33","Gown ","DRESS"
"34","Moody genre of music or fashion ","EMO"
"35","""Pick me! Pick me!"" ","OHOH"
"36","Wake-up calls played on bugles ","REVEILLES"
"37","Twinkies have a long one ","SHELFLIFE"
"38","Classic wafer brand ","NECCO"
"39","Nebraska native ","OTOE"
"40","Carries a tune, in a way ","HUMS"
"41","Poem of praise ","ODE"
"42","Hilton competitor ","WESTIN"
"43","Visual jokes in openings of ""The Simpsons"" (a tradition since the first episode) ","COUCHGAGS"
"44","Make a choice ","OPT"
"45","Knot again ","RETIE"
"46","Venue with tiered seating ","ARENA"
"47","Birds that do things just for the fun of it? ","LARKS"
"48","What good soufflés do ","RISE"
"49","""Liberté, ___, fraternité"" (Haiti's motto) ","EGALITE"
"50","Spicy ","HOT"
"51","Informal get-together ","SESH"
"52","Sinuous swimmer ","EEL"
"53","Raging blaze ","INFERNO"
"54","One tweeting about football? ","REF"
"55","Warrior ","COMBATANT"
"56","Place to sell homemade crafts online ","ETSYSTORE"
"57","Enchilada topping, maybe ","SOURCREAM"
"58","Blue-green shade ","TEAL"
"59","The New Yorker cartoonist Chast ","ROZ"
"60","Jill Biden ___ Jacobs ","NEE"
"61","___ États-Unis ","LES"
"62","Hillary who climbed Mount Everest with Tenzing Norgay ","EDMUND"
"63","Radar sound ","PING"
"64","Dogie catcher ","LASSO"
"65","Atlantic or Pacific ","OCEAN"
"66","Wishing sites ","WELLS"
"67","Induces to pull a prank, maybe ","DARES"
"68","Actress Falco ","EDIE"
"69","Not so much ","LESS"
"70","Regarding ","ASTO"
"71","Leader of the Three Stooges ","MOE"
"72","Oslo's country: Abbr. ","NOR"
