"","clues","answers"
"1","Like much White House press ","DCBASED"
"2","Stick with ","KEEPTO"
"3","Social elites ","ALISTERS"
"4","Susan who wrote ""The Orchid Thief"" ","ORLEAN"
"5","Line of Pokémon ","GOTTACATCHEMALL"
"6","Actor James of ""The Fresh Prince of Bel-Air"" ","AVERY"
"7","___ Who Code (nonprofit) ","GIRLS"
"8","Forerunner of rocksteady ","SKA"
"9","Bad thing to miss ","MEMO"
"10","Native Costa Ricans, informally ","TICOS"
"11","Something that might be raised in a fight ","CAIN"
"12","Amount to ","ARE"
"13","Locales for the Jets and the Sharks ","RINKS"
"14","Like wicker chairs ","CANED"
"15","Daisy Dukes, e.g. ","BOOTYSHORTS"
"16","Draft status? ","KINGOFBEERS"
"17","Excessive coverage, perhaps ","MEDIACIRCUS"
"18","Mounted ","GOTON"
"19","Daylight saving time adjustment: Abbr. ","ONEHR"
"20","You might have one on the side ","BET"
"21","Roaster ","OVEN"
"22","Sound of the West Coast ","PUGET"
"23","What stamens are, in botany ","MALE"
"24","Word with change or color ","OIL"
"25","Unmasked, say ","BARED"
"26","Swears at ","DAMNS"
"27","Travel around the world ","GEOCENTRICORBIT"
"28","Stuck in the Middle Ages? ","LANCED"
"29","Summer cooler ","SNOWCONE"
"30","Early Macedonian capital ","EDESSA"
"31","Divinity ","GODHOOD"
"32","Famed Portuguese explorer ","DAGAMA"
"33","Good luck with that! ","CLOVER"
"34","""Oh, get outta here!"" ","BITEME"
"35","Lead-in to physical ","ASTRO"
"36","Suspension of a sort ","STAY"
"37","Onetime trade org. ","EEC"
"38","Sue ","DRAGINTOCOURT"
"39","Target alternative ","KOHLS"
"40","___ borer (beetle) ","ELM"
"41","Russian Revolution figures ","PEASANTS"
"42","Silent counterparts, once ","TALKIES"
"43","Where cruise passengers end up ","ONLAND"
"44","Propensity for pilfering ","STICKYFINGERS"
"45","Practice that yields mixed results? ","CROSSBREEDING"
"46","New York county near Pennsylvania ","TIOGA"
"47","Big name in crackers ","CARRS"
"48","The heart of Paris ","COEUR"
"49","Try to win, in a way ","BIDON"
"50","Author/screenwriter Ben ","HECHT"
"51","""Drink marvelously"" sloganeer ","KETELONE"
"52","Trailer ","MOVIEAD"
"53","Look up, in a way ","GOOGLE"
"54","Current weather concern? ","ELNINO"
"55","Tried-and-true ","TESTED"
"56","Footslog ","MARCH"
"57","Contests in which the competitors are eliminated one by one ","BEES"
"58","Pulitzer winner Maureen ","DOWD"
"59","Syringe amts. ","CCS"
"60","Soft-spoken words ","COO"
