"","clues","answers"
"1","Inter-island conveyance ","RAFT"
"2","Ivory source ","TUSK"
"3","Map feature ","SCALE"
"4","Asian nursemaid ","AMAH"
"5","Con ","ANTI"
"6","Cutting tool ","LASER"
"7","Alaskan cargo ship ","JUNEAUOILTANKER"
"8","Settle down for the night ","ROOST"
"9","Quarters ","ROOMS"
"10","Start of an inventor's thought ","WHATIF"
"11","Negative space ","HOLE"
"12","None too pleasant ","SOUR"
"13","Singer Braxton ","TONI"
"14","Common feature in comic book dialogue ","ONOMATOPOEIAUSE"
"15","Asian occasion ","TET"
"16","Disney frame ","CEL"
"17","Short order, for short ","BLT"
"18","Preserve, in a way ","CAN"
"19","Fond farewell to Honolulu and environs ","ADIEUOAHUISLAND"
"20","Fictional hunchback ","IGOR"
"21","""Bonanza"" brother ","HOSS"
"22","They share keys with exclamation points ","ONES"
"23","Computer menu choice ","RENAME"
"24","Method ","STEPS"
"25","Sir Georg with a baton ","SOLTI"
"26","Beguile ","TEMPT"
"27","California park worker ","SEQUOIAEMPLOYEE"
"28","Deck out ","ADORN"
"29","Whizzes ","PROS"
"30","Some servers ","URNS"
"31","Igloos, basically ","DOMES"
"32","Looks over ","EYES"
"33","Makes lace ","TATS"
"34","Indian king ","RAJA"
"35","Russia/Manchuria boundary river ","AMUR"
"36","Poison injector ","FANG"
"37","Provable proposition ","THEOREM"
"38","Ancient cross ","TAU"
"39","Spanish count starter ","UNO"
"40","Agitates ","STIRSUP"
"41","Drastically reduce ","SLASH"
"42","Bach specialty ","CANTATA"
"43","""Shoot!"" ","ASK"
"44","General at Antietam ","LEE"
"45","Drop the ball ","ERR"
"46","Four seasons in Sonora ","ANO"
"47","Post-breakdown need ","TOW"
"48","Bone: Prefix ","OSTEO"
"49","Scratch ","MOOLAH"
"50","Colorful bird ","TOUCAN"
"51","Totally out of the question ","INSANE"
"52","Troublemakers ","FIENDS"
"53","Empty promises ","HOTAIR"
"54","Testy ","ONEDGE"
"55","Moisturizer ","LOTION"
"56","Full-flavored ","ROBUST"
"57","Prefix with pressure ","ACU"
"58","Beethoven dedicatee ","ELISE"
"59","""___ a small world ..."" ","ITS"
"60","Complete removal ","ERASURE"
"61","Women's wear department ","HOSIERY"
"62","Miss the boat ","LOSEOUT"
"63","Io and Ganymede, e.g. ","MOONS"
"64","Ivy Leaguer ","ELI"
"65","___ Club of old TV ","PTL"
"66","Emergency medical kit item ","TAPE"
"67","""___ Breckinridge"" ","MYRA"
"68","Locked (up) ","PENT"
"69","Hardy heroine ","TESS"
"70","Blue ","SAD"
"71","Shogun's capital ","EDO"
"72","City SW of Tehran ","QOM"
"73","A Stooge ","MOE"
"74","Letter add-ons, for short ","PSS"
