"","clues","answers"
"1","Klutzes ","OAFS"
"2","Ailments for which there is no known cure ","COLDS"
"3","Sharpen ","WHET"
"4","Exchange ","SWAP"
"5","Early stage ","ONSET"
"6","London's ___ Park ","HYDE"
"7","Give a darn ","CARE"
"8","Like chips that have been set out too long ","STALE"
"9","The ""Iliad"" or ""Odyssey"" ","EPIC"
"10","Bristling with firepower ","ARMEDTOTHETEETH"
"11","Lois Lane often needed one ","RESCUE"
"12","One who's looked up to ","IDOL"
"13","Pick-up line? ","HELLO"
"14","Quick smells ","SNIFFS"
"15","PC key ","ESC"
"16","___ Strauss & Co. ","LEVI"
"17","___ firma ","TERRA"
"18","Display contempt for ","THUMBONESNOSEAT"
"19","Apple tool ","CORER"
"20","Feed the kitty ","ANTE"
"21","Hair colorer ","DYE"
"22","Rob, as a stage ","HOLDUP"
"23","Progresso products ","SOUPS"
"24","___ of Man ","ISLE"
"25","Bitter resentment ","RANCOR"
"26","Barely scrape by ","LIVEHANDTOMOUTH"
"27","Norwegian king ","OLAV"
"28","Rating units ","STARS"
"29","Dog in ""Beetle Bailey"" ","OTTO"
"30","Where Korea is ","ASIA"
"31","Donnybrook ","MELEE"
"32","Multicolored ","PIED"
"33","When leaves turn ","FALL"
"34","First sign of the zodiac ","ARIES"
"35","Vaccines ","SERA"
"36","Prize awarded at the Kodak Theatre ","OSCAR"
"37","Knowing ","AWARE"
"38","Grows crops ","FARMS"
"39","When repeated, a cry to an awardee ","SPEECH"
"40","Suspicious of ","ONTO"
"41","Exam for attys.-to-be ","LSAT"
"42","Indian city ","DELHI"
"43","Knights' horses ","STEEDS"
"44","Cyclists pop them ","WHEELIES"
"45","Ballyhoo ","HYPE"
"46","Trim, as text ","EDIT"
"47","Part of M.I.T.: Abbr. ","TECH"
"48","Expected ","DUE"
"49","Scout's rider ","TONTO"
"50","Horne or Olin ","LENA"
"51","Pizzeria fixtures ","OVENS"
"52","Landlord of Lucy and Ricky ","FRED"
"53","Wear on, as the nerves ","FRAY"
"54","Fill nicely ","SATE"
"55","Do art on metal, e.g. ","ETCH"
"56","Chase away ","SHOO"
"57","Ringlet ","CURL"
"58","Analogy words ","ISTO"
"59","Like feudal times ","MEDIEVAL"
"60","Touch lightly ","BRUSH"
"61","Emotional disorders ","NEUROSES"
"62","Transfusion liquid ","PLASMA"
"63","Popular cooking spray ","PAM"
"64","Busybodies ","SNOOPS"
"65","Go in ","ENTER"
"66","Adorable one ","CUTIE"
"67","Sleek swimmer ","OTTER"
"68","""The Mary Tyler Moore Show"" spinoff ","RHODA"
"69","Goof off ","LOAF"
"70","""Casablanca"" woman ","ILSA"
"71","Colorado resort town ","VAIL"
"72","""The Persistence of Memory"" artist ","DALI"
"73","Shoe shaper ","TREE"
