"","clues","answers"
"1","Inventory's place ","SHELF"
"2","Opposite of baja ","ALTA"
"3","Singer Redding ","OTIS"
"4","University in Beaumont, Tex. ","LAMAR"
"5","Wagered ","LAID"
"6","Polite encl. ","SASE"
"7","Like rams and lambs ","OVINE"
"8","Iris's locale ","UVEA"
"9","Religious image: Var. ","IKON"
"10","Figured out a British royal ","PEGGEDMARGARET"
"11","Word with drum or trumpet ","EAR"
"12","Good times ","FUN"
"13","Inventor Otis ","ELISHA"
"14","Make way ","STEPASIDE"
"15","Daisylike bloom ","ASTER"
"16","PC key ","ALT"
"17","Capp and Green ","ALS"
"18","Hoped-for low number: Abbr. ","ERA"
"19","Invoiced a British royal ","BILLEDWILLIAM"
"20","Fictional detective ___ Pym ","MRS"
"21","The Reagan boy ","RON"
"22","Geologist's measure ","EON"
"23","Food of the gods ","MANNA"
"24","Aide's job ","ASSISTING"
"25","Crosses the threshold ","ENTERS"
"26","G-man: Abbr. ","AGT"
"27","Land's end ","SEA"
"28","Discarded a British royal ","CHUCKEDCHARLES"
"29","Celestial hammerer ","THOR"
"30","Is a bibliophile ","READS"
"31","Prefix with globin ","HEMO"
"32","Point of intersection ","NODE"
"33","Identification ","TITLE"
"34","First place ","EDEN"
"35","Hitch, e.g. ","KNOT"
"36","Show of contempt ","SNEER"
"37","Isn't flat ","SLOPES"
"38","Go for ","HAVEAT"
"39","Displaced person, maybe ","EMIGRE"
"40","Country singer k. d. ___ ","LANG"
"41","Skydiver's start ","FREEFALL"
"42","Donors' group ","ALUMNI"
"43","Hawaiian bubbly? ","LAVA"
"44","Level ","TIER"
"45","Saw ","ADAGE"
"46","Underworld leader ","OSIRIS"
"47","Has an afternoon break ","TAKESTEA"
"48","Line on a weather map showing equal temperatures ","ISOTHERM"
"49","Clinton, e.g.: Abbr. ","SEN"
"50","___ mode ","ALA"
"51","Coach Parseghian ","ARA"
"52","Friend ","PAL"
"53","Occurs to, with ""on"" ","DAWNS"
"54","Yalie ","ELI"
"55","Toy holder? ","SLEIGH"
"56","Split ","BRANCHED"
"57","Avoids callers, say ","ISNTHOME"
"58","Making daguerreotypes, and other things ","LOSTARTS"
"59","Acct. earnings ","INT"
"60","Fr. woman ","MME"
"61","Synapse neighbor ","NEURON"
"62","Waterspout trajectory ","ARC"
"63","Potpourri bag ","SACHET"
"64","Makes others wait ","ISLATE"
"65","Rib ","NEEDLE"
"66","Quite a joke ","GASSER"
"67","Shut out ","SKUNK"
"68","Harrow's rival ","ETON"
"69","Carpenter's groove ","DADO"
"70","Pull (in) ","REIN"
