"","clues","answers"
"1","Stage Deli staple ","HOTPASTRAMI"
"2","Gas ending ","ANE"
"3","Deliver hooks, e.g. ","BOX"
"4","Stephen King's next novel after ""Christine"" ","PETSEMATARY"
"5","Many a cell product ","PIC"
"6","Quito-to-Lima dir. ","SSE"
"7","Bolted ","TORE"
"8","Melodic passages ","ARIOSI"
"9","Bottom part ","BASS"
"10","Oyster Bay hamlet ","SYOSSET"
"11","""Hammerklavier,"" for one ","SONATA"
"12","Is in the can ","DOESTIME"
"13","Ranee's wear ","SAREE"
"14","Dreadlocks cover ","TAM"
"15","Grooved ring on many a ring ","BEZEL"
"16","It may be open at a comedy club ","MIKE"
"17","Sound that a muzzle muffles ","ARF"
"18","One active in the heat? ","RACER"
"19","Black scavenger ","RAVEN"
"20","They can answer the question ""Who's your daddy?"" ","DNATESTS"
"21","Jerboa's home ","DESERT"
"22","Origins ","GENESES"
"23","Volstead Act opponents ","WETS"
"24","Throws together ","RIGSUP"
"25","Two-wheeled carriage ","SHAY"
"26","Away's partner ","FAR"
"27","Accent reduction may be part of it: Abbr. ","ESL"
"28","Great work ","MASTERPIECE"
"29","Computer add-on? ","ESE"
"30","The idiot brother in ""Our Idiot Brother"" ","NED"
"31","It borders the Land of Lincoln ","SHOWMESTATE"
"32","Disco swingers? ","HIPS"
"33","Plural suffix for conditions ","OSES"
"34","Turner Prize institution ","TATE"
"35","Part of une danse ","PAS"
"36","Collectible record ","ACETATE"
"37","Chutney-dipped appetizer ","SAMOSA"
"38","Pre-Soviet succession ","TSARS"
"39","One may provide passage ","RITE"
"40","Health care grp. ","AMA"
"41","Crevice-lurking predator ","MORAYEEL"
"42","Like some blood ","ABPOSITIVE"
"43","One passed out on New Year's Eve ","NOISEMAKER"
"44","What many fans generate ","EXCITEMENT"
"45","Having nothing to part with? ","BALD"
"46","More likely to go off ","SORER"
"47","Choice for a bed made in the kitchen ","SALADGREEN"
"48","___ Line (German/Polish border) ","ODERNEISSE"
"49","Novel ","NEWFANGLED"
"50","Staggers ","DAZES"
"51","Mennonites and others ","SECTS"
"52","Diamond lane ","BASEPATH"
"53","Gravitation consideration ","MASS"
"54","They have job listings ","RESUMES"
"55","Does over, as a document ","RETYPES"
"56","French pronoun ","TES"
"57","Hand wringer's words ","DEARME"
"58","Overpower ","WHELM"
"59","Be unsettled ","STEW"
"60","Damage control grp. ","FEMA"
"61","""Ev'rybody Wants to Be ___"" (Disney film tune) ","ACAT"
"62","Novelist Bazin ","RENE"
"63","""___ nuff!"" ","SHO"
