"","clues","answers"
"1","Prince before being kissed, in a fairy tale ","FROG"
"2","Wooden-soled shoe ","SABOT"
"3","Suddenly asks ","POPS"
"4","Terza ___ (Italian verse form) ","RIMA"
"5","Meeting place ","AGORA"
"6","Russian city on the Oka ","OREL"
"7","___ about (near) ","ONOR"
"8","General Mills brand ","TOTAL"
"9","Flag ","TIRE"
"10","Eating Halloween-style? ","GOBLINONESFOOD"
"11","Cameo gem ","ONYX"
"12","Kicks ","PUNTS"
"13","Bovine advertising icon ","ELSIE"
"14","Russian river ","URAL"
"15","Halloween lunch fare? ","SANDWITCHES"
"16","Name ","DUB"
"17","""Git out!"" ","SHOO"
"18","Composer David famous for ""Home on the Range"" ","GUION"
"19","Spanish ""but"" ","PERO"
"20","Sun or moon ","ORB"
"21","Halloween dinner fare? ","HOTGHOULASH"
"22","Andean country ","PERU"
"23","Arctic ","POLAR"
"24","Baltimore's ___ Museum ","PEALE"
"25","___ were ","ASIT"
"26","Healthy Halloween dish? ","ELFELFASPROUTS"
"27","Pro ___ ","RATA"
"28","Foreword ","INTRO"
"29","Kind of trip ","ROAD"
"30","Seine summers ","ETES"
"31","Tangle ","SKEIN"
"32","Bond foe ","DRNO"
"33","Arid ","SERE"
"34","Vehicles carrying goods to market ","CARTS"
"35","Ruin ","UNDO"
"36","To's partner ","FRO"
"37","Symbol of constancy ","RING"
"38","Melville novel ","OMOO"
"39","Clothing ","GARB"
"40","Audited, with ""on"" ","SATIN"
"41","Suffering ","AGONY"
"42","Wrinkle remover ","BOTOX"
"43","Algerian port ","ORAN"
"44","Story ","TALE"
"45","Large amount of stew ","POTFUL"
"46","Stellar hunter ","ORION"
"47","Flexible Flyers ","SLEDS"
"48","Big name in movie theaters ","LOEW"
"49","Resorts ","SPAS"
"50","Cities Service competitor ","ESSO"
"51","Bert who sang ""If I Were King of the Forest"" ","LAHR"
"52","Social-climbing type ","SNOB"
"53","Altar avowal ","IDO"
"54","""Whoops!"" ","UHOH"
"55","Clinton's attorney general ","RENO"
"56","Frankenstein's assistant, in film ","IGOR"
"57","Ballet wear ","TUTU"
"58","Smoke ","CIG"
"59","Hand out ","DEAL"
"60","Constellation animal ","URSA"
"61","Physicist Niels ","BOHR"
"62","Mideast grp. ","PLO"
"63","Cad ","HEEL"
"64","___ no good ","UPTO"
"65","""Pretty ___"" ","PLEASE"
"66","More than tickle ","ELATE"
"67","Ad photo caption ","AFTER"
"68","Showy flower ","ASTER"
"69","Diagonal spar ","SPRIT"
"70","Dungeon sight ","IRONS"
"71","Money-related: Abbr. ","FISC"
"72","Singer Paul ","ANKA"
"73","Pakistani language ","URDU"
"74","Of two minds ","TORN"
"75","Grit ","SAND"
"76","___-wop ","DOO"
