"","clues","answers"
"1","Couch ","SOFA"
"2","Fail to act ","SITBY"
"3","Host before Carson ","PAAR"
"4","Grad ","ALUM"
"5","Think the world of ","ADORE"
"6","Light brown ","ECRU"
"7","Sask. neighbor ","ALTA"
"8","___ palm ","BETEL"
"9","Whiz kids ","ACES"
"10","Hoot at confined hooters? ","RAZZZOOOWLS"
"11","Bank statement amt. ","INT"
"12","Have a bite ","EAT"
"13","Eventually ","SOMEDAY"
"14","Explorer Johnson ","OSA"
"15","Captain's hook ","GAFF"
"16","Send via Western Union ","WIRE"
"17","Hamlet, in ""Hamlet"" ","ROLE"
"18","Bill Gates, to some ","GURU"
"19","Supplies, as assistance ","LENDS"
"20","Claim Confederate leader has varied taste? ","CALLLEEECLECTIC"
"21","Winetaster's criterion ","AROMA"
"22","Triumphant cry ","TADA"
"23","Room at San Quentin ","CELL"
"24","Part of a basilica ","NAVE"
"25","Auction buy ","LOT"
"26","Villain in Exodus ","PHARAOH"
"27","Response to a preacher ","IDO"
"28","Tennis judge's cry ","LET"
"29","Entice W.W. II agents? ","WOOOSSSPIES"
"30","Racer Luyendyk ","ARIE"
"31","It's a fact ","TRUTH"
"32","Site of the Taj Mahal ","AGRA"
"33","___ suit (baggy outfit) ","ZOOT"
"34","First name in cosmetics ","ESTEE"
"35","""___ Over Beethoven"" ","ROLL"
"36","Oscar winner Paquin ","ANNA"
"37","Takes five ","RESTS"
"38","Not just a five-minute jaunt ","TREK"
"39","German industrial region ","SAAR"
"40","___ podrida ","OLLA"
"41","Play around (with) ","FUTZ"
"42","Dumbfound ","AMAZE"
"43","""Mission: Impossible"" assignment, maybe ","SABOTAGE"
"44","Thought: Prefix ","IDEO"
"45","Makes suds ","BREWS"
"46","Shortest light ","YELLOW"
"47","Unimpressive brain size ","PEA"
"48","Unplanned ","ACCIDENTAL"
"49","Rock concert venue ","ARENA"
"50","Out of practice ","RUSTY"
"51","End of a two-part move ","ZAG"
"52","Request before a click ","SMILE"
"53","Build ","ERECT"
"54","Shamu, for one ","ORCA"
"55","Rise quickly ","SOAR"
"56","Divvying-up process ","ALLOCATION"
"57","Natural gas, for one ","FUEL"
"58","Common refrigerant ","FREON"
"59","""___ Gantry"" ","ELMER"
"60","Leave in a hurry ","SCAT"
"61","Steven Bochco series ","LALAW"
"62","Doesn't skimp with ","LAVISHES"
"63","Window smasher, maybe ","LOOTER"
"64","Actors Begley and Begley Jr. ","EDS"
"65","Public square ","PLAZA"
"66","""Great white"" bird ","HERON"
"67","Preakness entrant ","HORSE"
"68","It's eye-grabbing ","OPART"
"69","On the ___ (bickering) ","OUTS"
"70","Let stand, in editorial parlance ","STET"
"71","Aviation pioneer Sikorsky ","IGOR"
"72","___ Stanley Gardner ","ERLE"
"73","Polio vaccine developer ","SALK"
"74","LAX info ","ETA"
