"","clues","answers"
"1","""No more wasting time!"" ","LETSDOTHISTHING"
"2","Pixar, e.g. ","ANIMATIONSTUDIO"
"3","Was just getting started ","HADALONGWAYTOGO"
"4","Some foreign friends ","AMICI"
"5","Union ___: Abbr. ","STA"
"6","Breathers ","LUNGS"
"7","""Dawson's Creek"" star James Van Der ___ ","BEEK"
"8","It's a state ","BEING"
"9","Unduplicated ","SOLE"
"10","Parked cars ","VALETED"
"11","A Kennedy ","TED"
"12","Fix ","NEUTER"
"13","Makes a fuss over, with ""on"" ","DOTES"
"14","What Sports Illustrated's annual Swimsuit Issue has a lot of ","ADPAGES"
"15","Marker's mark maker ","FELTTIP"
"16","Bottom line? ","XAXIS"
"17","Cruise ","VOYAGE"
"18","Professional org. with a ""healthy"" balance sheet ","AMA"
"19","Musical instrument for a geisha ","SAMISEN"
"20","MASH unit ","COT"
"21","Pioneering map publisher William ","RAND"
"22","One on the staff? ","NOTE"
"23","Thin as ___ ","ARAIL"
"24","Romanian capital ","LEU"
"25","Albert's sitcom co-star ","GABOR"
"26","Numbats ","BANDEDANTEATERS"
"27","Washington report starter ","ICANNOTTELLALIE"
"28","Charm ","CASTONESSPELLON"
"29","Caribbean capital, to locals ","LAHABANA"
"30","Cloisonné, e.g. ","ENAMELED"
"31","Sets things straight ","TIDIESUP"
"32","Trash talk ","SMACK"
"33","""Dream Caused by the Flight of a Bee Around a Pomegranate a Second Before Awakening"" artist ","DALI"
"34","Tribe of Chief Shaumonekusse ","OTO"
"35","It hangs around trees ","TINSEL"
"36","Immobilized ","HOGTIED"
"37","Needing ","INWANTOF"
"38","Grp. that's got your number? ","SSA"
"39","Texting ta-ta ","TTYL"
"40","Many Rwandans ","HUTUS"
"41","Defensive reply ","IDONOT"
"42","Nitpick ","NIGGLE"
"43","Gave a boost ","GOOSED"
"44","Practice test? ","BAREXAM"
"45","Square things ","GETEVEN"
"46","Actor Alain ","DELON"
"47","Strain ","TAX"
"48","Home for E. B. White's Wilbur ","STY"
"49","Pose as ","SIMULATE"
"50","""Live más"" sloganeer ","TACOBELL"
"51","Classic song that begins ""When my baby / When my baby smiles at me"" ","IGOTORIO"
"52","""CSI"" star William ","PETERSEN"
"53","Source of the word ""admiral"" ","ARABIC"
"54","One of two in a rumba ","MARACA"
"55","Pineapples: Sp. ","ANANAS"
"56","Prepares, as some mushrooms ","SAUTES"
"57","Kind of star ","NATAL"
"58","""Leading With My Chin"" memoirist ","LENO"
"59","Air force? ","GALE"
"60","Slip into ","DON"
