"","clues","answers"
"1","Chowder ingredient ","CLAM"
"2","Go fish ","ANGLE"
"3","""Dear"" advice-giver ","ABBY"
"4","Opera set in Egypt ","AIDA"
"5","Pricey watch ","ROLEX"
"6","Hacienda room ","SALA"
"7","Product of colliding weather systems ","STORMFRONT"
"8","Lowlife ","SCUM"
"9","Extra-powerful engine ","TURBO"
"10","Mr. ___ (Peter Lorre role) ","MOTO"
"11","What some strummers strum, informally ","UKES"
"12","Fainting fits, e.g. ","SPELLS"
"13","Grinders ","MOLARS"
"14","Carve in stone ","ETCH"
"15","Manage ","GETBY"
"16","""Bonanza"" brother ","HOSS"
"17","Altar constellation ","ARA"
"18","Tolkien creature ","ENT"
"19","Breach ","GAP"
"20","Expert ","ACE"
"21","Really enjoys ","EATSUP"
"22","""All ___ are off!"" ","BETS"
"23","Annoy ","PEEVE"
"24","McEntire of country ","REBA"
"25","Rustic accommodations ","LODGES"
"26","Cheap booze ","ROTGUT"
"27","Digging ","INTO"
"28","Meara of comedy ","ANNE"
"29","More than elbow ","SHOVE"
"30","Weenie ","NERD"
"31","Annual tennis tournament played on clay ","FRENCHOPEN"
"32","""Bye now"" ","CIAO"
"33","Do without ","FORGO"
"34","""Dies ___"" (hymn) ","IRAE"
"35","Bowlful for Bowser ","ALPO"
"36","Admittance ","ENTRY"
"37","At sea ","LOST"
"38","Flings ","CASTS"
"39","Began to smoke ","LITUP"
"40","Dig, so to speak ","ADORE"
"41","Children's game in which players ""knuckle down"" ","MARBLES"
"42","Kennel sound ","ARF"
"43","Usual figure ","NORM"
"44","Melancholy ","GLOOM"
"45","Slow, musically ","LENTO"
"46","Laud ","EXTOL"
"47","Give one's word ","ASSURE"
"48","Behind the scenes ","BACKSTAGE"
"49","Feeling down ","BLUE"
"50","Thanksgiving dish ","YAMS"
"51","Shed ","MOLT"
"52","Vowel sound represented by an upside-down ""e"" ","SCHWA"
"53","Teen follower ","AGER"
"54","Happening with lots of laughs ","HOOT"
"55","Sitter's headache ","BRAT"
"56","Goes on and on and on ","YAPS"
"57","Bucket of bolts ","HEAP"
"58","How many times Laurence Olivier won a Best Actor Oscar ","ONCE"
"59","Metaphor for a sharp mind ","STEELTRAP"
"60","Mormon Church inits. ","LDS"
"61","Forbidding, as an expression ","DOUR"
"62","Sullen sort ","MOPER"
"63","Angry, with ""off"" ","TEED"
"64","Aromatherapy purchase ","BATHOIL"
"65","Kind of doll ","VOODOO"
"66","Claptrap ","BOSH"
"67","Faux pas ","GAFFE"
"68","Hägar the Horrible's dog ","SNERT"
"69","Switch from amateur status ","GOPRO"
"70","Eye parts ","UVEAS"
"71","Article of faith ","TENET"
"72","Ancient Andean ","INCA"
"73","Dog on TV's ""Topper"" ","NEIL"
"74","M.I.T. grad, often: Abbr. ","ENGR"
"75","Coquettish ","COY"
