"","clues","answers"
"1","Easy catch for an infielder ","POPUP"
"2","Jazz (up) ","SPICE"
"3","Slumber party attire, for short ","PJS"
"4","Greeted the day ","AROSE"
"5","Voice above a baritone ","TENOR"
"6","Debtor's note ","IOU"
"7","Pub brews ","ALES"
"8","Object of Indiana Jones's first quest ","ARK"
"9","Military engagement ","BATTLE"
"10","Non-Rx ","OTC"
"11","Blow off steam ","VENT"
"12","Louisville landmark ","CHURCHILLDOWNS"
"13","Not the main bank ","BRANCH"
"14","Stanford rival, familiarly ","CAL"
"15","Thou, today ","YOU"
"16","""Oui"" and ""sí"" ","YESES"
"17","Danson of ""Cheers"" ","TED"
"18","Floored ","INAWE"
"19","Select, with ""for"" ","OPT"
"20","Moo ___ pork ","SHU"
"21","Icon in an Internet forum ","AVATAR"
"22","Command Kirk never really gave ","BEAMMEUPSCOTTY"
"23","Billions of years ","EONS"
"24","Lew Wallace's ""Ben-___"" ","HUR"
"25","Develop gradually ","EVOLVE"
"26","It might say ""Welcome"" ","MAT"
"27","Floored it ","SPED"
"28","Standard degrees for scientists? ","CENTIGRADESCALE"
"29","Hawaiian Punch alternative ","HIC"
"30","Too trusting ","NAIVE"
"31","Employee's desire ","RAISE"
"32","___ Miss ","OLE"
"33","Sheen ","GLOSS"
"34","Private ... or a hint to the words spelled by the circled letters ","INNER"
"35","""Come to ___"" ","PAPA"
"36","Face-to-face exam ","ORAL"
"37","Successor of St. Peter ","POPE"
"38","Functions ","USES"
"39","For each ","PER"
"40","Pasta has it ","STARCH"
"41","Atticus Finch portrayer ... or something finches do ","PECK"
"42","Tattoo, slangily ","INK"
"43","It may be heard in a herd ","COWBELL"
"44","Item on a to-do list ","ERRAND"
"45","Pennsylvania university, for short ","PITT"
"46","""Piano Man"" singer ","JOEL"
"47","""Absolutely!"" ","SURE"
"48","Sheet of cookies ","BATCH"
"49","""Gotta hand ___ ya ..."" ","ITTO"
"50","Menaces to hobbits ","ORCS"
"51","___ the Impaler ","VLAD"
"52","Brunch serving ","CREPE"
"53","""___ la vista, baby!"" ","HASTA"
"54","Article in Arles ","UNE"
"55","Freeze over ","ICEUP"
"56","Lawman Earp ","WYATT"
"57","""Inconceivable!"" ","NOWAY"
"58","Plaintiff ","SUER"
"59","Letters on some invitations ","BYOB"
"60","Ergo ","THUS"
"61","Actor and songwriter Novello ","IVOR"
"62","Turner who led a revolt ","NAT"
"63","Nation where Wolof and French are spoken ","SENEGAL"
"64","Obtuse's opposite ","ACUTE"
"65","Become squishy, like chocolate ","MELT"
"66","Emotional ","MOVING"
"67","Secret Service eyewear ","SHADES"
"68","It may be heard in a tunnel ","ECHO"
"69","Bit of bridal wear ","VEIL"
"70","First word of ""The Raven"" ","ONCE"
"71","Dallas team, to fans ","MAVS"
"72","Survey ","SCAN"
"73","Cause of a wince ","PAIN"
"74","""Or ___!"" ","ELSE"
"75","A fawn is a young one ","DEER"
"76","Brazilian vacation destination ","RIO"
"77","___ Lanka ","SRI"
