"","clues","answers"
"1","Far Eastern pilgrimage destination ","MOUNTFUJI"
"2","Page with convictions ","OPED"
"3","Dull type ","IGNORAMUS"
"4","Campus V.I.P. ","PREXY"
"5","Leader of the pack ","ALPHAMALE"
"6","Clearly riveted ","AGAPE"
"7","""One ___!"" ","SEC"
"8","Made time ","RACED"
"9","Suspension ","PAUSE"
"10","Relatively stable ","SANER"
"11","Solstice celebrators ","PAGANS"
"12","Set up ","TRAP"
"13","___ Bernina (highest peak in the Eastern Alps) ","PIZ"
"14","Dull shade ","ECRU"
"15","Then ","ATTHETIME"
"16","Some audiophiles' collections ","REELTOREELTAPES"
"17","Spotted ","LENT"
"18","Kafka's ""___ Hungerkünstler"" ","EIN"
"19","City in San Joaquin County ","LODI"
"20","Gruff ","CRUSTY"
"21","They may be glowing ","COALS"
"22","William McKinley's Ohio birthplace ","NILES"
"23","Hamburger's acknowledgment ","DANKE"
"24","Availability sign ","TOLET"
"25","Occasional medicine dropper?: Abbr. ","FDA"
"26","Not so welcoming ","ICIER"
"27","John Hurt played Caligula in it ","ICLAUDIUS"
"28","They had C-shaped sound holes ","VIOLS"
"29","Avalanche, e.g. ","CHEVROLET"
"30","Best in shows ","EDNA"
"31","Where some buffalo roam ","SERENGETI"
"32","They're officially honored on the third Friday in Sept. ","MIAS"
"33","Regard impolitely ","OGLE"
"34","Sexist, say ","UNPC"
"35","Stylized drama ","NOH"
"36","A tall Roman column is named after him ","TRAJAN"
"37","Celebrated ","FAMOUS"
"38","Dr. J's alma mater ","UMASS"
"39","""The English Patient"" Oscar winner ","JULIETTEBINOCHE"
"40","Comment when following someone ","ISEE"
"41","Source of ballpark pitches? ","ORGAN"
"42","They go around on reservations ","PEACEPIPES"
"43","It often has controls ","EXPERIMENT"
"44","Like some changed locks ","DYED"
"45","Citadel feature ","PARAPET"
"46","Pope who met with Galileo ","PAULV"
"47","By its nature ","PERSE"
"48","Wood distillation product ","ACETICACID"
"49","Its bulb is small ","GREENONION"
"50","G.P.S. output: Abbr. ","RTES"
"51","Vivacious ","ZESTY"
"52","Baseball nickname that's a portmanteau ","AROD"
"53","Fibula neighbor ","TALUS"
"54","They're concerned with checks and balances ","TELLERS"
"55","Sight-seers at the Prado? ","OJOS"
"56","Split ","CLEAVE"
"57","Trip part ","RETURN"
"58","Kipling's ""great gray Lone Wolf"" ","AKELA"
"59","More terrific, to a hip-hopper ","ILLER"
"60","Nervous reactions ","TICS"
"61","Cabinet member? ","FILE"
"62","Shared air ","DUET"
"63","Wine spot ","ASTI"
"64","Frank ","DOG"
