"","clues","answers"
"1","Actress Moorehead ","AGNES"
"2","Trayful of cookies, e.g. ","BATCH"
"3","J.F.K.'s successor ","LBJ"
"4","Minimum ","LEAST"
"5","One of the dancing Astaires ","ADELE"
"6","Commitment to pay ","IOU"
"7","The Divine Miss M ","BETTEMIDLER"
"8","Balsam, e.g. ","FIR"
"9","John Cougar Mellencamp's ""R.O.C.K. in the ___"" ","USA"
"10","Baseball scores ","RUNS"
"11","Hardly ever ","RARELY"
"12","Actress Griffith ","MELANIE"
"13","Leers at ","OGLES"
"14","Birth mother's helper ","NURSEMIDWIFE"
"15","""Git!"" ","SCRAM"
"16","Some jeans ","LEES"
"17","Menagerie ","ZOO"
"18","Came to the ground ","ALIT"
"19","Jerome who composed ""The Last Time I Saw Paris"" ","KERN"
"20","Rob on the street ","MUG"
"21","___ the Terrible ","IVAN"
"22","Waits patiently ","BIDES"
"23","Connected on only one side, as a town house ","SEMIDETACHED"
"24","Turn away ","AVERT"
"25","Crew members ","OARSMEN"
"26","Declaration ending ""or else!"" ","THREAT"
"27","Rheumatism symptom ","ACHE"
"28","Order at the Pig and Whistle ","ALE"
"29","Court ","WOO"
"30","Shoemaker's tool ","AWL"
"31","Poetic Muse ","ERATO"
"32","Covered with ivy ","VINED"
"33","""Get it?"" ","SEE"
"34","___ motion (start) ","SETIN"
"35","Manicurist's tool ","EMERY"
"36","The Beatles' ""Revolver"" or ""Help!"" ","ALBUM"
"37","Ones flying south for the winter ","GEESE"
"38","Birth-related ","NATAL"
"39","Paris's Gare de l'___ ","EST"
"40","Chest part ","STERNUM"
"41","Uses the ""+"" function ","ADDS"
"42","Number on a bus. card ","TEL"
"43","Religious groups ","CLERGIES"
"44","Announces ","HERALDS"
"45","Not reduced, as some illustrations ","LIFESIZED"
"46","California's ___ Woods ","MUIR"
"47","VCR button ","REW"
"48","Study of the body: Abbr. ","ANAT"
"49","Storm clouds, to some ","OMEN"
"50","Golf cry ","FORE"
"51","Long times ","EONS"
"52","___ Club (discount store) ","SAMS"
"53","Game with Colonel Mustard and Mrs. Peacock ","CLUE"
"54","Complex procedure ","RIGMAROLE"
"55","Famous part of Rossini's ""William Tell"" ","OVERTURE"
"56","Power unit ","WATT"
"57","Baby goats ","KIDS"
"58","Has thoughts ","IDEATES"
"59","Deprive (of) ","BEREAVE"
"60","""___ Got a Secret"" ","IVE"
"61","Thing from which a butterfly emerges ","COCOON"
"62","Chemistry Nobelist Otto ","HAHN"
"63","Portland's home ","MAINE"
"64","""___ Gantry"" ","ELMER"
"65","Impoverished ","NEEDY"
"66","""___ the night before Christmas ..."" ","TWAS"
"67","Hockey great Gordie ","HOWE"
"68","Not pro ","ANTI"
"69","Mouse's big cousin ","RAT"
"70","Barely shining ","DIM"
