"","clues","answers"
"1","Weeps uncontrollably ","SOBS"
"2","[Nothing but net] ","SWISH"
"3","Midbody muscles ","ABS"
"4","Stage device ","PROP"
"5","Electrical pioneer Nikola ","TESLA"
"6","Cabal's plans ","PLOT"
"7","""Like, no way!"" ","ASIF"
"8","""The Breakfast Club"" actress ","ALLYSHEEDY"
"9","Pro's opposite ","CON"
"10","""Gomer ___, U.S.M.C."" ","PYLE"
"11","Thrill-seeker's cord ","BUNGEE"
"12","Duelist's warning ","ENGARDE"
"13","Actor Lugosi ","BELA"
"14","Star of TV's ""Veronica's Closet"" ","KIRSTIEALLEY"
"15","Image that may be burned ","EFFIGY"
"16","Brinker with silver skates ","HANS"
"17","Fury ","IRE"
"18","Break off from a mother's milk ","WEAN"
"19","""___ Misérables"" ","LES"
"20","Roman wrap ","TOGA"
"21","Like some stocks, for short ","OTC"
"22","Vaudeville bit ","SKIT"
"23","Spy Aldrich ","AMES"
"24","It doesn't look good ","EYESORE"
"25","Little piggy that went to market? ","BIGTOE"
"26","Muscat's land ","OMAN"
"27","Phone transmission ","FAX"
"28","""Love Story"" actress ","ALIMACGRAW"
"29","Wind instrument ","VANE"
"30","Severe sentence ","LIFE"
"31","Boxing site ","ARENA"
"32","Transylvanian lab assistant? ","IGOR"
"33","Came across ","MET"
"34","Dull, as text ","PROSY"
"35","Shut (up) ","PENT"
"36","Extraterrestrial realm ","SPACE"
"37","Sound of a spring ","BOING"
"38","Coppertone no. ","SPF"
"39","Keep out of the rain ","STAYDRY"
"40","___ of Wight ","ISLE"
"41","Foxy ","SLY"
"42","Faded star ","HASBEEN"
"43","""Shake ___!"" ","ALEG"
"44","Foreshadow ","BODE"
"45","Prison-related ","PENAL"
"46","Luau dances ","HULAS"
"47","Bluenose ","PRIG"
"48","Like, with ""to"" ","AKIN"
"49","Slant ","BIAS"
"50","Iota preceder ","THETA"
"51","Its pride is its pride ","LION"
"52","Thus ","ERGO"
"53","Two semesters ","YEAR"
"54","Friendly ""Star Wars"" creature ","EWOK"
"55","Cheese from sheep's milk ","FETA"
"56","It's true ","FACT"
"57","Box tops ","LIDS"
"58","Pago Pago site ","SAMOA"
"59","Patella ","KNEECAP"
"60","Abandon the nest ","FLYAWAY"
"61","Bearing ","MIEN"
"62","Words on a Wonderland cake ","EATME"
"63","Noted French auto race ","LEMANS"
"64","Mature ","OFAGE"
"65","Kept going and going and... ","RANON"
"66","Exercise ","EXERT"
"67","Pain soother ","BALM"
"68","Tennis's Nastase ","ILIE"
"69","Present ","GIFT"
"70","Nabisco cookie ","OREO"
"71","Dog's warning ","GRR"
"72","Bigwig ","VIP"
