"","clues","answers"
"1","Wood for a chest ","CEDAR"
"2","Holy Land ","ZION"
"3","TV's Dr. ___ ","PHIL"
"4","Love, Italian-style ","AMORE"
"5","""Dies ___"" (Latin hymn) ","IRAE"
"6","Gossipy Barrett ","RONA"
"7","Unseen purchase ","PIGINAPOKE"
"8","Like custard and meringue ","EGGY"
"9","Writer Wiesel ","ELIE"
"10","Long, long time ","EON"
"11","- - - ","DASHES"
"12","Transparent, informally ","SEETHRU"
"13","""___ Mio"" ","OSOLE"
"14","Greet with a honk ","TOOTAT"
"15","Reeves of ""The Matrix"" ","KEANU"
"16","Holy wars ","JIHADS"
"17","Drag behind, as a trailer ","TOW"
"18","Designer Saint Laurent ","YVES"
"19","Made in ___ (garment label) ","USA"
"20","You can't make a silk purse out of it, they say ","SOWSEAR"
"21","Before, poetically ","ERE"
"22","Actress Moore of ""Ghost"" ","DEMI"
"23","Tell a whopper ","LIE"
"24","Buzz and bleep ","SOUNDS"
"25","Daniel who wrote ""Robinson Crusoe"" ","DEFOE"
"26","Drive-in server ","CARHOP"
"27","How to sign a contract ","ININK"
"28","Ambassador's helper ","ATTACHE"
"29","Birthplace of St. Francis ","ASSISI"
"30","African antelope ","GNU"
"31","Part that wags ","TAIL"
"32","Big name in crackers ","RITZ"
"33","Like some wasteful government spending ","PORKBARREL"
"34","Toward shelter, nautically ","ALEE"
"35","Asia's diminished ___ Sea ","ARAL"
"36","John ___ (tractor maker) ","DEERE"
"37","Physiques ","BODS"
"38","Words before and after ""or not"" ","TOBE"
"39","Attach, as a button ","SEWON"
"40","Bullfighters wave them ","CAPES"
"41","Writer Zola ","EMILE"
"42","Cowherd's stray ","DOGIE"
"43","Short operatic song ","ARIETTA"
"44","Stimpy's bud ","REN"
"45","Like some detachable linings ","ZIPOUT"
"46","What bodybuilders pump ","IRON"
"47","Wood for a chest ","OAK"
"48","Essentials ","NEEDS"
"49","""Blue Suede Shoes"" singer ","PRESLEY"
"50","Ecstatic state, informally ","HOGHEAVEN"
"51","""Bus Stop"" playwright ","INGE"
"52","Puts down, as tile ","LAYS"
"53","Spray can ","AEROSOL"
"54","Just fine ","AOK"
"55","Mortar troughs ","HODS"
"56","Great Plains tribe ","OTOE"
"57","Floundering ","ATSEA"
"58","Stereotypical techie ","NERD"
"59","Applications ","USES"
"60","Naomi or Wynonna of country music ","JUDD"
"61","""Got it!"" ","ISEE"
"62","Clumsy ","HAMFISTED"
"63","Laundry basin ","WASHTUB"
"64","Lighted part of a candle ","WICK"
"65","Part of a plant or tooth ","ROOT"
"66","Becomes charged, as the atmosphere ","IONIZES"
"67","Stuck, with no way to get down ","UPATREE"
"68","Sue Grafton's ""___ for Evidence"" ","EIS"
"69","Really bug ","RANKLE"
"70","Barely bite, as someone's heels ","NIPAT"
"71","Rod who was a seven-time A.L. batting champ ","CAREW"
"72","Prefix with -glyphics ","HIERO"
"73","""The ___ DeGeneres Show"" ","ELLEN"
"74","Many an Iraqi ","ARAB"
"75","Corn Belt tower ","SILO"
"76","Seize ","GRAB"
"77","Spanish gold ","ORO"
"78","What TV watchers often zap ","ADS"
