"","clues","answers"
"1","Buff, and then some ","MEGAFAN"
"2","Touching ","AGAINST"
"3","Gaming device with a sensor ","WIIMOTE"
"4","Pursued, as one's hunch ","ACTEDON"
"5","[strokes chin] ","HMMISEE"
"6","Scathing ","HARSH"
"7","Carrey or Croce ","JIM"
"8","Follower of four or six but not three or five ","TEEN"
"9","Widely awarded Ward ","SELA"
"10","Digs deeply ","ADORES"
"11","Lead-in to ware ","SPY"
"12","Good name for a librarian? ","PAIGE"
"13","Hawaii's ___ Palace ","IOLANI"
"14","H.S. class with ein Lehrer ","APGERMAN"
"15","""Brave New World"" drug ","SOMA"
"16","""Man, you gotta be kidding!"" ","OHGEEZ"
"17","Pieces of some pies ","PECANS"
"18","Bottom of a pit? ","TUBA"
"19","Leaves totally drained of energy? ","DECAFTEA"
"20","Yiddish fools ","YUTZES"
"21","Fool ","TRICK"
"22","""Antiques Roadshow"" airer ","PBS"
"23","Parts of arrows ","SHAFTS"
"24","Field of divination ","AURA"
"25","___ American Heritage Month (April observance) ","ARAB"
"26","No. at the end of a telephone no. ","EXT"
"27","It used to be yours ","THINE"
"28","What runs about a meter? ","TAXICAB"
"29","Desert quality ","ARIDITY"
"30","Stephen King novella on which ""Stand by Me"" is based ","THEBODY"
"31","Pilot with a nonhuman co-pilot ","HANSOLO"
"32","Subordinate clause? ","YESBOSS"
"33","Person's name that's amusingly appropriate, like Usain Bolt or William Wordsworth ","APTONYM"
"34","Battle stat ","MIA"
"35","Stingy sort ","ELCHEAPO"
"36","Smoker's query ","GOTALIGHT"
"37","Mean dude? ","AVERAGEGUY"
"38","Some ""Narcos"" characters, in brief ","FEDS"
"39","Hawaii's ___ Stadium ","ALOHA"
"40","Mum's mum ","NAN"
"41","Spinning ","AWHIRL"
"42","""Patience …"" ","GIMMEASEC"
"43","Intent ","AIM"
"44","Words that incite a chase ","IMIT"
"45","They might be powdered or stuffed ","NOSES"
"46","Up a lot? ","STEEP"
"47","Lilliputian ","TEENY"
"48","Bong ___-ho, Oscar winner for ""Parasite"" ","JOON"
"49","Where spring might be just around the corner? ","SPA"
"50","Cameron of Hollywood ","DIAZ"
"51","Certain resort transport ","SNOCAT"
"52","Volcano named after a god of darkness ","EREBUS"
"53","""Sadly, it's true"" ","IMAFRAIDSO"
"54","Fools ","MEATHEADS"
"55","Like those who refuse to be organized ","ANTIUNION"
"56","___ control ","PEST"
"57","How couples elope ","SECRETLY"
"58","Like a virtuoso ","DEFT"
"59","Going by, in brief ","AKA"
"60","Southern fast-food chain with ""Zalads"" and ""Zappetizers"" ","ZAXBYS"
"61","Ground round ","PATTY"
"62","Some winds, informally ","SAXES"
"63","Band ","STRAP"
"64","Salad base choice ","BIBB"
"65","Leave a small tip ","HINT"
"66","Bit of sweet talk ","COO"
"67","""So that's your game!"" ","AHA"
"68","Hebrew for ""day"" ","YOM"
