"","clues","answers"
"1","Some swabs ","QTIPS"
"2","Ski champ McKinney ","TAMARA"
"3","Renders drug-free ","DETOXES"
"4","Logical thinker ","DEDUCER"
"5","Praises: Var. ","EXTOLLS"
"6","Lovable ","ENDEARING"
"7","Assent ","AGREE"
"8","River inlet ","RIA"
"9","Swiss river ","AARE"
"10","Sequel to Buck's ""The Good Earth"" ","SONS"
"11","Group of gangs ","MAFIA"
"12","Bank claims ","LIENS"
"13","Geo. and Thos., e.g. ","STS"
"14","Adjusts ","ALIGNS"
"15","Belles -___ ","LETTRES"
"16","""Ars Amatoria"" author ","OVID"
"17","Word repeated in a Doris Day song ","SERA"
"18","Brownies ","SPRITES"
"19","Meal ","REPAST"
"20","Balkans map abbr. ","BOS"
"21","Some boxing jabs ","LEFTS"
"22","Pasta variety ","PENNE"
"23","Latin I word ","AMAS"
"24","Drying method ","DRIP"
"25","""___ the ramparts..."" ","OER"
"26","Barbara follows it ","SANTA"
"27","Numbers in parentheses ","AREACODES"
"28","Tough guy of filmdom ","ALDORAY"
"29","Break down ","ANALYZE"
"30","Oil and water, e.g. ","LIQUIDS"
"31","Mend a coat ","RELINE"
"32","Emulated an oenophile ","TASTED"
"33","Boar or boor ","SWINE"
"34","Libyan strongman ","QADDAFI"
"35","Word with blue or believer ","TRUE"
"36","Atahualpa,. e.g. ","INCA"
"37","Loading/unloading locale ","PIER"
"38","""Flash Gordon,"" once ","SERIAL"
"39","___ -Mex ","TEX"
"40","""___ boy!"" ","ATTA"
"41","Electronic synthesizers ","MOOGS"
"42","Guns N' Roses leader ","AXLROSE"
"43","Softens ","RELENTS"
"44","Evaluate ","ASSESS"
"45","Not grandiose ","MENIAL"
"46","Master's and others ","DEGREES"
"47","Skin ","DERMA"
"48","One that gets hit on the head ","NAIL"
"49","Stage direction ","ENTER"
"50","Mr. Sikorsky ","IGOR"
"51","Smith's need ","ANVIL"
"52","Kind of throat ","STREP"
"53","Located ","SITED"
"54","Shakespeare's ""The ___ of Lucrece"" ","RAPE"
"55","Pays part of ","DEFRAYS"
"56","Mogadishu's locale ","SOMALIA"
"57","Manners ","PSANDQS"
"58","The slammer ","STIR"
"59","Pain reliever ","ANODYNE"
"60","Dismiss lightly, with ""at"" ","SNEEZE"
"61","Blunt ","TERSE"
"62","Volcanic rock ","BASALT"
"63","Asparagus servings ","SPEARS"
"64","Publican's offering ","STOUT"
"65","Indy champ Luyendyk ","ARIE"
"66","Once more ","ANEW"
"67","City southwest of Bogota ","CALI"
"68","Actor Ken or actress Lena ","OLIN"
"69","Append ","ADD"
