"","clues","answers"
"1","Think about ","PONDER"
"2","Rock's Steely ___ ","DAN"
"3","Pentagon V.I.P.'s: Abbr. ","GENS"
"4","Kind of reasoning, after ""a"" ","PRIORI"
"5","Ginger ___ ","ALE"
"6","Help in wrongdoing ","ABET"
"7","Entertainment you might have a hand in? ","PUPPETSHOW"
"8","""Encore!"" ","MORE"
"9","Meat slice on the highest shelf? ","ACUTLETABOVE"
"10","Class with crayons ","ART"
"11","Scotland's Firth of ___ ","TAY"
"12","Trail user ","HIKER"
"13","Advertising sheet blowing in the wind? ","LOOSELEAFLET"
"14","Like presses ready for printing ","INKED"
"15","It has feet in a line ","POEM"
"16","Droop ","SAG"
"17","Made thinner ","PARED"
"18","Carry on ","WAGE"
"19","Oui's opposite ","NON"
"20","___ Cooper (car) ","MINI"
"21","English county ","SHIRE"
"22","Curly lock tints? ","RINGLETTONES"
"23","Grove components ","TREES"
"24","Big ___ ","SUR"
"25","Buttonless shirt ","TEE"
"26","Dribble from an icicle? ","EAVESDROPLET"
"27","Series finale, in brief ","ETAL"
"28","Nor'easters, often ","RAINSTORMS"
"29","Ocean motion ","TIDE"
"30","Be under par ","AIL"
"31","Keyless ","ATONAL"
"32","Broke ground? ","HOED"
"33","QB pickups: Abbr. ","YDS"
"34","___ public ","NOTARY"
"35","Very, very soft, in music ","PPP"
"36","Okla. school ","ORU"
"37","Quick drink ","NIP"
"38","L-___ (Parkinson's treatment) ","DOPA"
"39","Put up ","ERECTED"
"40","Mass, e.g. ","RITUAL"
"41","Author Roald ","DAHL"
"42","Lily of Africa ","ALOE"
"43","Colorful amphibian ","NEWT"
"44","Chess ploy ","GAMBIT"
"45","Something to read on a Kindle ","EBOOK"
"46","Chutzpah ","NERVE"
"47","Manage the helm ","STEER"
"48","Eye sore ","STYE"
"49","Sound before ""Your fly is open"" ","AHEM"
"50","""The X-Files"" subject ","ALIEN"
"51","Sonata movement ","RONDO"
"52","Coin at an arcade ","TOKEN"
"53","When doubled, a breath freshener ","SEN"
"54","When to celebrate Earth Day ","APRIL"
"55","Axis, once ","FOE"
"56","Was ahead ","LED"
"57","Nicholas or Patrick ","SAINT"
"58","Share an opinion ","AGREE"
"59","Fliers in V's ","GEESE"
"60","Wrestler's goal ","PIN"
"61","Director Lee ","ANG"
"62","Question of identity ","WHO"
"63","Hit's opposite ","MISS"
"64","Feature of a fugue ","STRETTO"
"65","Staggered ","REELED"
"66","Big game hunter? ","ESPN"
"67","Resident of Oklahoma's second-largest city ","TULSAN"
"68","Canines, e.g. ","TEETH"
"69","Two to one or three to one ","RATIO"
"70","Skirt ","EVADE"
"71","Heavy cart ","DRAY"
"72","A.T.F. agents' activity ","RAID"
"73","Removes a squeak from ","OILS"
"74","Driver's nonverbal ""hello"" ","TOOT"
"75","Cellular stuff ","RNA"
"76","""Striving to better, oft we ___ what's well"": Shak. ","MAR"
"77","Like a fox ","SLY"
