"","clues","answers"
"1","French girlfriend ","AMIE"
"2","Karate strokes ","CHOPS"
"3","Laugh uproariously ","HOWL"
"4","Suburban gathering place ","MALL"
"5","Capital of Vietnam ","HANOI"
"6","Song for Dame Nellie Melba ","ARIA"
"7","One not taking just a few classes ","FULLTIMESTUDENT"
"8","Catholic prayer book ","MISSAL"
"9","Avoid contact with ","SHUN"
"10","Lines of praise ","ODE"
"11","Many a sword-and-sandals film ","EPIC"
"12","Magazine with the recurring heading ""Onward and Upward With the Arts,"" with ""The"" ","NEWYORKER"
"13","Comedian Fields ","TOTIE"
"14","Eight: Sp. ","OCHO"
"15","Snakelike fish ","EEL"
"16","Typo, e.g. ","ERROR"
"17","Large number ","SLEW"
"18","Polish receivers ","NAILS"
"19","El ___ (weather phenomenon) ","NINO"
"20","Country/rock singer Steve ","EARLE"
"21","Noted Bronx locale ","ZOO"
"22","Wife of Geraint ","ENID"
"23","Mill output ","STEEL"
"24","Kind of sale ","HALFPRICE"
"25","Decorations on some rearview mirrors ","DICE"
"26","Supped ","ATE"
"27","Giant great Mel ","OTT"
"28","""Gone With the Wind"" setting ","TARA"
"29","One of four in ""America"" ","STANZA"
"30","Bridge or foot feature ","ARCH"
"31","Emcee's delivery ","INTRO"
"32","It's a ""terrible thing to waste"" ","MIND"
"33","Relative of a mandolin ","LUTE"
"34","Actor Davis of ""Jungle Fever"" ","OSSIE"
"35","Lode stones ","ORES"
"36","Radio button ","AMFM"
"37","Lanai neighbor ","MAUI"
"38","Woes ","ILLS"
"39","Right angles ","ELLS"
"40","Offspring ","CHILDREN"
"41","Amateur radioer ","HAM"
"42","Change for a five ","ONES"
"43","More luxurious ","POSHER"
"44","Stomach strengthener ","SITUP"
"45","Bamboozled ","HAD"
"46","Hydrox rival, once ","OREO"
"47","Oboe, e.g. ","WIND"
"48","Likely to miss the bus, say ","LATE"
"49","Tex-Mex staple ","TACO"
"50","Join forces ","UNITE"
"51","Retail furniture chain ","IKEA"
"52","Where ends meet ","CORNER"
"53","Beaks ","NOSES"
"54","Brilliance of performance ","ECLAT"
"55","Info on an invitation ","WHERE"
"56","Cried out in pain ","YOWLED"
"57","Doolittle of fiction ","ELIZA"
"58","Singer Lopez ","TRINI"
"59","Column style ","IONIC"
"60","Wear away ","ERODE"
"61","Kinks hit with a spelled-out title ","LOLA"
"62","Quiet tap dancing ","SOFTSHOE"
"63","Type smaller than pica ","ELITE"
"64","Some long-legged birds ","HERONS"
"65","Townshend of the Who ","PETE"
"66","Big name in calculators and digital watches ","CASIO"
"67","Translucent gem ","OPAL"
"68","No ___ Traffic ","THRU"
"69","Diplomacy ","TACT"
"70","Early p.m.'s ","AFTS"
"71","BB's, e.g. ","AMMO"
"72","Bet that's not rouge ","NOIR"
"73","District ","ZONE"
"74","&&&& ","ANDS"
"75","___-wolf ","SHE"
"76","Prefix with angle ","TRI"
