"","clues","answers"
"1","Eastern Canadian Indian ","MICMAC"
"2","Certify, with ""to"" ","ATTEST"
"3","Surround with radiance ","ENHALO"
"4","Put away, in a way ","SHEATHE"
"5","Guide ","SHERPA"
"6","Most fresh ","SASSIEST"
"7","Classic cigar brand ","MURIEL"
"8","Bushbuck, e.g. ","ANTELOPE"
"9","Mixes like oil and water ","EMULSIFIES"
"10","Subj. studied for an M.B.A. ","ECON"
"11","Debate segment ","REBUTTAL"
"12","Building brace ","STRUT"
"13","""How the Other Half Lives"" author ","RIIS"
"14","Fire ","PASSION"
"15","Strips of stripes ","DEMOTES"
"16","Radio comedian dubbed ""The Perfect Fool"" ","EDWYNN"
"17","How one might run ","LATE"
"18","Folk-rock singer John ","PRINE"
"19","Phobic feeling ","AVERSION"
"20","Walkie-talkie button ","SEND"
"21","Ceremonial celebration ","OBSERVANCE"
"22","Reveals, perhaps ","UNDRAPES"
"23","Colors slightly ","TINCTS"
"24","Roy Rogers's Trigger, e.g. ","PALOMINO"
"25","Passé ","OLDHAT"
"26","Agence France-Presse subscriber ","LEMONDE"
"27","Cheater's hiding place ","SLEEVE"
"28","Confirms, as a password, perhaps ","REKEYS"
"29","Brought together ","HERDED"
"30","German physician who lent his name to an -ism ","MESMER"
"31","Enter into a plot? ","INHUME"
"32","Figure at St. Peter's Basilica ","CHERUB"
"33","Actress Henner ","MARILU"
"34","Growing on a mountain below the tree line ","ALPESTRINE"
"35","Diplomats' success ","COALITION"
"36","Goes off on ","ASSAILS"
"37","Aristocrat of old ","THANE"
"38","Feelers ","TESTS"
"39","Prosperity ","EASE"
"40","Hole puncher ","STILETTO"
"41","Ayatollah, e.g. ","THEOCRAT"
"42","Advocate ","ESPOUSE"
"43","___ place ","TENTHS"
"44","Gladly ","FAIN"
"45","Neighbor of Cambridge ","SOMERVILLE"
"46","Pioneer reggae musician ","PETERTOSH"
"47","Excites a bit ","PEPSUP"
"48","Gland that secretes cortisol ","ADRENAL"
"49","Expert with a racket ","SWINDLER"
"50","Predictable pattern ","SYNDROME"
"51","Noted Barry ","DAVE"
"52","Snags ","LASSOES"
"53","Tool with a belt ","SANDER"
"54","Made slow progress ","INCHED"
"55","It goes from A to A ","OCTAVE"
"56","Settled in ","NESTED"
"57","Speculate ","OPINE"
"58","Highly flexible, as wire strips ","BENDY"
"59","How one might run ","AMOK"
