"","clues","answers"
"1","Alpha or Beta, e.g. ","CHAPTER"
"2","Cry said upon a sudden realization ","OMIGOSH"
"3","Critical link ","HOTLINE"
"4","""Way to go!"" ","NICEONE"
"5","Toward the center ","INWARDS"
"6","Order at the bar ","ANOTHER"
"7","Quick as can be ","SOONEST"
"8","Like coins in a pocket, maybe ","JINGLED"
"9","Guessed wrong ","ERRED"
"10","Ones taking a sultan's orders ","AGAS"
"11","Level ","RAZE"
"12","Avoiding the risk that ","LEST"
"13","Its state tree is the Douglas fir: Abbr. ","OREG"
"14","Less colorful ","PALER"
"15","Lets go ","SETSFREE"
"16","Old Russian noblemen ","BOYARS"
"17","Just for kicks ","ONAWHIM"
"18","Old TV series set near Calverton ","LASSIE"
"19","Its face is hidden ","HOLECARD"
"20","Come to ","EQUAL"
"21","Tom Collins ingredient ","LIME"
"22","Allied invasion site in W.W. II ","ORAN"
"23","Ready for surgery, in a way ","NUMB"
"24","Petite, e.g. ","SIZE"
"25","Danced in duple time ","SAMBAED"
"26","Bordelaise ingredient ","SHALLOT"
"27","Beat decisively ","CREAMED"
"28","Mud-loving and fat ","PORCINE"
"29","When the show must go on ","AIRTIME"
"30","Flues, e.g. ","UPTAKES"
"31","Be attentive ","PAYHEED"
"32","Working best, as a trick ","NEATEST"
"33","Cheats ","CHISELS"
"34","Award winner ","HONOREE"
"35","If all else fails ","ATWORST"
"36","Revolvers ","PLANETS"
"37","Out of gas ","TIRED"
"38","Comes to a halt ","ENDS"
"39","Stop on the way ","RESTAREA"
"40","Bingeing ","ONAJAG"
"41","Small group? ","MINIS"
"42","Image ","ICON"
"43","Age, in a way ","GETGRAY"
"44","""That's gorgeous!"" ","OOHLALA"
"45","Blessed one ","SNEEZER"
"46","Little Bo-peep and others ","HERDERS"
"47","""Imagine that!"" ","GEEWHIZ"
"48","Alençon's department ","ORNE"
"49","Apple or quince ","POME"
"50","Patsy ","FOIL"
"51","Caustic comments ","BILE"
"52","Simple and unpretentious ","HOMESPUN"
"53","Shot blocker ","LENSCAP"
"54","Tanks for watching? ","AQUARIA"
"55","Estival ","SUMMERY"
"56","Fourth Commandment subject ","SABBATH"
"57","Daddy-o ","COOLCAT"
"58","Brachial ","ARMLIKE"
"59","""Rocket to Russia"" group, with ""the"" ","RAMONES"
"60","Identifier of the real you ","DNATEST"
"61","Heavy-___ (sleepy) ","LIDDED"
"62","Terse summons ","SEEME"
"63","Map of Spain? ","CARTA"
"64","Brest friend ","AMIE"
"65","Desire ","HOPE"
