"","clues","answers"
"1","Array outside the United Nations headquarters ","FLAGS"
"2","Actress Grier of action films ","PAM"
"3","Even a little bit ","ATALL"
"4","Place to clip a wireless mic ","LAPEL"
"5","Softball stat ","RBI"
"6","Injury that's so embarrassing no one is allowed to mention it? ","TABOOBOOBOO"
"7","Taylor Swift's ""___ Song"" ","OUR"
"8","Not just yet ","LATER"
"9","One of clubs? ","MEMBER"
"10","It's no walk in the park ","TREK"
"11","Conical dwelling ","TEPEE"
"12","Home to the Munch Museum ","OSLO"
"13","Tampa Bay footballer, familiarly ","BUC"
"14","Result of forgetting to pack a toothbrush for a Doha vacation? ","QATARTARTAR"
"15","Big bungle ","SNAFU"
"16","Avoid a collision at the last second, say ","SWERVE"
"17","""End of story!"" ","PERIOD"
"18","Soldier's affirmative ","YESSIR"
"19","Artery openers ","STENTS"
"20","Childbirth assistant ","DOULA"
"21","Cuban dance performed at a Russian villa? ","DACHACHACHA"
"22","Toilet paper layer ","PLY"
"23","Plant in some juices and lotions ","ALOE"
"24","Pittsburgh-based giant in the metals industry ","ALCOA"
"25","Scene of chaos ","MESS"
"26","Made the grade ","PASSED"
"27","Earthy pigment ","UMBER"
"28","Penultimate Greek letter ","PSI"
"29","Indistinct muttering from a ring-tailed primate? ","LEMURMURMUR"
"30","Heart test readout, for short ","EKG"
"31","___ of Hearts (tart-stealing Wonderland character) ","KNAVE"
"32","Fruit whose name precedes ""fruit"" in the name of another fruit ","GRAPE"
"33","Competed in a marathon ","RAN"
"34","Lieu ","STEAD"
"35","Matches up ","SYNCS"
"36","Step on it! ","MAT"
"37","Announcement from a flight attendant, for short ","ETA"
"38","Iconic San Francisco transport ","CABLECAR"
"39","Wear for Dracula ","CLOAK"
"40","Not just some ","ALOT"
"41","Broccoli tops ","FLORETS"
"42","Southeast Asian language ","LAO"
"43","Police dept. alert ","APB"
"44","What the acorn said when it grew up, in a classic math joke ","GEOMETRY"
"45","Gin flavoring ","SLOE"
"46","""Survivor"" host Jeff ","PROBST"
"47","Spanish grandmother ","ABUELA"
"48","Something to reflect on? ","MIRROR"
"49","Possibly glitchy software release ","BETA"
"50","To a greater degree ","MORESO"
"51","Largest in a set of kitchen measurers: Abbr. ","TBSP"
"52","Ancient alphabet character ","RUNE"
"53","""___ Patrol"" (Nickelodeon show) ","PAW"
"54","Palindromic poetic preposition ","ERE"
"55","Fixed share of work ","QUOTA"
"56","Casts a wide net, maybe ","FISHES"
"57","Appealing to self-indulgent impulses ","DECADENT"
"58","Societal woes ","ILLS"
"59","Emanations from the sun ","RAYS"
"60","Org. that uses Zambonis ","NHL"
"61","""Tic ___ Dough"" (bygone game show) ","TAC"
"62","Searched exhaustively ","SCOURED"
"63","Snazzily dressed ","DAPPER"
"64","Give support in efforts to acquire a loan, say ","COSIGN"
"65","Soccer legend Mia ","HAMM"
"66","___ Christmas ","MERRY"
"67","Antlered animals ","ELKS"
"68","Creepy-crawlies ","BUGS"
"69","Astronaut Jemison ","MAE"
"70","Sch. in Charlottesville ","UVA"
"71","Bars to be scanned, in brief ","UPC"
"72","Hi-___ photo ","RES"
