"","clues","answers"
"1","Where some commuters drink ","BARCAR"
"2","Chuckle sound ","HEH"
"3","Trash site ","DUMP"
"4","Pique ","AROUSE"
"5","Better than normal ","ABOVEPAR"
"6","___ system ","METRIC"
"7","Light ","SETAFIRE"
"8","Silly ","ASININE"
"9","""That's enough!"" ","STOPIT"
"10","Hospital fluids ","SERUMS"
"11","""The Price Is Right"" announcer Johnny ","OLSON"
"12","Tater ___ ","TOTS"
"13","Squabble ","SPAT"
"14","Like many arenas ","TIERED"
"15","What you may call it? ","NOUN"
"16","Auto additive with a red oval logo ","STP"
"17","Swabbie ","TAR"
"18","Ring separator ","REFEREE"
"19","Brunched, say ","ATE"
"20","""Wheel of Fortune"" request ","ANI"
"21","Resorts ","SPAS"
"22","Small piano ","SPINET"
"23","Herbicide target ","WEED"
"24","It's in the air ","ODOR"
"25","Tennis's Agassi ","ANDRE"
"26","Size up ","ASSESS"
"27","Engaged in some histrionics ","WAILED"
"28","Made believe ","FEIGNED"
"29","Santa ___, Calif. ","ROSA"
"30","Hidden water menace ","UNDERTOW"
"31","Swab target ","EARWAX"
"32","Island near Tahiti ","BORABORA"
"33","Surgeon's aid ","SPONGE"
"34","""That'll be the day!"" ","IBET"
"35","Felipe or Fernando ","REY"
"36","Not as long-winded ","TERSER"
"37","Ole Miss rival ","BAMA"
"38","Warlike deity ","ARES"
"39","Cookers for chickens and franks ","ROTISSERIES"
"40","One who puts on a show, maybe ","CURATOR"
"41","""___ see it ..."" ","ASI"
"42","Summary ","RECAP"
"43","Ignores others' advice ","HASITONESOWNWAY"
"44","Irving Bacheller's ""___ Holden"" ","EBEN"
"45","Stocks in great demand ","HOTISSUES"
"46","Puts off ","DEFERS"
"47","Longtime news inits. ","UPI"
"48","Damage ","MAR"
"49","Start of school? ","PRE"
"50","Provider of directions? ","VANE"
"51","Perch ","SIT"
"52","They're unique ","ONERS"
"53","Vicissitudes of life, as for the inventor named in the circled squares? ","UPSANDDOWNS"
"54","Concern ","MATTER"
"55","Sunshine State vacation spot ","STPETE"
"56","Pontiac's tribe ","OTTAWA"
"57","Jungle vines ","LIANES"
"58","Craggy hill ","TOR"
"59","Bank customer, at times ","DEPOSITOR"
"60","Land abutting Tibet ","NEPAL"
"61","Latest sensation ","FAD"
"62","By mistake ","INERROR"
"63","Best ... or worst ","DEFEAT"
"64","Actress Charlotte ","RAE"
"65","Balkan resident ","SERB"
"66","That is ","IDEST"
"67","Possible reason for an R rating ","GORE"
"68","Meat seasoning ","SAGE"
"69","Lumberjack, e.g. ","AXER"
"70","Where: Lat. ","UBI"
"71","San Francisco hill name ","NOB"
"72","Rap's Dr. ___ ","DRE"
"73","Imitate ","APE"
