"","clues","answers"
"1","Bygone potentate ","MAHARAJA"
"2","Ottoman inns ","IMARETS"
"3","Web starter ","HTTP"
"4","Kind of steroid ","ANABOLIC"
"5","Small thing to burn ","CALORIE"
"6","""Fancy meeting you here!"" ","OHHI"
"7","Spanish province ","LEON"
"8","Rehnquist's successor on the high bench ","SCALIA"
"9","New home loan deal, in short ","REFI"
"10","Exclaimed ","CRIEDOUT"
"11","""Guardians of the Galaxy"" title characters, informally ","ETS"
"12","Org. implementing the Protect America Act ","NSA"
"13","Audacity ","GALL"
"14","Chief justice during the Civil War ","TANEY"
"15","Relationships ","TIES"
"16","Skateboard jump ","OLLIE"
"17","Private parts ","LOINS"
"18","Clear-minded ","SANE"
"19","The Crossroads of the West ","SALTLAKECITYUTAH"
"20","Fields ","AREAS"
"21","Early-millennium year ","MII"
"22","Undermine ","ERODE"
"23","Prop on ""The Bachelor"" ","ROSE"
"24","What a bachelor might do ","COURT"
"25","___ Watts, English hymnist who wrote ""Joy to the World"" ","ISAAC"
"26","Uncontested basketball attempts ","OPENSHOTS"
"27","Swarms ","HORDES"
"28","Rockefeller Center statue ","ATLAS"
"29","Go after ","ENSUE"
"30","Irons, say ","SMOOTHS"
"31","Encourage ","EGGON"
"32","Like a good-sized estate, maybe ","TENACRE"
"33","""Wait, you can't possibly think ...?"" ","WHOME"
"34","Writer painted by Velázquez ","AESOP"
"35","Pre-Bill Hillary ","RODHAM"
"36","Historic figure with a reputation at stake? ","JOANOFARC"
"37","Shelfmate of Bartlett's, maybe ","ROGET"
"38","Onion relative ","CHIVE"
"39","Go cheek-to-cheek with ","ABUT"
"40","Lingo ","ARGOT"
"41","Good source of iron? ","ORE"
"42","Exxon Valdez, e.g. ","OILER"
"43","Warm way to welcome someone ","WITHARMSWIDEOPEN"
"44","Millennials, informally ","GENY"
"45","Unflinching ","STOIC"
"46","Be profligate, say ","SPEND"
"47","Radio host John ","TESH"
"48","Throat problem ","STREP"
"49","Team of oxen ","SPAN"
"50","""Say what?"" ","HUH"
"51","Brother ","FRA"
"52","Not now ","INAWHILE"
"53","Stats for Aaron and Gehrig ","RBIS"
"54","Deeds ","TITLES"
"55","Goddess of marriage ","HERA"
"56","Common slogan for a music radio station ","LESSTALKMOREROCK"
"57","Kind of cavity ","ORAL"
"58","Vatican City vis-à-vis Rome ","ENCLAVE"
"59","""CSI: Miami"" actress ","EVALARUE"
"60","Take in some views? ","POLL"
"61","Some farms ","DAIRIES"
"62","Unpredictable one ","WILDCARD"
"63","Pool stroke ","MASSE"
"64","Put on ___ ","ANACT"
"65","Gaza group ","HAMAS"
"66","Biblical brother ","ABEL"
"67","Corkscrew-shaped pasta ","ROTINI"
"68","George Orwell and George Eliot ","ALIASES"
"69","Parsons of ""The Big Bang Theory"" ","JIM"
"70","Taiwanese computer giant ","ACER"
"71","Flowing glacial feature ","ICEFALL"
"72","Mandible's counterpart ","MAXILLA"
"73","Not the main rte. ","ALT"
"74","The natural in ""The Natural"" ","ROY"
"75","Build ","ERECT"
"76","Sparkly topper ","TIARA"
"77","Relative of a canary ","SERIN"
"78","""Don't be ashamed"" ","HOLDYOURHEADHIGH"
"79","Vincent van Gogh's brother ","THEO"
"80","G ","THOU"
"81","Pub order ","PINT"
"82","Haggle ","NEGOTIATE"
"83","Hard to grasp ","EELY"
"84","""Ditto"" ","ASAMI"
"85","Valley girl's filler ","LIKE"
"86","Reagan's challenge to Gorbachev ","TEARDOWNTHISWALL"
"87","Architect Saarinen ","EERO"
"88","Langston Hughes poem with the lines ""They send me to eat in the kitchen / When company comes"" ","ITOO"
"89","Earliest-born member of the Cartoon Hall of Fame ","NAST"
"90","Goldman's banking partner ","SACHS"
"91","""___ of One's Own"" (Woolf essay) ","AROOM"
"92","Intro to science? ","NEURO"
"93","___ Leslie, three-time W.N.B.A. M.V.P. ","LISA"
"94","Get by ","COPE"
"95","Driver's lic., e.g. ","IDENT"
"96","Like overtime periods vis-à-vis regulation play ","TENSER"
"97","Prefix with -scope ","STETHO"
"98","Bit of seaweed ","ALGA"
"99","Cav or Mav ","CAGER"
"100","Brand with a red arrow through its logo ","SUNOCO"
"101","Synagogue instrument ","SHOFAR"
"102","Middlin' ","SOSO"
"103","Some smug comments ","SMARM"
"104","Bum ","NOGOODNIK"
"105","Lustrous black ","RAVEN"
"106","It might be at your fingertips ","EMERY"
"107","Work units ","ERGS"
"108","One picked out of a lineup, informally ","PERP"
"109","Classic movie shot on Martha's Vineyard ","JAWS"
"110","Dead reckoning? ","OBIT"
"111","Prefix with correct ","AUTO"
"112","Baby ___ ","TEETH"
"113","Bar jarful ","TIPS"
"114","Pituitary gland output, briefly ","ACTH"
"115","Corrupt ","DEPRAVE"
"116","Activates, in computer lingo ","ENABLES"
"117","No one can drive in this ","NEUTRAL"
"118","Protect ","SHIELD"
"119","All worked up ","RILED"
"120","Justice Kagan ","ELENA"
"121","Oscar-winning actor whose name is Italian for ""fishes"" ","PESCI"
"122","Trees and shrubs ","FLORA"
"123","Come back ","RECUR"
"124","Posed ","ASKED"
"125","Nephew of Caligula ","NERO"
"126","Asia's ___ Sea ","ARAL"
"127","Duck that nests in tree hollows ","SMEW"
"128","Gillette brand name ","TRAC"
"129","___ chi ","TAI"
"130","Egg: Prefix ","OVI"
