"","clues","answers"
"1","Scurrilous critic ","BACKBITER"
"2","Dalmatian, e.g. ","CROAT"
"3","Popular Ford van ","ECONOLINE"
"4","Coop ","HUTCH"
"5","Perfect ","ERRORLESS"
"6","Provider of fall color ","ASTER"
"7","English jurist who wrote ""De laudibus legum Angliae"" ","FORTESCUE"
"8","It can be taken on a trip ","PHOTO"
"9","Touches ","ABUTS"
"10","Oscar winner Hunt ","LINDA"
"11","""I can't believe it!"" ","MAN"
"12","Swimmer's routine ","LAPS"
"13","Any in a group of puppies ","LITTERMATE"
"14","Master Melvin of baseball ","OTT"
"15","""Fools rush in where angels fear to tread"" writer ","POPE"
"16","They're not pretty ","CRONES"
"17","Good thing ","PLUS"
"18","Sir's partner ","MAAM"
"19","Orville or Wilbur Wright, e.g. ","OHIOAN"
"20","Kind of phone ","CELL"
"21","Low ","SAD"
"22","Messages of love and kisses? ","CANDYGRAMS"
"23","Scheherazade's lifesaver ","TALE"
"24","Actress Gardner ","AVA"
"25","Ninnies ","GEESE"
"26","Enthusiasm gone too far ","MANIA"
"27","Unfamiliar with ","NEWTO"
"28","Wide-mouthed porcelain container ","GINGERJAR"
"29","Previously ","AFORE"
"30","Situate between ","INTERPOSE"
"31","Engraver Albrecht ","DURER"
"32","Lunar phenomena ","MOONRISES"
"33","Company that makes a mint ","ANDES"
"34","History final, maybe ","ESSAYTEST"
"35","Low-fat meat ","BEEFALO"
"36","Flipper ","ACROBAT"
"37","Taint ","CORRUPT"
"38","Fife player ","KNOTTS"
"39","Snoozers ","BORES"
"40","Unhappy happenings ","ILLS"
"41","Some jewelry for men ","TIECLIPS"
"42","Forming a series ","ENSUITE"
"43","Bristle at ","RESENT"
"44","Thicket ","CHAPARRAL"
"45","Bungee jumper's feeling ","RUSH"
"46","Part of a living room set ","OTTOMAN"
"47","See-through sheet ","ACETATE"
"48","King-sized furniture? ","THRONES"
"49","Models may have them on ","DECALS"
"50","Airport area ","LOUNGE"
"51","Soccer ___ ","MOM"
"52","Theater audience ","PLAYGOERS"
"53","It's side-splitting ","POD"
"54","Locks of hair and such ","MEMENTOS"
"55","Song that ends ""We stand on guard for thee"" ","OCANADA"
"56","""Enjoy yourself!"" ","HAVEFUN"
"57","Briefly ","INAWORD"
"58","Houses with decks ","CASINOS"
"59","First capital of California ","SANJOSE"
"60","Things to hide behind ","ALIASES"
"61","Sugar substitute? ","DEAREST"
"62","Ruling body ","REGIME"
"63","Fossil preserver ","TARPIT"
"64","Blithe ","MERRY"
"65","Family ___ ","TREE"
"66","Actress Rowlands ","GENA"
