"","clues","answers"
"1","Baby docs ","OBS"
"2","Replay view, often ","SLOMO"
"3","Plays, as records ","SPINS"
"4","Org. whose logo features the letter pi with an arrow through it ","NEA"
"5","Like wickerwork ","WOVEN"
"6","Comic Cheech ","MARIN"
"7","Pipe joint ","ELL"
"8","Parliament, e.g., in brief ","CIG"
"9","""That's all ___ wrote"" ","SHE"
"10","Courtier who invites Hamlet to duel with Laertes ","OSRIC"
"11","Key in the middle of the top row ","FSIX"
"12","""Oh, c'mon!"" ","JEEZ"
"13","Overly assertive ","BOSSY"
"14","Nietzsche's ""never"" ","NIE"
"15","Wood used in making some dartboards ","ELM"
"16","$$$ for later years ","IRA"
"17","""___ This, Not That! The No-Diet Weight Loss Solution!"" ","EAT"
"18","""Breaking Bad"" network ","AMC"
"19","Bagel accompaniment ","LOX"
"20","Writer Brendan ","BEHAN"
"21","___-retentive ","ANAL"
"22","London jazz duo? ","ZEDS"
"23","Greenskeeper's tool ","EDGER"
"24","Rejections ","NOS"
"25","Campaign freebie ","PIN"
"26","One of the Beverly Hillbillies ","JETHRO"
"27","End of the quip ","JUSTSTARTED"
"28","Awards ceremony rental ","TUX"
"29","Watches like a wolf ","OGLES"
"30","Holder for a toilet paper roll ","DOWEL"
"31","Pittsburgh-to-Baltimore dir. ","ESE"
"32","Word with cookie or rap ","SHEET"
"33","Flip over ","ADORE"
"34","Chemin ___ Dames (W.W. I battle locale) ","DES"
"35","You are here ","ONEDOWN"
"36","On the payroll ","SALARIED"
"37","Feature of Dr. Frankenstein's lab ","SWITCH"
"38","Come up short ","LOSE"
"39","Fertility clinic stock ","OVA"
"40","Cry over spilled milk, perhaps? ","MEW"
"41","Tripping ","ONACID"
"42","Urban woe ","SMOG"
"43","Bit of butter ","PAT"
"44","Van Gogh masterpiece ","IRISES"
"45","Recesses ","NICHES"
"46","Bashful companion ","SNEEZY"
"47","Invalidate ","NIX"
"48","Detroit rapper ___-A-Che ","RIC"
"49","Peter who played Columbo ","FALK"
"50","Data holder on a cellphone ","SIMCARD"
"51","Shipped ","SENT"
"52","It's held up with a hook ","BRA"
"53","Resident of the ancient city Choquequirao ","INCA"
"54","True ","REAL"
"55","Actor McKellen ","IAN"
"56","___ Kitchen (organic frozen food company) ","AMYS"
"57","Came down ","ALIGHTED"
"58","Make a cliché ","OVERUSE"
"59","Some duplicates ","XEROXES"
"60","Relatives of ukuleles ","BANJOS"
"61","""All right already!"" ","ENOUGH"
"62","Give a hard time ","HASSLE"
"63","""Gracias"" reply ","DENADA"
"64","Thing watched while driving through a speed trap ","NEEDLE"
"65","Small blemish, in slang ","ZIT"
"66","""Hey!"" ","PSST"
"67","Razz ","JEER"
"68","Pipe joint ","TEE"
"69","Duo ","TWO"
