"","clues","answers"
"1","Hockey fake-out ","DEKE"
"2","Oodles ","ALOT"
"3","Tortilla chip dip ","SALSA"
"4","Apple variety ","IMAC"
"5","Anchor ","MOOR"
"6","Deuce follower in tennis ","ADOUT"
"7","Marge's sister, to Bart Simpson ","AUNTSELMA"
"8","French river valley with many châteaux ","LOIRE"
"9","Shout at a soccer game ","GOAL"
"10","Oinker ","PIG"
"11","Reggae relative ","SKA"
"12","Not a good way to buy a car ","SIGHTUNSEEN"
"13","Rowboat implement ","OAR"
"14","What a barber has to trim around ","EAR"
"15","Suspicious ","LEERY"
"16","Equestrian's ""Stop!"" ","WHOA"
"17","Transport in Duke Ellington's theme song ","ATRAIN"
"18","Risk-taker's credo ","NOGUTSNOGLORY"
"19","Popular record label ","ARISTA"
"20","Crucifix ","ROOD"
"21","Reward for a job well done ","RAISE"
"22","Secret govt. group ","NSA"
"23","Stallone's nickname ","SLY"
"24","Seasonal Arctic phenomenon ","MIDNIGHTSUN"
"25","Squeeze (out) ","EKE"
"26","Darn ","SEW"
"27","___ Report (luxury lifestyle magazine) ","ROBB"
"28","Jockey's handful ","REINS"
"29","Neighbor of Israel ","SYRIA"
"30","___ Minor ","ASIA"
"31","Shoes that add inches to one's height ","HEELS"
"32","Deli queue call ","NEXT"
"33","Flapjack eatery, for short ","IHOP"
"34","Outback runner ","EMU"
"35","Outback hopper ","KANGAROO"
"36","Outer: Prefix ","ECTO"
"37","Aviator Earhart ","AMELIA"
"38","Online guffaw ","LOL"
"39","Get-up-and-go ","OOMPH"
"40","Brown eyes or baldness, e.g. ","TRAIT"
"41","""My gal"" of song ","SAL"
"42","Fuss ","ADO"
"43","Hang around ","LOITER"
"44","Two-seated carriage ","SURREY"
"45","Had dinner at home ","ATEIN"
"46","Postpaid encl. ","SASE"
"47","Soviet labor camp ","GULAG"
"48","Boar's mate ","SOW"
"49","Madeline of ""Young Frankenstein"" ","KAHN"
"50","Common knee stain for kids ","GRASS"
"51","Moonwalking Armstrong ","NEIL"
"52","Mexican mister ","SENOR"
"53","Once more ","AGAIN"
"54","Big boom maker ","TNT"
"55","Dappled horses ","ROANS"
"56","Bears: Lat. ","URSI"
"57","Supermodel Cheryl ","TIEGS"
"58","Thorny shrub ","ROSEBUSH"
"59","Center of an egg ","YOLK"
"60","Secret of many a redhead ","DYE"
"61","Steakhouse offering ","RIBEYE"
"62","Regard highly ","ADMIRE"
"63","Most confident ","SUREST"
"64","""With a wink and ___ ..."" ","ANOD"
"65","Reedy place ","MARSH"
"66","Encircle ","HEMIN"
"67","Rough cord ","TWINE"
"68","___ B'rith ","BNAI"
"69","Zippo ","NIL"
"70","Carrier to Oslo ","SAS"
"71","Hard-core film ""rating"" ","XXX"
"72","Spanish uncle ","TIO"
"73","Easy mark ","SAP"
