"","clues","answers"
"1","Important exam ","FINAL"
"2","Serene ","CALM"
"3","Pint sellers ","PUBS"
"4","Concert site ","ARENA"
"5","Zone ","AREA"
"6","""Make it snappy!"" ","ASAP"
"7","Small salamanders ","NEWTS"
"8","Hussy ","MINX"
"9","Pro ___ ","RATA"
"10","Command to a sloucher ","SITUPSTRAIGHT"
"11","Mutt ","CUR"
"12","Mao ___-tung ","TSE"
"13","Haunt ","OBSESS"
"14","Nervous ","ONEDGE"
"15","Contains ","HAS"
"16","Greek theater ","ODEON"
"17","Stoltz of ""Mask"" ","ERIC"
"18","Dog in ""Beetle Bailey"" ","OTTO"
"19","Park ","PULLUPTOTHECURB"
"20","Dry run ","TEST"
"21","Wraps up ","ENDS"
"22","Losing come-out roll in craps ","THREE"
"23","Madrid Mrs. ","SRA"
"24","___ Tunes (cartoon series) ","LOONEY"
"25","Summer attire ","SHORTS"
"26","Hack's workplace ","CAB"
"27","Stubborn one ","ASS"
"28","Be dead and buried ","PUSHUPDAISIES"
"29","With the bow, in music ","ARCO"
"30","Na+ and Ca++, e.g. ","IONS"
"31","""Cheers"" mailman ","CLIFF"
"32","Dressed ","CLAD"
"33","Authentic ","REAL"
"34","Influential member of a tribe ","ELDER"
"35","Fictional Jane ","EYRE"
"36","Writer ___ Stanley Gardner ","ERLE"
"37","Squalid ","SEEDY"
"38","Strike out ","FAN"
"39","Wrath ","IRE"
"40","Bygone cinema bonuses ","NEWSREELS"
"41","Opposed ","ANTI"
"42","Remain in good shape ","LAST"
"43","Pitches a tent ","CAMPS"
"44","Get up ","ARISE"
"45","It begins on Ash Wednesday ","LENT"
"46","Noted jazz drummer ","MAXROACH"
"47","Notre Dame's city ","PARIS"
"48","Style manual concern ","USAGE"
"49","Spa ","BATHS"
"50","Fop's footwear ","SPATS"
"51","Sport ___ (modern vehicle) ","UTE"
"52","Stomach muscles, briefly ","ABS"
"53","Take for one's own use ","COOPT"
"54","Excessive ","UNDUE"
"55","Moron ","DOLT"
"56","Bearded antelope ","GNU"
"57","Pistol, slangily ","ROD"
"58","Cuatro y cuatro ","OCHO"
"59","Avert ","TURNASIDE"
"60","Park features ","TREES"
"61","Respects the rules ","OBEYS"
"62","Get worked up? ","PERSPIRE"
"63","D.D.E.'s command, once ","ETO"
"64","Good name for a cook ","STU"
"65","""The final frontier"" ","SPACE"
"66","___-burly ","HURLY"
"67","""American Beauty"" prize ","OSCAR"
"68","___ Island ","RHODE"
"69","Ear part ","CANAL"
"70","Air passenger's request ","AISLE"
"71","Perpetrator ","DOER"
"72","Clinches ","ICES"
"73","Vogue competitor ","ELLE"
"74","Agent from Washington ","FED"
"75","Prepare scrapple, say ","FRY"
