"","clues","answers"
"1","Money in a wallet ","CASH"
"2","Playbill listing ","CAST"
"3","""Pooh!"" ","PSHAW"
"4","Elbow-wrist connection ","ULNA"
"5","Mixed bag ","OLIO"
"6","Florida city ","OCALA"
"7","Down under toy ","BOOMERANG"
"8","Comedian Richard ","PRYOR"
"9","Finalize, with ""up"" ","SEW"
"10","Prefix with cycle ","TRI"
"11","Bears witness (to) ","ATTESTS"
"12","Country west of Togo ","GHANA"
"13","""___ do you do?"" ","HOW"
"14","Make the rounds in a police car ","PATROL"
"15","Haphazardly ","SLAPDASH"
"16","Assumed name ","ALIAS"
"17","Unseal ","OPEN"
"18","Barbecue entree ","RIBS"
"19","What each of the four long answers in this puzzle is ","DRINK"
"20","Dewrinkle ","IRON"
"21","Nights before ","EVES"
"22","Brainbusting ","HARD"
"23","Par ___ (airmail label) ","AVION"
"24","Oust from authority ","DETHRONE"
"25","Droopy-eyed ","SLEEPY"
"26","Engine need ","OIL"
"27","Part of a flight ","STAIR"
"28","Russian plain, with ""the"" ","STEPPES"
"29","Wane ","EBB"
"30","Place for a plane ","SKY"
"31","___ diem (seize the day): Lat. ","CARPE"
"32","Upgrade from a tropical storm ","HURRICANE"
"33","Flying saucer flier ","ALIEN"
"34","Diarist Frank ","ANNE"
"35","District ","AREA"
"36","Molson's and Coors, e.g. ","BEERS"
"37","Rolling stones lack it ","MOSS"
"38","Place for a fisherman ","PIER"
"39","Chicago nine ","CUBS"
"40","Burn balm ","ALOE"
"41","The ""white"" of ""White Christmas"" ","SNOW"
"42","Western omelet ingredient ","HAM"
"43","Place to break a bronco ","CORRAL"
"44","Actor Delon ","ALAIN"
"45","Kind of tax ","SIN"
"46","Roman robe ","TOGA"
"47","Soda-can opener ","POPTOP"
"48","Tool belt item ","SCREWDRIVER"
"49","Makes bales of alfalfa ","HAYS"
"50","Zillions ","ALOT"
"51","Battles ","WARS"
"52","Community spirit ","ETHOS"
"53","Express gratitude to ","THANK"
"54","Singing insect ","GRASSHOPPER"
"55","Has hopes ","ASPIRES"
"56","Skinned ","PARED"
"57","___ and kicking ","ALIVE"
"58","Dalai Lama's land ","TIBET"
"59","Borrow's opposite ","LEND"
"60","Mountaintop home ","AERIE"
"61","Meddle ","SNOOP"
"62","Funnyman Youngman ","HENNY"
"63","Wild Asian dog ","DHOLE"
"64","Accused's excuse ","ALIBI"
"65","Matures ","RIPENS"
"66","Buffalo's N.H.L. team ","SABRES"
"67","Sea swallows ","TERNS"
"68","Sign of healing ","SCAB"
"69","Saga ","TALE"
"70","New York's ___ Canal ","ERIE"
"71","Hoax ","SHAM"
"72","Madras dress ","SARI"
"73","Spoon-playing site ","KNEE"
"74","Lively card game ","UNO"
"75","Spending limit ","CAP"
