"","clues","answers"
"1","Standout work ","BESTSELLER"
"2","Disney villain based on King Claudius ","SCAR"
"3","´, in French ","ACCENTAIGU"
"4","Site of an early miracle ","CANA"
"5","Dance craze during the Roaring Twenties ","CHARLESTON"
"6","Lacking in excitement ","ARID"
"7","Pioneering band in nu metal ","KORN"
"8","Dark ___ ","ARTS"
"9","Actor Malek ","RAMI"
"10","Onetime trade org. ","EEC"
"11","Hiss at a Congressional hearing ","ALGER"
"12","Food from a bar ","TAPAS"
"13","""Yeah, you wish!"" ","DREAMON"
"14","Post-marathon treatment, maybe ","ICEBATH"
"15","It's a thing in Mexico ","COSA"
"16","Product that becomes an item to which it's applied after shifting the last letter one spot down in the alphabet ","PAM"
"17","Part of Comedy Central's logo ","CEE"
"18","Heavy hitter? ","MALLET"
"19","Jets ","SPEEDS"
"20","___ minute (cooked to order) ","ALA"
"21","Protective wear around shellfish, maybe ","BIB"
"22","Wow, just wow ","STUN"
"23","Route for pulling a boat ","TOWPATH"
"24","Form of graffiti ","AEROSOL"
"25","Choices for sushi chefs ","TUNAS"
"26","Hyper- ","ULTRA"
"27","A to B, say: Abbr. ","VOL"
"28","Break ","REST"
"29","A to B, say ","STEP"
"30","Edit menu option ","REDO"
"31","Coup target ","ETAT"
"32","Cheese from Wales, not southeastern Pennsylvania ","CAERPHILLY"
"33","Battle of the Hedgerows locale ","STLO"
"34","Deserving more credit ","UNDERRATED"
"35","Acknowledged ","SEEN"
"36","Strip of ownership ","DISPOSSESS"
"37","Patronized ","BACKED"
"38","Parrot, in a way ","ECHOER"
"39","Like hen's teeth ","SCARCE"
"40","Soarer by the shore ","TERN"
"41","It's noted for its alums ","SNL"
"42","""Les Nuits d'___"" (Berlioz work) ","ETE"
"43","Layered fare ","LASAGNA"
"44","Petrol unit ","LITRE"
"45","Activity of self-interest ","EGOTRIP"
"46","Pantyhose problems ","RUNS"
"47","Insect depicted in hieroglyphics ","SCARAB"
"48","Terrapin topper ","CARAPACE"
"49","Bubbly ","ANIMATED"
"50","Sources of crunch for a salad ","RADISHES"
"51","Things on the small slide? ","AMOEBAS"
"52","Came unhinged ","LOSTIT"
"53","Crispy order at a Japanese restaurant ","TEMPURA"
"54","Abbr. in a sports injury report ","ACL"
"55","Office chair feature ","CASTER"
"56","Something fit for a king or queen ","MATTRESS"
"57","Titular children's song lyric after ""Et la tête!"" ","ALOUETTE"
"58","One way to get rid of things ","LAWNSALE"
"59","Ending with Angel ","ENO"
"60","Dweller in the Himalayas ","BHUTANI"
"61","Course for many a high schooler, in brief ","SATPREP"
"62","Who allegedly said ""No bastard ever won a war by dying for his country"" ","PATTON"
"63","Lissome ","SVELTE"
"64","A bunch ","OODLES"
"65","Overseas insurance giant ","LLOYDS"
"66","European city where the first carbonated beverage was invented ","LEEDS"
"67","Move quickly, as a cloud ","SCUD"
"68","Narrow inlets ","RIAS"
"69","Crackerjack ","PRO"
"70","Timecard entries: Abbr. ","HRS"
