"","clues","answers"
"1","Take out of the freezer ","THAW"
"2","Whole lot ","SLEW"
"3","Nuclear weapon, in old headlines ","ABOMB"
"4","Atmosphere ","AURA"
"5","Fish in a salad ","TUNA"
"6","Confederate general, for short ","RELEE"
"7","Customer ","USER"
"8","Battery fluid ","ACID"
"9","Momentary flash ","GLINT"
"10","""Pshaw!"" ","THATSRIDICULOUS"
"11","The Amish, e.g. ","SECT"
"12","Spanish king ","REY"
"13","Show the effects of weight ","SAG"
"14","Coffee container ","THERMOS"
"15","""___ your age!"" ","ACT"
"16","Pick up the tab for ","TREAT"
"17","""In what way?"" ","HOW"
"18","Like rush hour traffic ","SLOW"
"19","""Pshaw!"" ","AREYOUKIDDINGME"
"20","Gift on a first date, maybe ","ROSE"
"21","Can metal ","TIN"
"22","Pilot light ","FLAME"
"23","She sheep ","EWE"
"24","Kitchen set ","DINETTE"
"25","End a fast ","EAT"
"26","Cul-de-___ ","SAC"
"27","Warlike god ","ARES"
"28","""Pshaw!"" ","DONTMAKEMELAUGH"
"29","Knock for ___ ","ALOOP"
"30","Sen. Bayh of Indiana ","EVAN"
"31","Lumber source ","TREE"
"32","Wait on ","SERVE"
"33","Blend ","MELD"
"34","Composer Stravinsky ","IGOR"
"35","Four-bagger ","HOMER"
"36","Whom a hunter hunts ","PREY"
"37","Verne captain ","NEMO"
"38","Tightly strung ","TAUT"
"39","""Pipe down!"" ","HUSH"
"40","Vicinity ","AREA"
"41","___ and all including faults) ","WARTS"
"42","Laundry stiffener ","STARCH"
"43","Transparent plastic ","LUCITE"
"44","""National Velvet"" author Bagnold ","ENID"
"45","Dry riverbed ","WADI"
"46","States one's case ","ARGUES"
"47","""Button"" site ","BELLY"
"48","Miscellany ","OLIO"
"49","Restaurant posting ","MENU"
"50","""All ___ are off!"" ","BETS"
"51","Bench-clearing incident ","SETTO"
"52","Not leave enough room ","CROWD"
"53","Blank look ","STARE"
"54","Cupid's projectile ","ARROW"
"55","Silly ones ","GEESE"
"56","German wine valley ","RHINE"
"57","Pond buildup ","ALGAE"
"58","Pause indicator ","COMMA"
"59","Sound from a nest ","TWEET"
"60","Favorable vote ","AYE"
"61","Weekend TV show, for short ","SNL"
"62","City east of Syracuse ","UTICA"
"63","Family ","KIN"
"64","Certain piano pedal ","DAMPER"
"65","Tex-Mex treat ","TAMALE"
"66","Hip ","TRENDY"
"67","Hotpoint appliance ","STOVE"
"68","Fine blouse material ","SATIN"
"69","Salt amount ","DASH"
"70","Butter alternative ","OLEO"
"71","Typical amount ","NORM"
"72","At any time ","EVER"
"73","Press upon ","URGE"
"74","Subj. with circles and such ","GEOM"
"75","Person with a medal, maybe ","HERO"
