"","clues","answers"
"1","Quad digs ","DORM"
"2","Compact storage units ","PODS"
"3","Concert hall staffer ","USHER"
"4","Lenovo competitor ","ACER"
"5","Individually ","APOP"
"6","Sign of fire ","SMOKE"
"7","It resulted in human language division, per Genesis ","THETOWEROFBABEL"
"8","""It must have been ___ news day"" ","ASLOW"
"9","Tiny: Prefix ","NANO"
"10","Like some cheeks in winter air ","ROSY"
"11","All over again ","ANEW"
"12","Exam for future M.B.A.s ","GMAT"
"13","It's better than what's not familiar, in a saying ","THEDEVILYOUKNOW"
"14","Ingredient in a daiquiri ","RUM"
"15","Second attempt, informally ","REDO"
"16","Actress Davis of ""A League of Their Own"" ","GEENA"
"17","Baseball Hall-of-Famer Slaughter ","ENOS"
"18","Long guitar parts ","NECKS"
"19","Duke of ___, title for Prince Andrew ","YORK"
"20","Wasn't naturally ","ACTED"
"21","""If it ___ broke ..."" ","AINT"
"22","""Science Guy"" Bill ","NYE"
"23","Classic American novel set in France and Spain ","THESUNALSORISES"
"24","Scorch ","SEAR"
"25","Do the butterfly, e.g. ","SWIM"
"26","Smoothie berry ","ACAI"
"27","Paella base ","RICE"
"28","Austrian painter Gustav ","KLIMT"
"29","Cara of ""Fame"" ","IRENE"
"30","Mad Libs prompt ","NOUN"
"31","Reusable bag ","TOTE"
"32","Mock, in a way ","TEASE"
"33","Lyft and Snapchat ","APPS"
"34","Ultimatum word ","ELSE"
"35","What your phone uses up when you're not on Wi-Fi ","DATA"
"36","Adolph ___, creator of the slogan ""All the News That's Fit to Print"" ","OCHS"
"37","Walk lurchingly ","REEL"
"38","Squire in ""The Wind in the Willows"" ","MRTOAD"
"39","Fox's foot ","PAW"
"40","Dentist's order ","OPENWIDE"
"41","Nick Jr. explorer ","DORA"
"42","Like a bed of moss ","SPONGY"
"43","___ port ","USB"
"44","Device used to open a lock from a distance ","SMARTKEY"
"45","Bum ","HOBO"
"46","___ out a living (barely gets by) ","EKES"
"47","Depend (on) ","RELY"
"48","Person with a deed ","OWNER"
"49","Anxiety about exclusion, per a modern acronym ","FOMO"
"50","Squared up ","EVEN"
"51","Summer mo. ","AUG"
"52","Word that pricks a dog's ears ","TREAT"
"53","Gut feeling ","HUNCH"
"54","Ham it up ","EMOTE"
"55","Train that doesn't skip stops ","LOCAL"
"56","Highlighter hues ","NEONS"
"57","How Reubens are served, typically ","ONRYE"
"58","Some vigils ","WAKES"
"59","Therapy appointments ","SESSIONS"
"60","Was a brown-noser ","KISSEDUP"
"61","Frosted flakes? ","SNOW"
"62","Expected, as a baby ","DUE"
"63","Tot's three-wheeler, for short ","TRIKE"
"64","Pot watcher? ","NARC"
"65","Grammy-winning Grande ","ARIANA"
"66","Words from an impatient commuter, perhaps ","IMLATE"
"67","Feuding ","ATIT"
"68","Part of T.L.C. ","CARE"
"69","Zone ","AREA"
"70","Word before top or circle ","CROP"
"71","Pop star ","IDOL"
"72","Citi Field team ","METS"
"73","Leaves home? ","TREE"
"74","First of three? ","TEE"
"75","Hosp. V.I.P.s ","RNS"
