"","clues","answers"
"1","Home (in on) ","ZERO"
"2","Arrow shooters ","BOWS"
"3","Hunk ","SLAB"
"4","Lumberjacks' tools ","AXES"
"5","Margarine ","OLEO"
"6","Uneaten part of an apple ","CORE"
"7","Small milk carton capacity ","PINT"
"8","Ken of ""thirtysomething"" ","OLIN"
"9","Eager ","AVID"
"10","Hold up ","ROB"
"11","Hunk ","HEMAN"
"12","Foresail ","JIB"
"13","""Here's to you!"" and others ","TOASTS"
"14","Old Pontiac ","GTO"
"15","Electrical device for foreign travelers ","ADAPTOR"
"16","""Git!"" ","SCAT"
"17","Swamps ","BOGS"
"18","Cork ","STOPPER"
"19","Novelist Tan ","AMY"
"20","Seeks blindly ","GROPES"
"21","___ Lanka ","SRI"
"22","Legal matter ","RES"
"23","Not imaginary ","REAL"
"24","Jai ___ ","ALAI"
"25","""To Live and Die ___"" ","INLA"
"26","The ""A"" in A.D. ","ANNO"
"27","Lunkhead ","CLOD"
"28","Santa's landing place ","ROOF"
"29","Part of M.V.P. ","MOST"
"30","Pitch ","TOSS"
"31","Thing hidden in each of the movie names in this puzzle ","TREE"
"32","Microwaves ","ZAPS"
"33","Stage direction after an actor's last line ","EXIT"
"34","Philosopher Descartes ","RENE"
"35","Blender maker ","OSTER"
"36","Earthenware pot ","OLLA"
"37","Puts on a scale ","WEIGHS"
"38","One of Shakespeare's begins ""Shall I compare thee to a summer's day?"" ","SONNET"
"39","Milan's La ___ ","SCALA"
"40","Some trophies ","LOVINGCUPS"
"41","Diva's number ","ARIA"
"42","They have headboards and footboards ","BEDS"
"43","Meditation syllables ","OMS"
"44","""Star Wars"" villain ___ the Hutt ","JABBA"
"45","""Knock it off"" or ""get it on,"" e.g. ","IDIOM"
"46","Hip-hop wear ","BAGGYJEANS"
"47","One of an octopus's octet ","ARM"
"48","Police stunner ","TASER"
"49","Onetime ""S.N.L."" player Cheri ","OTERI"
"50","Evenings, briefly ","PMS"
"51","Soak (up) ","SOP"
"52","Egyptian cobra ","ASP"
"53","Shots taken by some athletes ","STEROIDS"
"54","Old Testament prophet ","HOSEA"
"55","Bearded beast ","GNU"
"56","Edit ","REDACT"
"57","Verdi hero married to Desdemona ","OTELLO"
"58","Apportion ","ALLOT"
"59","Mini or tutu ","SKIRT"
"60","Nanny's vehicle ","PRAM"
"61","New Mexico resort ","TAOS"
"62","""Are you ___ out?"" ","INOR"
"63","Gin flavoring ","SLOE"
"64","Not out ","SAFE"
