"","clues","answers"
"1","Sleepwear, informally ","PJS"
"2","Law enforcement org. featured in ""Bullitt"" ","SFPD"
"3","Like a requiem ","SOMBER"
"4","___ de Janeiro ","RIO"
"5","Tennis's Nastase ","ILIE"
"6","Former vice president Dan ","QUAYLE"
"7","Where Claudius is during Hamlet's ""To be, or not to be"" soliloquy ","OFFSTAGE"
"8","Defeat, as an incumbent ","UNSEAT"
"9","More than a gentle tap ","THUMP"
"10","Inexpensive pen ","BIC"
"11","Actress Vardalos of ""My Big Fat Greek Wedding"" ","NIA"
"12","Bouquet ","POSY"
"13","Any time now ","BEFORELONG"
"14","Biblical verb ending ","ETH"
"15","Rams' madams? ","EWES"
"16","One who goes a-courting ","WOOER"
"17","Three-time Masters winner Sam ","SNEAD"
"18","Extra plateful ","SECONDHELPING"
"19","Stick out like ___ thumb ","ASORE"
"20","Old Turkish leaders ","AGAS"
"21","Matchbox racer ","TOYCAR"
"22","Tiny bite ","NIP"
"23","Position for Babe Ruth ","RIGHTFIELD"
"24","Normandy battle site ","STLO"
"25","Tennis legend Laver ","ROD"
"26","Make a grand speech ","ORATE"
"27","More nonsensical ","INANER"
"28","Creek ","STREAM"
"29","Les États-___ ","UNIS"
"30","___ gratias (thanks be to God: Lat.) ","DEO"
"31","Feared African fly ","TSETSE"
"32","This, in Tijuana ","ESTO"
"33","Bird that gives a hoot ","OWL"
"34","___ or con ","PRO"
"35","Skippy alternative ","JIF"
"36","Form of tap dance ","SOFTSHOE"
"37","In ___ (as found) ","SITU"
"38","Served on fire, as cherries jubilee ","FLAMBE"
"39","Sty ","PIGPEN"
"40","Ruby or Sandra of film ","DEE"
"41","Acorn lover ","SQUIRREL"
"42","Some grad school degrees ","MAS"
"43","""See ya later"" ","BYENOW"
"44","Actress/director May ","ELAINE"
"45","Changes the price of, as at the supermarket ","RETAGS"
"46","Reluctant to meet people, say ","SHY"
"47","Frontiersman Daniel ","BOONE"
"48","Sunday seat ","PEW"
"49","Plains tribe ","OTOS"
"50","Kind of lens with a wide angle ","FISHEYE"
"51","Saw to a seat at church, say ","LEDIN"
"52","Sellout signs ","SROS"
"53","Online money ","ECASH"
"54","Copycat ","APER"
"55","""No thank you"" ","NOTFORME"
"56","Video game maker that owns the Seattle Mariners ","NINTENDO"
"57","Collins on the Op-Ed page ","GAIL"
"58","Warhol or Wyeth ","ARTIST"
"59","San Francisco nine ","GIANTS"
"60","Blazing ","AGLARE"
"61","Performers with big red noses ","CLOWNS"
"62","Dexterous ","ADROIT"
"63","Club finance officer: Abbr. ","TREAS"
"64","Depot: Abbr. ","STA"
"65","""I see,"" facetiously ","AHSO"
"66","Butterfly catcher ","NET"
"67","U.S. Election Day, e.g.: Abbr. ","TUE"
"68","Morning moisture ","DEW"
"69","Note above fa ","SOL"
