"","clues","answers"
"1","Go for game ","HUNT"
"2","Put up with ","ABIDE"
"3","Pinochle holding ","MELD"
"4","Onetime B.&O. rival ","ERIE"
"5","""The Prisoner of ___"" ","ZENDA"
"6","Mimicked ","APED"
"7","One eager for dinner ","LIPSMACKER"
"8","She played Ginger on ""Gilligan's Island"" ","TINA"
"9","Rallying words ","PEPTALKS"
"10","Real one ","MCCOY"
"11","Devious ","SLY"
"12","Collectible car ","REO"
"13","Dash gauge ","TACH"
"14","Big hit on the diamond ","GRANDSLAMMER"
"15","Overly emotional ","GUSHY"
"16","Terrific, slangily ","RAD"
"17","Ethereal ","AIRY"
"18","Bread spread ","OLEO"
"19","""Pal Joey"" writer ","OHARA"
"20","Hoods in hoods ","KLAN"
"21","Change, sometimes ","ONES"
"22","Former Attorney General Edwin ","MEESE"
"23","Unwelcome guest ","PARTYCRASHER"
"24","Seven days in May, e.g. ","WEEK"
"25","Wine cask ","TUN"
"26","Tooth doctor's org. ","ADA"
"27","Not together ","APART"
"28","Makeshift desk area ","TABLETOP"
"29","Highway hauler ","SEMI"
"30","Many ","ALOT"
"31","PC communications ","EMAIL"
"32","Small winning margin ","NOSE"
"33","Short dog, for short ","PEKE"
"34","Greene of ""Bonanza"" ","LORNE"
"35","J.F.K. arrivals ","SSTS"
"36","Succors ","HELPS"
"37","Archangel of the Apocrypha ","URIEL"
"38","Rather cool ","NIPPY"
"39","Boards, e.g. ","TEST"
"40","Flowering shrub ","AZALEA"
"41","Call ","BECKON"
"42","Seals, as deals ","INKS"
"43","Running mate for R.M.N. ","DDE"
"44","Musical talent ","EAR"
"45","Yente, in ""Fiddler on the Roof"" ","MATCHMAKER"
"46","Miniseries, maybe ","EPIC"
"47","Letterman rival ","LENO"
"48","Make-or-break time ","DDAY"
"49","Hook up with ","MARRY"
"50","Big inits. in records ","MCA"
"51","Winter Palace resident ","TSAR"
"52","Capt. Pierce portrayer ","ALDA"
"53","Work behind the scenes, in a way ","GHOSTWRITE"
"54","""Chicago Hope,"" e.g ","DRAMA"
"55","What a marker may mark ","MILE"
"56","Important periods ","ERAS"
"57","Baseball's Sandberg ","RYNE"
"58","Sticky stuff ","GOOP"
"59","Part of the arm ","ULNA"
"60","Oracle ","SEER"
"61","Less than rarely ","ONCE"
"62","""Listen!"" ","HARK"
"63","___ Park, N.J. ","MENLO"
"64","At this time ","YET"
"65","Not leave home ","STAYIN"
"66","Big name in big telescopes ","HUBBLE"
"67","Vapor, in Greece ","ATMOS"
"68","Accomplish, as thou might ","DOEST"
"69","___-ski ","APRES"
"70","""Make it snappy!"" ","ASAP"
"71","Brazilian soccer star ","PELE"
"72","Frenziedly ","AMOK"
"73","Skier's aid ","TBAR"
"74","Ages and ages ","EONS"
"75","___ canto ","BEL"
