"","clues","answers"
"1","[It's gone!] ","POOF"
"2","Visit on a whim ","POPBY"
"3","___-relief ","BAS"
"4","Folk singer Mitchell ","JONI"
"5","Heart chambers ","ATRIA"
"6","Accessory for Sherlock Holmes ","PIPE"
"7","Combat trauma ","SHELLSHOCK"
"8","Real estate measurement ","AREA"
"9","Made more bearable ","EASED"
"10","Center ","MIDST"
"11","Exam monitor ","PROCTOR"
"12","Leave quickly, as from a parking spot ","PEELOUT"
"13","Comedian who said ""In America, anyone can become president. That's the problem"" ","CARLIN"
"14","Offended ","HURT"
"15","Zilch ","NIL"
"16","Dutch painter Jan ","STEEN"
"17","Indian wedding garb ","SARI"
"18","""Great"" boy detective ","NATE"
"19","Baseball field maintainers ","GROUNDSCREW"
"20","Run ___ ","AMOK"
"21","What the Roman goddess Fortuna controls ","FATE"
"22","Nimble ","AGILE"
"23","Sweeping movie shot ","PAN"
"24","Restaurant order specification ","TOGO"
"25","Hank of ""The Simpsons"" ","AZARIA"
"26","Casino V.I.P. ","PITBOSS"
"27","Larghissimo, among all musical tempos ","SLOWEST"
"28","""The Smartest Guys in the Room"" company ","ENRON"
"29","Tony winner McDonald ","AUDRA"
"30","___ Clooney, lawyer often seen in tabloids ","AMAL"
"31","Apt rhyme for ""invade"" ","RAID"
"32","Farewell in France ","ADIEU"
"33","DVR pioneer ","TIVO"
"34","Weekly show broadcast from Rockefeller Center, for short ","SNL"
"35","Jury members ","PEERS"
"36","Goulash, e.g. ","STEW"
"37","Sleepover attire, briefly ","PJS"
"38","""Impressive!"" ","OOH"
"39","Low-level law firm employee ","FILECLERK"
"40","Forgo ","PASSON"
"41","Questionnaire choice ","OTHER"
"42","Egg on ","PROD"
"43","Disposable lighter brand ","BIC"
"44","Himalayan beast ","YAK"
"45","Goldie Hawn comedy or Leonard Cohen documentary ","BIRDONAWIRE"
"46","Hairy Halloween costume ","APESUIT"
"47","Where Boeing was founded ","SEATTLE"
"48","Water holder for a farm animal ","PAIL"
"49","Like Senators Marco Rubio and Ted Cruz ","LATINO"
"50","N.Y.C. museum, with ""the"" ","MET"
"51","Mac competitors ","PCS"
"52","Snitch ","RAT"
"53","Path for Western settlers ","OREGONTRAIL"
"54","Prize money ","PURSE"
"55","Guitar legend Clapton ","ERIC"
"56","Couldn't say no ","HADTO"
"57","Slight problems ","SNAGS"
"58","Units of power saved, in modern lingo ","NEGAWATTS"
"59","E.T. vehicles ","UFOS"
"60","Bathroom items that might be confiscated by the T.S.A. ","RAZORS"
"61","Materializes ","APPEARS"
"62","Go-to guy ","MAINMAN"
"63","Fleur-de-___ ","LIS"
"64","Break bread ","EAT"
"65","Boatload ","TON"
"66","""Brave New World"" author Huxley ","ALDOUS"
"67","Audacious ","BOLD"
"68","""Terrific!"" ","SUPER"
"69","Female friend in France ","AMIE"
"70","Upper limit ","CAP"
"71","Words of praise ","ODE"
"72","Fell for a joke ","BIT"
"73","""___ Got You Under My Skin"" ","IVE"
"74","Parent's emphatic order ","NOW"
