"","clues","answers"
"1","Typical ice cream servings ","SCOOPS"
"2","Talkative ","CHATTY"
"3","""Try and do better!"" ","TOPTHIS"
"4","Traditional medicine uses its oil ","TEATREE"
"5","Two pair beats it in poker ","ACEHIGH"
"6","Terrible things ","HORRORS"
"7","Totally vanished ","GONE"
"8","Tip of a plane ","NOSE"
"9","Tierney of ""The Affair"" ","MAURA"
"10","Theater's ___'acte ","ENTR"
"11","Trade ","SWAP"
"12","""Trapeze: The Unexpurgated Diary of Anaïs ___"" ","NIN"
"13","Twosome ","DUO"
"14","""Take heed, ___ summer comes, or cuckoo-birds do sing"": ""The Merry Wives of Windsor"" ","ERE"
"15","Tagged surreptitiously, as on an email ","BCCED"
"16","Tantalizing film preview ","TEASERTRAILER"
"17","Tipplers drink this in the belief it helps sober them up ","HOTCOFFEE"
"18","Thieves' stash, maybe ","TREASURETROVE"
"19","Three Stooges member, for a time ","SHEMP"
"20","""Touch and Go"" singer Ocasek ","RIC"
"21","Toxicological E.R. cases ","ODS"
"22","To what effect? ","HOW"
"23","Thames-side art gallery ","TATE"
"24","TDs or FGs ","STAT"
"25","Thunderous, as a crowd ","AROAR"
"26","Turin-based automaker ___ Romeo ","ALFA"
"27","""To: All Staff"" note ","MEMO"
"28","Testarossa or Portofino ","FERRARI"
"29","Transgressive, say ","IMMORAL"
"30","Table the rehearsal for a bit, say ","TAKETEN"
"31","Tiger's slot on the schedule, e.g. ","TEETIME"
"32","Thought through, with ""out"" ","SUSSED"
"33","Third-largest country in the European Union, after France and Spain ","SWEDEN"
"34","Theatrically presented ","STAGED"
"35","Tropical source of milk ","COCONUT"
"36","Type of sandal ","OPENTOE"
"37","Turn the ___ cheek ","OTHER"
"38","The Eagles, on scoreboards ","PHI"
"39","Taurus, Virgo, Libra, etc. ","SIGNS"
"40","Top dog at a corp. ","CEO"
"41","Tort basis ","HARM"
"42","Twin-blade razor brand ","ATRA"
"43","Thrash ","TROUNCE"
"44","Toto in ""The Wizard of Oz,"" e.g. ","TERRIER"
"45","Two-word tenet of improv comedy ","YESAND"
"46","Tub accessory ","SHOWERCURTAIN"
"47","This is what a tailor seeks to provide ","THEPERFECTFIT"
"48","Tailoring-related ","SARTORIAL"
"49","Tall one or cold one, in Germany ","BIER"
"50","Title role for Liz Taylor, in brief ","CLEO"
"51","Throat-clearing sound ","AHEM"
"52","Telenovela, e.g. ","SOAP"
"53","Travelers from afar, for short ","ETS"
"54","Toward the stern ","AFT"
"55","Transcendentalist who wrote ""Walden"" ","THOREAU"
"56","Thoroughly overhauls ","REWORKS"
"57","Thing checked at a polling station ","VOTERID"
"58","Teriyaki appetizer, maybe ","EDAMAME"
"59","Treats very unfairly, in slang ","SHAFTS"
"60","Taken dishonestly ","STOLEN"
"61","Type of chair ","EAMES"
"62","Thwacked, biblically ","SMOTE"
"63","Trojan War god ","ARES"
"64","Tempo ","RATE"
"65","Tomato shade  ","RED"
"66","Tabby's cry ","MEW"
