"","clues","answers"
"1","President George or George W. ","BUSH"
"2","Egypt's capital ","CAIRO"
"3","""Casablanca"" pianist ","SAM"
"4","Start the poker pot ","ANTE"
"5","Catkin-producing tree ","ALDER"
"6","What an oenologist is an expert on ","WINE"
"7","Anger, in the comics ","STORMCLOUD"
"8","___ and crafts ","ARTS"
"9","Broadcast time ","AIRDATE"
"10","Ill-tempered ","PEEVISH"
"11","Harper who wrote ""To Kill a Mockingbird"" ","LEE"
"12","Scores in baseball ","RUNS"
"13","Bit of sunshine ","RAY"
"14","Refrain syllables in ""Deck the Halls"" ","LAS"
"15","Burden too heavily ","OVERLOAD"
"16","Honda model with a palindromic name ","CIVIC"
"17","Uttered ","SAID"
"18","Just sitting around ","IDLE"
"19","Letter after phi, chi and psi ","OMEGA"
"20","Channel for Erin Burnett and Don Lemon ","CNN"
"21","Make catty remarks from the side ","SNIPE"
"22","Trig, calc, etc. ","MATH"
"23","Lose color ","FADE"
"24","Voice above baritone ","TENOR"
"25","Love, jealousy and anger ","EMOTIONS"
"26","Classic distress call ","SOS"
"27","Setting for TV's ""Cheers"" ","BAR"
"28","German car once owned by General Motors ","OPEL"
"29","Intervening space ","GAP"
"30","Peas and peanuts, for two ","LEGUMES"
"31","Perfect example ","EPITOME"
"32","Presidential office shape ","OVAL"
"33","Nervousness, in the comics ","SWEATDROPS"
"34","Arm or leg ","LIMB"
"35","Country singer Steve ","EARLE"
"36","Norway's capital ","OSLO"
"37","Ginger ___ ","ALE"
"38","White-plumed wader ","EGRET"
"39","Many souvenir shirts ","TEES"
"40","___ metabolism (energy expended at rest) ","BASAL"
"41","Remove a knot from ","UNTIE"
"42","Mall unit ","STORE"
"43","Group of buffalo ","HERD"
"44","Prickly plant ","CACTUS"
"45","Basketball great Iverson ","ALLEN"
"46","Wedding words ","IDO"
"47","Extend one's tour of duty ","REUP"
"48","Arranged alphabetically, e.g. ","ORDERED"
"49","In answer to the request ""Talk dirty to me,"" she sometimes says ""The carpet needs vacuuming"" ","SIRI"
"50","Pantry-raiding bugs ","ANTS"
"51","See-through material ","MESH"
"52","Odor, in the comics ","WAVYLINES"
"53","Percussion instrument made from a gourd ","MARACA"
"54","Droopy part of a basset hound ","EAR"
"55","No-goodnik ","SOANDSO"
"56","Idea, in the comics ","LIGHTBULB"
"57","Trellis-climbing plant ","VINE"
"58","Chief Norse god ","ODIN"
"59","Big name in dog food ","ALPO"
"60","Cousin of an elk ","DEER"
"61","Easy ___, easy go ","COME"
"62","Mosque leader ","IMAM"
"63","Presidential bill-killer ","VETO"
"64","Read the U.P.C. of ","SCAN"
"65","Calm and impassive ","STOLID"
"66","Observe through a crystal ball, say ","FORESEE"
"67","""Take me as ___"" ","IAM"
"68","Group of seven ","SEPTET"
"69","Portrait painter Rembrandt ___ ","PEALE"
"70","Bird in a gaggle ","GOOSE"
"71","Enough ","AMPLE"
"72","Money in Mexico ","PESOS"
"73","Name spelled out in a Kinks hit ","LOLA"
"74","Like Satan ","EVIL"
"75","Minecraft or Fortnite ","GAME"
"76","Pirate's plunder ","SWAG"
"77","Gait slower than a gallop ","TROT"
"78","Blunder ","ERR"
