"","clues","answers"
"1","Symbol of blackness ","COAL"
"2","Stone of many Libras ","OPAL"
"3","Radio-active one? ","CBER"
"4","Excessive indulgence ","ORGY"
"5","Monte ___ ","CARLO"
"6","Some learning ","ROTE"
"7","Take it on the lam ","SCAMPEROFF"
"8","___ Barak, former Israeli P.M. ","EHUD"
"9","Sport fisherman's catch ","TARPON"
"10","Coffee-flavored liqueur ","TIAMARIA"
"11","Dash ","HOTFOOTIT"
"12","Toon's place ","CEL"
"13","Part of a stereo player ","TUNER"
"14","Dollar rival ","AVIS"
"15","Deviate ","VEER"
"16","Hideous one ","CRONE"
"17","Bolt ","TAKETOONESHEELS"
"18","Diuretic's target ","EDEMA"
"19","Place to brood ","NEST"
"20","Crate part ","SLAT"
"21","Make even deeper ","REDIG"
"22","Grp. formed in Bogotá ","OAS"
"23","Cheer syllable ","SIS"
"24","Scoot ","CUTANDRUN"
"25","Lamp filler ","KEROSENE"
"26","Yule scene ","CRECHE"
"27","Lionel layout, maybe ","OVAL"
"28","Skedaddle ","HITTHEROAD"
"29","Building toy brand ","LEGO"
"30","John of the Broncos ","ELWAY"
"31","Susan B. Anthony's goal ","VOTE"
"32","Give ___ for one's money ","ARUN"
"33","Punta del ___, Uruguay ","ESTE"
"34","River of Flanders ","YSER"
"35","Go for ","COST"
"36","Sea predator ","ORCA"
"37","Thickening agent ","AGAR"
"38","A serous fluid ","LYMPH"
"39","Stroke's need ","OAR"
"40","First: Prefix ","PROTO"
"41","""Cavalleria Rusticana"" baritone ","ALFIO"
"42","Lite ","LOFAT"
"43","Some Halloween costumes ","CREATURES"
"44","Place for pins ","ETUI"
"45","Hester Prynne's stigma ","REDA"
"46","Chump change, abroad ","CENTAVO"
"47","Inside dope ","POOP"
"48","Musical Miller ","MITCH"
"49","Aerosol gas ","FREON"
"50","Handle the food for a party ","CATER"
"51","Duck ","EVADE"
"52","Went for ","LIKED"
"53","Seasonal airs ","NOELS"
"54","China's Zhou ___ ","ENLAI"
"55","Doesn't play ","RESTS"
"56","Pause indicator ","SEMICOLON"
"57","Suffix with benz- ","ENE"
"58","Surface anew ","RESOD"
"59","Lisbon's river ","TAGUS"
"60","Like taro or sago ","STARCHY"
"61","""No sweat"" ","SURE"
"62","[Titter] ","TEHEE"
"63","Dye-yielding plants ","ANILS"
"64","Cereal box fig. ","NETWT"
"65","Having chutzpah ","NERVY"
"66","Stimulating nut ","KOLA"
"67","""Did you ___?"" ","EVER"
"68","Prego competitor ","RAGU"
"69","___ Bay, Ore. ","COOS"
"70","Kind of mail ","HATE"
"71","Linda of Broadway ","EDER"
"72","___ Bo (exercise system) ","TAE"
