"","clues","answers"
"1","President before Jack ","IKE"
"2","City on a bay ","TAMPA"
"3","One of the Bushes ","JEB"
"4","Early Atari offering ","PONG"
"5","Calculus calculations ","AREAS"
"6","Bone connected to the supinator muscle ","ULNA"
"7","Key building support ","CORNERPOST"
"8","Across the entire United States ","COASTTOCOAST"
"9","Dispatch boat ","AVISO"
"10","Put into words ","UTTERED"
"11","Unable to run ","COLORFAST"
"12","Seconds, at dinner ","MORE"
"13","""That's ___!"" ","ALIE"
"14","Letterman list, e.g. ","TOPTEN"
"15","Boomerang, in a way ","COMEHOMETOROOST"
"16","Order to relax ","ATEASE"
"17","Perfectly ","TOAT"
"18","Marquee name ","STAR"
"19","Publisher of The New Yorker ","CONDENAST"
"20","Cry of praise ","HOSANNA"
"21","Guardian spirits ","GENII"
"22","Be disadvantageous to ","COUNTAGAINST"
"23","Ex-Runaways guitarist Ford ","LITA"
"24","___ d'amore (instrument) ","OBOE"
"25","In the public eye ","SEEN"
"26","""Horrors!,"" online ","OMG"
"27","Name registered at many an escort service ","ALIAS"
"28","Some homecoming float makers: Abbr. ","SRS"
"29","Drug for a poisoning victim ","IPECAC"
"30","Disputed Balkan territory ","KOSOVO"
"31","Necessarily involve ","ENTAIL"
"32","Skill not displayed by asking ""Have you put on weight?"" ","TACT"
"33","Suffix with buck ","AROO"
"34","Chicago exchange, for short ","MERC"
"35","Prove successful ","PANOUT"
"36","""Save me ___"" (latecomer's request) ","ASEAT"
"37","Selena portrayer, familiarly ","JLO"
"38","Minnesota twins? ","ENS"
"39","Cricketer's need ","BAT"
"40","Painter's undercoat ","GESSO"
"41","Musically bouncy ","UPTEMPO"
"42","String after Q ","RST"
"43","Ark scrolls ","TORAHS"
"44","Prefix with tiller ","ROTO"
"45","Make an impression on? ","DENT"
"46","Penguin's hangout ","FLOE"
"47","Objective ","AIM"
"48","Get done ","SEETO"
"49","Repulsive sort ","TOAD"
"50","Salsa brand ","ORTEGA"
"51","Word before cow or crop ","CASH"
"52","""Beetle Bailey"" bulldog ","OTTO"
"53","Tsp. or tbsp. ","MEAS"
"54","Malady treated with drops ","EARACHE"
"55","Whole lot ","TON"
"56","A.T.M. button ","CANCEL"
"57","Simon and Diamond ","NEILS"
"58","John Denver's ""___ Song"" ","ANNIES"
"59","Woman with vows ","SISTER"
"60","Tennessee gridders ","TITANS"
"61","""___ will not!"" ","NOI"
"62","Never, in Nogales ","NUNCA"
"63","Literature Nobelist Morrison ","TONI"
"64","Terrier in whodunits ","ASTA"
"65","Classic Pontiac muscle cars ","GTOS"
"66","Try to win ","WOO"
"67","Big Blue ","IBM"
"68","Dress (up) ","TOG"
