"","clues","answers"
"1","Rural strip ","LILABNER"
"2","Recharging one's batteries, so to speak ","ASLEEP"
"3","Veto ","OVERRULE"
"4","Filler of many shoes ","IMELDA"
"5","Shut up ","CANNEDIT"
"6","Paying guest ","ROOMER"
"7","They're far from any port ","INTERIORREGIONS"
"8","Mount with spirit ","STEED"
"9","Some techies ","SYSTEMSANALYSTS"
"10","Away ","NOTIN"
"11","Prevaricate ","TELLALIE"
"12","Just for fun ","ONALARK"
"13","Like many a resort ","SEASIDE"
"14","How some things are available ","ONDEMAND"
"15","French site of Roman ruins ","NIMES"
"16","Result of a volcanic eruption, maybe ","PETRIFIEDFOREST"
"17","U.S. Army training center in Va. ","FTLEE"
"18","It winds up ","SPIRALSTAIRCASE"
"19","Commune near Perugia ","ASSISI"
"20","Got hot, then cooled off ","ANNEALED"
"21","Like some radio shows ","CALLIN"
"22","Monk's activity ","INTONING"
"23","War movie setting ","STALAG"
"24","Song holder ","CASSETTE"
"25","Points ","LOCI"
"26","Solemn stretch ","LENT"
"27","""Thomas and Sally"" composer ","ARNE"
"28","Backwoods relative ","BRER"
"29","Penchant for taking off? ","NUDISM"
"30","""Old Deuteronomy"" writer and family ","ELIOTS"
"31","Conference site ","RETREAT"
"32","Wartime dispatch carrier ","AIREDALE"
"33","Big city problem ","SMOG"
"34","Sailor's saint ","ELMO"
"35","Fairyland ","EDEN"
"36","Course guides? ","PARS"
"37","Québec's Lévesque and others ","RENES"
"38","Paparazzo sort ","SNOOP"
"39","Department of central France ","YONNE"
"40","German town ","STADT"
"41","Home subcontractor ","TILER"
"42","As a friend, to François ","ENAMI"
"43","Plain of the Southwest ","LLANO"
"44","First name in Mideast politics ","YASIR"
"45","Snail trail ","SLIME"
"46","They roll in ","TIDES"
"47","Biblical view ","SEEST"
"48","Disposing of at a church fair, maybe ","RAFFLING"
"49","Leg warmers, e.g. ","KNITS"
"50","Triangular ","DELTAIC"
"51","""I Love a Mystery"" actress Lund ","DEANNA"
"52","Bluffs ","FEINTS"
"53","Some egg containers ","SACS"
"54","E.T.S. offering ","PSAT"
"55","Cuba, por ejemplo ","ISLA"
"56","Lunar trench ","RILL"
"57","Indian's home ","ASIA"
"58","Vintage vehicles ","REOS"
"59","Knobstick ","CANE"
"60","Settled down ","ALIT"
"61","Cast ","SENT"
"62","Beat slightly ","EDGE"
