"","clues","answers"
"1","Credit ","ASCRIBE"
"2","Gross, to a toddler ","ICKYPOO"
"3","Blue dress wearers ","MARINES"
"4","A guillotine is used to remove them ","TONSILS"
"5","Good with ","ADEPTAT"
"6","Cause for cardiological concern ","CLOT"
"7","Something to hop on ","LEG"
"8","Not cut, say ","ATTEND"
"9","Took to the ground? ","HEWED"
"10","Shed material? ","PETHAIR"
"11","Friday, e.g. ","RIGHTHANDMAN"
"12","Successor to Gibson on ""ABC World News"" ","SAWYER"
"13","It's in general circulation ","AIR"
"14","Oriente ","ESTE"
"15","Subject for Gregor Mendel ","PEA"
"16","Shows some emotion ","TEARSUP"
"17","End up short ","OWE"
"18","Ends up short, maybe ","ERRS"
"19","Grp. with the motto ""Deo vindice"" ","CSA"
"20","Seeking ","OUTFOR"
"21","Paris Hilton, e.g. ","HEIRESS"
"22","[Why me?!] ","AARGH"
"23","Area of need ","GHETTO"
"24","It's feedable ","EGO"
"25","Speaker of the house, perhaps ","BOSE"
"26","Famed kicker born with a clubfoot ","MIAHAMM"
"27","Fashion designer behind the fragrance Rock Me! ","ANNASUI"
"28","Hydrocortisone producer ","ADRENAL"
"29","Gets on the line? ","REELSIN"
"30","ABC's first color program, with ""The"" ","JETSONS"
"31","Big spinning effort ","PRBLITZ"
"32","Tow bar ","HITCH"
"33","Place for une faculté ","ECOLE"
"34","""See what I'm talkin' about?"" ","YKNOW"
"35","What often comes with a twist? ","MYSTERY"
"36","Sch. with a Hartford campus ","RPI"
"37","Sweets ","DOLL"
"38","Nez Percé war chief ","JOSEPH"
"39","Org. that endorsed Obamacare ","AMA"
"40","Like ""Zorba the Greek"" novelist Nikos Kazantzakis ","CRETAN"
"41","Concern for a lifeguard ","RIPTIDE"
"42","Concerning ","INTERMSOF"
"43","Think piece? ","BEAN"
"44","Abbr. before a year ","ESTD"
"45","Take in more ","GETARAISE"
"46","Take in less ","DIET"
"47","What you see here ","THIS"
"48","Some-holds-barred sport ","GRECOROMAN"
"49","""So sweet was ___ so fatal"": Othello ","NEER"
"50","It may be submitted to an architect ","SPEC"
"51","México lead-in ","AERO"
"52","Meanie's lack ","WARMHEART"
"53","___ speak ","ASWE"
"54","Cousin of a jaguarundi ","PUMA"
"55","Gets hot ","SEETHES"
"56","Infusion aid ","TEABALL"
"57","Jordache alternative ","GITANO"
"58","Literary son of Jenny Fields ","TSGARP"
"59","""Orfeo"" composer Luigi ","ROSSI"
"60","Wear during re-entry ","GSUIT"
"61","It's known for its varieties ","HEINZ"
"62","Setting of ""Love Me Do"": Abbr. ","GMAJ"
"63","Need to tan ","HIDE"
"64","Standout ","ONER"
"65","Real Salt Lake's org. ","MLS"
"66","Tortoise's beak ","NEB"
