"","clues","answers"
"1","Magical healer ","SHAMAN"
"2","Maintain ","KEEP"
"3","Overseas landmark located in Elizabeth Tower ","BIGBEN"
"4","""Fa-a-ancy!"" ","OOLALA"
"5","Classic Mell Lazarus comic strip ","MOMMA"
"6","Soaring performer ","SOPRANO"
"7","GAZACHO ","SPLITPEASOUP"
"8","Young antagonist in Super Mario games ","BOWSERJR"
"9","Counterpart of the Roman Aurora ","EOS"
"10","Jargon ","ARGOT"
"11","John, to Lennon ","LOO"
"12","Mythical archer ","EROS"
"13","Suffix with Jumbo ","TRON"
"14","SMEILL ","GIVETHESTINKEYE"
"15","Poet who wrote ""For God's sake hold your tongue, and let me love"" ","DONNE"
"16","Chocolaty Post cereal ","OREOOS"
"17","Org. for which Pelé once played ","NASL"
"18","Something many an A-list celebrity has ","EGO"
"19","Area with a half-dome ","APSE"
"20","Noted Chinese-American fashion designer ","ANNASUI"
"21","Mystical ball ","ORB"
"22","ENTURIES ","LONGTIMENOSEE"
"23","Payment to a freelancer for unpublished work ","KILLFEE"
"24","___ fixe ","IDEE"
"25","Informal ""Ugh!"" ","NOLIKEY"
"26","Little thing to pick ","NIT"
"27","Some p.m. times ","AFTS"
"28","China flaw ","NICK"
"29","Familiar inits. in math ","QED"
"30","Original airer of ""The Office"" ","BBC"
"31","Lapis lazuli shade ","AZURE"
"32","TECHNIQUEO ","OHBYTHEWAY"
"33","DEFINITEL ","YEAHWHYNOT"
"34","Romeo and Juliet, e.g. ","ROLES"
"35","Adam's ___ ","RIB"
"36","Air traffic watchdog, for short ","FAA"
"37","Literary protagonist named after a king of Israel ","AHAB"
"38","Violinist Leopold ","AUER"
"39","""That's show ___!"" ","BIZ"
"40","___ Major ","URSA"
"41","French compliment ","TRESBON"
"42","INSTBANT ","BEINTHEMOMENT"
"43","Ability that's hard to explain ","ESP"
"44","Handsewn toy ","RAGDOLL"
"45","Derive (from) ","STEM"
"46","Woman in Progressive ads ","FLO"
"47","Book reviewers, for short ","CPAS"
"48","James Garfield's middle name ","ABRAM"
"49","ENVIRONMENAL ","GREENTEAEXTRACT"
"50","Yuletide ","NOEL"
"51","Part of binoculars ","LENS"
"52","Fireside chat prez ","FDR"
"53","""The United States is not, and never will be, at war with ___"": Obama ","ISLAM"
"54","Home of the Sun Devils, familiarly ","ASU"
"55","RUMYSELF ","AREYOUWITHME"
"56","Digitally IDs by location ","GEOTAGS"
"57","Rock standard? ","CARAT"
"58","Big name in skin care ","AVEENO"
"59","Features of some dresses and shoes ","STRAPS"
"60","Subtracting ","LESS"
"61","Stifled ","HELDIN"
"62","Help line? ","SOS"
"63","""With any luck!"" ","HOPETOGOD"
"64","Uncompromising ","ALLORNONE"
"65","House of Burgundy? ","MAISON"
"66","Keyboard key ","ALT"
"67","Cabernet county ","NAPA"
"68","Land between Albania and Serbia ","KOSOVO"
"69","Histrionic sort ","EMOTER"
"70","Bird Down Under ","EMU"
"71","___ smear ","PAP"
"72","Play's final act? ","BOW"
"73","Computer addresses, for short ","IPS"
"74","Fraternity and sorority members ","GREEKS"
"75","Carnival or circus, so to speak ","BARRELOFFUN"
"76","Delight in ","ENJOY"
"77","Language from which ""reindeer"" comes ","NORSE"
"78","Christmas gift bearers ","MAGI"
"79","Annoyance for Santa ","SOOT"
"80","Rowing machine, in fitness lingo ","ERG"
"81","___ nova ","BOSSA"
"82","Sierra ___ ","LEONE"
"83","Peachy-keen ","NEAT"
"84","Like some hair and embarrassed friends ","TEASED"
"85","Sweetums ","HONEY"
"86","First Nations people ","INUIT"
"87","Get perfect ","NAIL"
"88","___ counter ","DELI"
"89","Tiny amount ","PINCH"
"90","Something that's not easy to blow ","SMOKERING"
"91","___ sauce (sushi bar condiment) ","EEL"
"92","Alpine lodging ","SKICHALET"
"93","Happening again? ","RETRO"
"94","Burdened ","BESET"
"95","Millennials ","GENYERS"
"96","Veil over a Muslim woman's face ","NIQAB"
"97","___-doke ","OKEY"
"98","No go-getter ","LAZYBUM"
"99","Org. to which Jordan once belonged ","NBA"
"100","""___ complicated"" ","ITS"
"101","Grendel, e.g. ","BEAST"
"102","""I knew it was you!"" ","AHA"
"103","Take to the soapbox ","ORATE"
"104","Store sign info ","HOURS"
"105","Curse remover ","BLEEPCENSOR"
"106","Diana Ross musical, with ""The"" ","WIZ"
"107","""Life of Pi"" author Martel ","YANN"
"108","Reply of faux innocence ","WHOME"
"109","Have no success with ","FAILAT"
"110","Speak with swagger ","BOAST"
"111","Spiral ","HELIX"
"112","Words of wonder ","OHS"
"113","Like some web pages and memories ","REFRESHED"
"114","Will Ferrell and Tina Fey ","SNLALUMNI"
"115","Chemist's study ","ATOM"
"116","Muffin choice ","BRAN"
"117","Leafy shelter ","BOWER"
"118","U.S. ally in the Gulf War ","OMAN"
"119","Nickname of the Miami Heat's all-time leader in points, games, assists and steals ","DWADE"
"120","Old Spanish bread ","PESETA"
"121","""Hear ye! Hear ye!"" announcers ","CRIERS"
"122","Obstacle-free courses ","EASYAS"
"123","Waterside lodging with a portmanteau name ","BOATEL"
"124","Drinking sounds ","GLUGS"
"125","Put back to level one, say ","RESET"
"126","Young salamanders ","EFTS"
"127","Congeal ","CLOT"
"128","Cross shape ","TAU"
"129","*big kiss* ","MWAH"
"130","Quick time out ","NAP"
"131","Chief legal officers: Abbr. ","AGS"
"132","Target of an athlete's M.R.I. ","ACL"
"133","Charlotte of ""The Facts of Life"" ","RAE"
"134","""___ changed"" ","IVE"
"135","Stretch of history ","EON"
